form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00376376,B854248,,,PAC,The Akbari PAC,,,,,,655 Riverside Drive PH1404,,Memphis,TN,38103,O2023,Not Applicable,2023-09-14,500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00376376,B854249,,,PAC,PB-PAC,,,,,,P.O. Pox 2998,,Cookeville,TN,38502,O2023,Not Applicable,2023-09-14,500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00376376,B854256,,,PAC,JCB PAC,,,,,,PO Box 2177,,Lebanon,TN,37088,O2023,Not Applicable,2023-09-14,500.00,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00376376,B854257,,,CCM,Friends to Elect Elaine Davis,,,,,,1825 Point Wood Drive,,Knoxville,TN,37920,P2024,,2023-09-14,500.00,,P-2024 State House 18 TN,011,,,,Davis,Elaine,,,,H,TN,18,,,,,,,,
SB29,C00376376,B854258,,,CCM,Friends of Bob Freeman,,,,,,PO Box 331665,,Nashville,TN,37203,P2024,,2023-09-14,500.00,,P-2024 State House 56 TN,011,,,,Freeman,Bob,,,,H,TN,56,,,,,,,,
SB29,C00376376,B854259,,,CCM,Friends to Elect Ron Gant,,,,,,PO Box 491,,Rossville,TN,38066,P2024,,2023-09-14,500.00,,P-2024 State House 94 TN,011,,,,Gant,Ron,,,,H,TN,94,,,,,,,,
SB29,C00376376,B854260,,,CCM,Committee to Elect Esther Helton-Hayes,,,,,,801 Harris Lane,,Chattanooga,TN,37412,P2024,,2023-09-14,500.00,,P-2024 State House 30 TN,011,,,,Helton,Esther,,,,H,TN,30,,,,,,,,
SB29,C00376376,B854261,,,CCM,Friends of Caleb Hemmer,,,,,,6018 Sherwood Court,,Nashville,TN,37215,P2024,,2023-09-14,500.00,,P-2024 State House 59 TN,011,,,,Hemmer,Caleb,,,,H,TN,59,,,,,,,,
SB29,C00376376,B854262,,,CCM,Sabi Kumar Campaign,,,,,,2923 Old Highway 431 S,,Springfield,TN,37172,P2024,,2023-09-14,500.00,,P-2024 State House 66 TN,011,,,,Kumar,Sabi,,,,H,TN,66,,,,,,,,
SB29,C00376376,B854263,,,CCM,Friends of Bo Mitchell,,,,,,6421 Riverplace Drive,,Nashville,TN,37221,P2024,,2023-09-14,500.00,,P-2024 State House 50 TN,011,,,,Mitchell,Bo,,,,H,TN,50,,,,,,,,
SB29,C00376376,B854253,,,CCM,Shane Reeves for State Senate,,,,,,P.O. Box 10807,,Murfreesboro,TN,37129,P2024,,2023-09-14,500.00,,P-2024 State Senate 14 TN,011,,,,Reeves,Shane,,,,S,TN,14,,,,,,,,
SB29,C00376376,B854254,,,CCM,Friends to Elect Steve Southerland,,,,,,4648 Harbor Drive,,Morristown,TN,37814,P2026,,2023-09-14,500.00,,P-2026 State Senate 09 TN,011,,,,Southerland,Steve,,,,S,TN,09,,,,,,,,
SB29,C00376376,B854255,,,CCM,Art Swann for State Senate,,,,,,P.O. Box 854,,Alcoa,TN,37701,P2024,,2023-09-14,500.00,,P-2024 State Senate 2 TN,011,,,,Swann,Art,,,,S,TN,02,,,,,,,,
SB29,C00376376,B854264,,,CCM,Bryan Terry for State Representative,,,,,,2306 Blackfox Court,,Murfreesboro,TN,37127,P2024,,2023-09-14,500.00,,P-2024 State House 48 TN,011,,,,Terry,Bryan,,,,H,TN,48,,,,,,,,
SB29,C00376376,B854265,,,CCM,Committee to Elect Ron Travis,,,,,,221 Channel Pointe Dayton,,Dayton,TN,37321,P2024,,2023-09-14,500.00,,P-2024 State House 31 TN,011,,,,Travis,Ron,,,,H,TN,31,,,,,,,,
SB29,C00376376,B854247,,,CCM,Friends of Jennifer Boysko,,,,,,PO Box 247,,Herndon,VA,20172,G2023,,2023-09-14,500.00,,G-2023 State Senate 38 VA,011,,,,Boysko,Jennifer,,,,S,VA,38,,,,,,,,
