form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00378695,500299230,,,CCM,Jimmy Gomez for Congress,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,P2024,,2023-06-08,1000.00,0.00,Contribution,,C00629659,,,Gomez,Jimmy,,,,H,CA,34,,,,,,,,
SB23,C00378695,500299240,,,CCM,Nikki for Congress,,,,,,PO Box 5171,,Springfield,IL,627055171,P2024,,2023-03-27,1000.00,0.00,Contribution,,C00787812,,,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00378695,500252421,,,PAC,DCCC,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2023-01-31,15000.00,0.00,2023 Contribution,,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00378695,500299231,,,CCM,Kaptur For Congress,,,,,,545 E Town St,,Columbus,OH,432154801,P2024,,2023-04-18,1000.00,0.00,Contribution,,C00154625,,,Kaptur,Marcy,C.,The Hon.,,H,OH,09,,,,,,,,
SB23,C00378695,500347461,,,CCM,Schiff For Senate,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,P2024,,2023-05-23,1000.00,0.00,Contribution,,C00343871,,,Schiff,Adam,,,,S,CA,,,,,,,,,
SB23,C00378695,500299242,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00378695,500299223,,,CCM,Cartwright for Congress,,,,,,PO Box 414,,Scranton,PA,185010414,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00509968,,,Cartwright,Matthew,A.,,,H,PA,08,,,,,,,,
SB23,C00378695,500299233,,,CCM,Mary Peltola For Alaska,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,P2024,,2023-06-13,1000.00,0.00,Contribution,,C00812388,,,Peltola,Mary,,,,H,AK,00,,,,,,,,
SB23,C00378695,500347454,,,CCM,Davis for Congress/Friends of Davis,,,,,,5956 W Race Ave,,Chicago,IL,606441462,P2022,,2023-06-30,-1000.00,0.00,Void of 6/2022 Contribution,,C00172619,,,Davis,Danny,K.,,,H,IL,07,,,,,,,,
SB23,C00378695,500299225,,,CCM,Chris Deluzio for Congress,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,P2024,,2023-04-18,1000.00,0.00,Contribution,,C00787648,,,Deluzio,Christopher,,,,H,PA,17,,,,,,,,
SB23,C00378695,500299235,,,CCM,Mike Levin For Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00634253,,,Levin,Mike,,,,H,CA,49,,,,,,,,
SB23,C00378695,500347455,,,CCM,Mark Kelly for Senate,,,,,,PO Box 27202,,Tucson,AZ,857267202,P2022,,2023-06-30,-1000.00,0.00,Void of 4/2022 Contribution,,C00696526,,,Kelly,Mark,,,,S,AZ,00,,,,,,,,
SB23,C00378695,500299226,,,CCM,Emilia Sykes for Congress,,,,,,PO Box 1347,,Akron,OH,443091347,P2024,,2023-04-18,1000.00,0.00,Contribution,,C00801274,,,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00378695,500299236,,,CCM,Mike Levin For Congress,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,P2024,,2023-06-13,1000.00,0.00,Contribution,,C00634253,,,Levin,Mike,,,,H,CA,49,,,,,,,,
SB23,C00378695,500299227,,,CCM,Chris Pappas for Congress,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2023-04-18,1000.00,0.00,Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,,
SB23,C00378695,500299237,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2023-03-22,1000.00,0.00,Contribution,,C00668228,,,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,
SB23,C00378695,500347457,,,CCM,Alex Padilla for Senate,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,G2022,,2023-06-30,-1000.00,0.00,Void of 8/2022 Contribution,,C00765164,,,Padilla,Alex,,,,S,CA,,,,,,,,,
SB23,C00378695,500299228,,,PAC,Equality PAC,,,,,,PO Box 15337,,Washington,DC,200030337,,,2023-06-21,1000.00,0.00,2023 Contribution,,C00550970,Equality PAC,,,,,,,,,,,,,,,,,
SB23,C00378695,500299238,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,890336664,P2024,,2023-06-28,1000.00,0.00,Contribution,,C00668228,,,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,
SB23,C00378695,500299229,,,CCM,Jimmy Gomez for Congress,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,P2024,,2023-03-09,1000.00,0.00,Contribution,,C00629659,,,Gomez,Jimmy,,,,H,CA,34,,,,,,,,
