form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00748475,SE.4726,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-01,1575.00,2024-04-02,1006191.46,PALM CARD,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4732,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-05,2691.00,2024-04-02,1008882.46,TEXT MESSAGING,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4740,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-08,2094.00,2024-04-04,1311244.49,DIRECT MAIL,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4748,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-11,6561.00,2024-04-08,1560984.56,DIRECT MAIL,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4762,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-13,2359.00,2024-04-11,1563343.56,TEXT MESSAGING,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4765,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-15,6561.00,2024-04-12,1569904.56,DIRECT MAIL,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4774,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-22,2685.50,2024-04-15,1583482.06,DIGITAL AD PLACEMENT,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4776,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-17,6561.00,2024-04-16,1590043.06,DIRECT MAIL,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4779,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-20,2310.00,2024-04-17,1592353.06,TEXT MESSAGING,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4786,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-27,4395.00,2024-04-17,1838483.38,PRINTING AND MATERIALS,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4789,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-19,6561.00,2024-04-19,1845044.38,DIRECT MAIL,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4792,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-22,6561.00,2024-04-19,1851605.38,DIRECT MAIL,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4795,,,ORG,CREATIVE DIRECT,,,,,,25 E MAIN STREET,,RICHMOND,VA,23219,C2024,Convention,2024-04-25,3104.00,2024-04-20,1854709.38,TEXT MESSAGING,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4768,,,ORG,Darby House,,,,,,4201 Wilson Boulevard,Suite #110-126,Arlington,VA,22203,C2024,Convention,2024-04-22,10892.00,2024-04-12,1580796.56,DIGITAL AD,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
SE,C00748475,SE.4735,,,ORG,MEDIUM BUYING LLC,,,,,,815 GRANDVIEW AVENUE,SUITE 600,COLUMBUS,OH,43215,C2024,Convention,2024-04-06,300268.03,2024-04-04,1309150.49,TV AD PLACEMENT,004,C00748475,S,S4UT00290,HATCH,BRENT,,,,S,00,UT,RUHLAND,LANE,,,,2024-05-07,
