form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00823500,SB23.I21846,,,CCM,"DERRICK ANDERSON FOR VA, INC.",,,,,,PO BOX 330,,FREDERICKSBURG,VA,22404,G2024,,2024-10-18,500.00,,CONTRIBUTION,,C00791574,,H2VA07170,ANDERSON,DERRICK,,,,H,VA,07,  ,,,,,,,
SB23,C00823500,SB23.I21848,,,CCM,DOBSON FOR CONGRESS,,,,,,PO BOX 6051,,MONTGOMERY,AL,36106,G2024,,2024-10-18,2500.00,,CONTRIBUTION,,C00855494,,H4AL02220,DOBSON,CAROLEENE,,,,H,AL,02,  ,,,,,,,
SB23,C00823500,SB23.I21849,,,CCM,DOBSON FOR CONGRESS,,,,,,PO BOX 6051,,MONTGOMERY,AL,36106,G2024,,2024-10-18,2500.00,,REPLACEMENT CHK: CONTRIBUTION,,C00855494,,H4AL02220,DOBSON,CAROLEENE,,,,H,AL,02,  ,,,,,,,
SB23,C00823500,SB23.I21850,,,CCM,DOBSON FOR CONGRESS,,,,,,PO BOX 6051,,MONTGOMERY,AL,36106,G2024,,2024-10-18,-2500.00,,VOIDED CHK: CONTRIBUTION REPLACEMENT CHK ISSUED 10/18/24,,C00855494,,H4AL02220,DOBSON,CAROLEENE,,,,H,AL,02,  ,,,,,,,
SB23,C00823500,SB23.I21840,,,CCM,ESPOSITO FOR CONGRESS,,,,,,PO BOX 622,,GOSHEN,NY,10924,G2024,,2024-10-18,500.00,,CONTRIBUTION,,C00852889,,H4NY18117,ESPOSITO,ALISON,,,,H,NY,18,  ,,,,,,,
SB23,C00823500,SB23.I21836,,,CCM,GUNDERSON FOR CONGRESS,,,,,,3774 MISSION AVE #272,,OCEANSIDE,CA,92058,G2024,,2024-10-18,500.00,,CONTRIBUTION,,C00840108,,H4CA49149,GUNDERSON,MATT,,,,H,CA,49,  ,,,,,,,
SB23,C00823500,SB23.I21837,,,CCM,JEFF HURD FOR CONGRESS,,,,,,2695 PATTERSON ROAD,SUITE 2-287,GRAND JUNCTION,CO,82506,G2024,,2024-10-18,500.00,,CONTRIBUTION,,C00848333,,H4CO03357,HURD,JEFFREY,,,,H,CO,03,  ,,,,,,,
SB23,C00823500,SB23.I21847,,,CCM,JOE KENT VICTORY FUND,,,,,,PO BOX 183,,HUDSON,WI,54016,G2024,,2024-10-18,500.00,,CONTRIBUTION,,C00797043,,,,,,,,,,,  ,,,,,,,
SB23,C00823500,SB23.I21838,,,CCM,JOE TEIRAB FOR CONGRESS,,,,,,PO BOX 1894,,BURNSVILLE,MN,55337,G2024,,2024-10-18,500.00,,CONTRIBUTION,,C00853929,,H4MN02177,TEIRAB,JOE,,,,H,MN,02,  ,,,,,,,
SB23,C00823500,SB23.I21839,,,CCM,JOHN LEE FOR NEVADA,,,,,,3275 N FORT APACHE #150,,LAS VEGAS,NV,89129,G2024,,2024-10-18,500.00,,CONTRIBUTION,,C00852194,,H4NV04116,LEE,JOHN,,,,H,NV,04,  ,,,,,,,
SB23,C00823500,SB23.I21843,,,CCM,MACKENZIE FOR CONGRESS COMMITTEE,,,,,,PO BOX 747,,EMMAUS,PA,18049,G2024,,2024-10-18,500.00,,CONTRIBUTION,,C00846501,,H8PA15195,MACKENZIE,RYAN,EDWARD,,,H,PA,07,  ,,,,,,,
SB23,C00823500,SB23.I21845,,,CCM,MAYRA FLORES FOR CONGRESS,,,,,,P.O. BOX 516,,LOS INDIOS,TX,785670516,G2024,,2024-10-18,500.00,,CONTRIBUTION,,C00768994,,H2TX34113,FLORES,MAYRA,NOHEMI,,,H,TX,34,  ,,,,,,,
SB23,C00823500,SB23.I21844,,,CCM,MERCURI FOR CONGRESS,,,,,,3000 VILLAGE RUN RD,STE 103-300,WEXFORD,PA,15090,G2024,,2024-10-18,500.00,,CONTRIBUTION,,C00848150,,H4PA17166,MERCURI,ROBERT,W,,,H,PA,17,  ,,,,,,,
SB23,C00823500,SB23.I21842,,,CCM,MIKE ERICKSON FOR CONGRESS,,,,,,PO BOX 23811,,TIGARD,OR,97281,G2024,,2024-10-18,500.00,,CONTRIBUTION,,C00809178,,H2OR06124,ERICKSON,MIKE,,,,H,OR,06,  ,,,,,,,
SB23,C00823500,SB23.I21841,,,CCM,MONIQUE FOR CONGRESS,,,,,,P.O. BOX 51034,,EUGENE,OR,97405,G2024,,2024-10-18,500.00,,CONTRIBUTION,,C00856401,,H4OR04125,DESPAIN,MONIQUE,,,,H,OR,04,  ,,,,,,,
