form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00428557,500695249,,,ORG,24 Seven LLC,,,,,,110 E 9th St,Ste C901,Los Angeles,CA,900795901,,,2024-10-24,2295.00,0.00,Staffing Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00428557,500695099,,,ORG,24 Seven LLC,,,,,,110 E 9th St,Ste C901,Los Angeles,CA,900795901,,,2024-11-13,1190.00,0.00,Staffing Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00428557,500695095,,,PAC,"AAPI Victory Fund, Inc.",,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-11-01,150000.00,0.00,Contribution,,C00589507,"AAPI Victory Fund, Inc.",,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00428557,500695096,,,PAC,"AAPI Victory Fund, Inc.",,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-11-19,100000.00,0.00,Contribution,,C00589507,"AAPI Victory Fund, Inc.",,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00428557,500695082,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-10-20,109.91,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00428557,500695083,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-10-27,256.64,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00428557,500695084,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-10-31,220.77,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00428557,500695085,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-11-03,60.43,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00428557,500695086,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-11-05,124.92,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00428557,500695087,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-11-10,44.81,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
