form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00489815,B886179,,,COM,Future Forward PAC,,,,,,611 Pennsylvania Ave. SE #143,,Washington,DC,20003,O2024,Not Applicable,2024-08-14,1000000.00,,Contribution,011,C00669259,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B886178,,,COM,Priorities USA Action,,,,,,600 Pennsylvania Ave SE #15845,,Washington,DC,20003,O2024,Not Applicable,2024-08-14,100000.00,,Contribution,011,C00495861,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B886177,,,COM,SMP,,,,,,"1032 15th Street NW, Suite 247",,Washington,DC,20005,O2024,Not Applicable,2024-08-14,350000.00,,Contribution,011,C00484642,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B886193,,,COM,Colorofchange PAC,,,,,,1714 Franklin St. Suite 100-136,,Oakland,CA,94612,O2024,Not Applicable,2024-09-06,350000.00,,Contribution,011,C00428557,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B886195,,,COM,For Our Future,,,,,,Po Box 15845,,Washington,DC,20003,O2024,Not Applicable,2024-09-06,500000.00,,Contribution,011,C00620971,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B886197,,,COM,SMP,,,,,,"1032 15th Street NW, Suite 247",,Washington,DC,20005,O2024,Not Applicable,2024-09-16,750000.00,,Contribution,011,C00484642,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B886203,,,PAC,CFFE PAC,,,,,,1032 15th St. NW Suite 247,,Washington,DC,20005,O2024,Not Applicable,2024-09-19,300000.00,,Contribution,011,C00744920,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B886198,,,COM,Supermajority PAC,,,,,,PO Box 1014,,New York,NY,10272,O2024,Not Applicable,2024-09-19,50000.00,,Contribution,011,C00723098,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B888479,,,COM,HMP,,,,,,"1032 15th Street NW, Suite 247",,Washington,DC,20005,O2024,Not Applicable,2024-09-23,1000000.00,,Contribution,011,C00495028,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B888430,,,COM,Organizing Empowerment PAC,,,,,,P.O. Box 288,,McFarland,WI,53558,O2024,Not Applicable,2024-09-25,150000.00,,Contribution,011,C00763409,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B888425,,,COM,SMP,,,,,,"1032 15th Street NW, Suite 247",,Washington,DC,20005,O2024,Not Applicable,2024-09-26,1400000.00,,Contribution,011,C00484642,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B888429,,,COM,Forward Majority Action,,,,,,921 H St. NE #247,,Washington,DC,20001,O2024,Not Applicable,2024-09-30,75000.00,,Contribution,011,C00631549,,,,,,,,,, ,,,,,,,,
