form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00821579,D6Y4TQNVW8AEPKB2V73A,,,ORG,FRONTRUNNER,,,,,,PO BOX 1,,ROSWELL,GA,30077,,,2024-11-08,120.00,,CAMPAIGN FINANCE SOFTWARE SUBSCRIPTION,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00821579,DQTQXB9A2RTQZHK7SPFR,,,ORG,TABULARIUS COMPLIANCE,,,,,,126 C STREET NW,THIRD FLOOR,WASHINGTON,DC,20001,,,2024-10-31,104.00,,COMPLIANCE AND TREASURY CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00821579,DD5CURM4UQDS2XG6MXF8,,,ORG,TABULARIUS COMPLIANCE,,,,,,126 C STREET NW,THIRD FLOOR,WASHINGTON,DC,20001,,,2024-11-01,2395.00,,COMPLIANCE AND TREASURY CONSULTING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00821579,DMZP3XWNGB595CHRBK2E,,,ORG,TARGETED VICTORY,,,,,,2311 WILSON BLVD,SUITE 200,ARLINGTON,VA,22201,,,2024-10-17,603453.82,,FUNDRAISING CONSULTING,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00821579,DBXV6C2SU9E48YPS46MT,,,ORG,TARGETED VICTORY,,,,,,2311 WILSON BLVD,SUITE 200,ARLINGTON,VA,22201,,,2024-11-01,415000.00,,FUNDRAISING CONSULTING,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00821579,DHUUUMB3SCPREZ5JVPXN,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-18,2524.20,,MERCHANT PROCESSING FEE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00821579,DBQ8YNA344CCTJT6X2P2,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-21,819.92,,MERCHANT PROCESSING FEE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00821579,DDW724FSVK6N3SW37P3W,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-23,3206.09,,MERCHANT PROCESSING FEE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00821579,DJ9FWX4ETUNKAJHGXDUQ,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-25,1001.64,,MERCHANT PROCESSING FEE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00821579,D4F2GBZ945HECSSXX6U3,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-28,768.45,,MERCHANT PROCESSING FEE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00821579,D52X8J5B9GZ64Y3VTKWD,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-30,2809.41,,MERCHANT PROCESSING FEE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00821579,D2SSV9KVEHK39VCPXUNZ,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-01,1268.92,,MERCHANT PROCESSING FEE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00821579,DN9D3FADGNKARW4VQFEC,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-04,790.70,,MERCHANT PROCESSING FEE,003,,,,,,,,,,,,,,,,,,,,
SB21B,C00821579,DNMCB3TCQS5QM5NXE6JQ,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-11-05,2707.55,,MERCHANT PROCESSING FEE,003,,,,,,,,,,,,,,,,,,,,
