form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00821439,E7143F887CB8D47AF878,,,ORG,Creator and Company,,,,,,"41 Venetian Way, #3305",,Miami Beach,FL,33139,P2024,,2024-04-04,100000.00,2024-04-04,7551832.83,"Noncontrib acct-Social media, distributed nationwide, first in AK",,,S,P40011793,Kennedy,Robert,F,,JR,P,00,AK,Lyons,Tony,,,,2024-06-20,,
SE,C00821439,ED9CD49C5084543A1A5C,,,ORG,Meta,,,,,,1 Meta Way,,Menlo Park,CA,940251444,O2024,Other,2024-04-10,400.00,,400.00,"Noncontrib acct FNBO CC: Nationwide Facebook Ads Estimate, first in PA",,,S,P40011793,Kennedy,Robert,F,,JR,P,00,PA,Lyons,Tony,,,,2024-06-20,X,
SE,C00821439,E9AACDFECDB9F4FF38A5,,,ORG,P3 Advertising Network,,,,,,270 Park Ave,,New York,NY,100172014,G2024,,2024-04-18,31500.00,2024-04-17,31500.00,Non-Contribution Account - Radio ads,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,AZ,Lyons,Tony,,,,2024-06-20,,
SE,C00821439,EF509BCB9F3CC4CB8AE7,,,ORG,Meta,,,,,,1 Meta Way,,Menlo Park,CA,940251444,P2024,,2024-04-30,120.00,,7551952.83,"Non-contrib acct FNBO credit card: Facebook ads estimate, distributed Nationwide, first in MD",,,S,P40011793,Kennedy,Robert,F,,JR,P,00,MD,Lyons,Tony,,,,2024-06-20,X,
SE,C00821439,E656FDE46B19B43D7A5B,,,ORG,e-releases,,,,,,5024 Campbell Blvd,Ste D,Baltimore,MD,212365974,P2024,,2024-04-01,499.00,2024-04-01,7451832.83,"Noncontrib acct reimbursement to Lindsay Stevens: Nationwide press release, first in NY",,,S,P40011793,Kennedy,Robert,F,,JR,P,00,NY,Lyons,Tony,,,,2024-06-20,X,
SE,C00821439,EA831252077994788BDD,,,ORG,Wizard Pins,,,,,,MA,,Boston,MA,02210,P2024,,2024-04-01,1452.60,2024-04-05,7451832.83,"Noncontrib FNBO CC - Buttons, Multistate nationwide IE, first in NY",,,S,P40011793,Kennedy,Robert,F,,JR,P,00,NY,Lyons,Tony,,,,2024-06-20,X,
SE,C00821439,E03FC88695B524F52952,,,ORG,Sticker Mule,,,,,,411 Lafayette St. 6th Fl.,Fl 6,New York,NY,100037035,G2024,,2024-04-03,277.56,2024-03-07,0.00,Noncontrib FNBO CC - Stickers,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,FL,Lyons,Tony,,,,2024-06-20,X,
SE,C00821439,E4B8669C533FF4952A27,,,ORG,Chatham Printing,,,,,,12 Center Street,,Chatham,NJ,079282521,G2024,,2024-04-03,135.00,2024-03-12,0.00,Noncontrib acct FNBO Credit card: Palm cards,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,FL,Lyons,Tony,,,,2024-06-20,X,
SE,C00821439,E7DAA598B606641A99AA,,,ORG,Chatham Printing,,,,,,12 Center Street,,Chatham,NJ,079282521,P2024,,2024-04-12,334.62,2024-04-10,1647.00,Noncontrib acct FNBO CC - Palm cards,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,NY,Lyons,Tony,,,,2024-06-20,X,
SE,C00821439,E2D60F3E8EBA842C29A3,,,ORG,Chatham Printing,,,,,,12 Center Street,,Chatham,NJ,079282521,G2024,,2024-04-15,135.00,2024-03-12,0.00,Noncontrib acct FNBO CC: Palm cards,,,S,P40011793,Kennedy,Robert,F,,JR,P,00,TX,Lyons,Tony,,,,2024-06-20,X,
SE,C00821439,E09084BFBC6494BFF9B8,,,ORG,Meta,,,,,,1 Meta Way,,Menlo Park,CA,940251444,P2024,,2024-04-19,199.99,2024-04-30,7551832.83,"Non-contrib acct FNBO credit card: Facebook ads, distributed Nationwide, first in MD",,,S,P40011793,Kennedy,Robert,F,,JR,P,00,PA,Lyons,Tony,,,,2024-06-20,X,
SE,C00821439,EDB06A8743AC74F12B86,,,ORG,X Corp,,,,,,1355 Market St #900,Ste 900,San Francisco,CA,941031337,P2024,,2024-04-24,100.00,2024-04-30,7551832.83,"Non-contrib acct FNBO credit card: X ads, distributed Nationwide, first in MD",,,S,P40011793,Kennedy,Robert,F,,JR,P,00,IN,Lyons,Tony,,,,2024-06-20,X,
SE,C00821439,E7BC9BAD0495546E0AD4,,,ORG,X Corp,,,,,,1355 Market St #900,Ste 900,San Francisco,CA,941031337,P2024,,2024-04-29,400.31,2024-05-07,7551832.83,"Non-contrib acct FNBO credit card: X ads, distributed Nationwide, first in MD",,,S,P40011793,Kennedy,Robert,F,,JR,P,00,MD,Lyons,Tony,,,,2024-06-20,X,
