form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00394650,SB29.31945,,,COM,Austin Harris for Iowa,,,,,,29374 570th St.,,Moulton,IA,52572,G2024,,2024-09-05,250.00,,Nonfederal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00394650,SB29.31947,,,COM,Bousselot for Iowa,,,,,,4003 SW 4th St,,Ankeny,IA,50023,G2024,,2024-09-05,250.00,,Nonfederal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00394650,SB29.31961,,,COM,Citizens for Sexton,,,,,,2202 Ogden Avenue,,Rockwell City,IA,50579,G2024,,2024-09-05,250.00,,Nonfederal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00394650,SB29.31949,,,COM,Dan Zumbach for Senate,,,,,,2618 140th Ave.,,Ryan,IA,52330,G2024,,2024-09-05,250.00,,Nonfederal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00394650,SB29.31988,,,COM,Dawn Driscoll for State Senate,,,,,,2405 K Ave,,Williamsburg,IA,52361,,,2024-09-05,250.00,,Nonfederal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00394650,SB29.31953,,,COM,Hora for House,,,,,,2509 200th St,,Washington,IA,52353,G2024,,2024-09-05,250.00,,Nonfederal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00394650,SB29.31956,,,COM,Joshua Meggers for Iowa House,,,,,,1517 Cantebury Cir,,Grundy Center,IA,50638,G2024,,2024-09-05,250.00,,Nonfederal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00394650,SB29.31958,,,COM,Rozenboom for Senate,,,,,,306 E 3rd St,,Pella,IA,50219,G2024,,2024-09-05,250.00,,Nonfederal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00394650,SB29.31963,,,COM,Sweeney for Senate,,,,,,21547 Co. Hwy S27,,Alden,IA,50006,G2024,,2024-09-05,250.00,,Nonfederal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00394650,SB29.31942,,,COM,Tom Shipley for Iowa,,,,,,2425 Birch Ave.,,Nodaway,IA,50857,G2024,,2024-09-05,250.00,,Nonfederal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00394650,SB29.31951,,,COM,Wulf for Iowa,,,,,,PO Box 161,,Hudson,IA,50643,G2024,,2024-09-05,250.00,,Nonfederal contribution,,,,,,,,,,,,,,,,,,,,
