form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00324673,SB23.5641,,,CCM,BELL FOR MISSOURI,,,,,,PO BOX 190669,,ST LOUIS,MO,63119,G2024,,2024-07-11,1000.00,,,011,,,,,,,,,,,,,,,,,,,
SB23,C00324673,SB23.5629,,,CCM,BRIAN FITZPATRICK FOR ALL OF US,,,,,,PO BOX 939,,LANGHORNE,PA,19047,G2024,,2024-07-11,1000.00,,,011,,,,,,,,,,,,,,,,,,,
SB23,C00324673,SB23.5637,,,CCM,CHRIS COONS FOR DELAWARE,,,,,,PO BOX 9900,,NEWARK,DE,19714,G2024,,2024-07-11,1000.00,,,011,,,,,,,,,,,,,,,,,,,
SB23,C00324673,SB23.5632,,,CCM,CITIZENS FOR JOHN RUTHERFORD,,,,,,4130 SALISBURY RD SUITE 250,,JACKSONVILLE,FL,32216,G2024,,2024-07-11,1000.00,,,011,,,,,,,,,,,,,,,,,,,
SB23,C00324673,SB23.5635,,,CCM,D'ESPOSITO FOR NEW YORK,,,,,,PO BOX 188,,ISLAND PARK,NY,11558,G2024,,2024-07-11,1000.00,,,011,,,,,,,,,,,,,,,,,,,
SB23,C00324673,SB23.5626,,,CCM,DON BACON FOR CONGRESS,,,,,,PO BOX 391368,,OMAHA,NE,68139,G2024,,2024-07-11,1000.00,,,011,,DON BACON FOR CONGRESS,,,,,,,,NE,,,,,,,,,
SB23,C00324673,SB23.5646,,,CCM,HOVDE FOR WISCONSIN,,,,,,PO BOX 2055,,MADISON,WI,53701,G2024,,2024-09-11,5000.00,,,011,,,,,,,,,,,,,,,,,,,
SB23,C00324673,SB23.5643,,,CCM,"STEIL FOR WISCONSIN, INC.",,,,,,1818 MILTON AVE,# 1448,JANESVILLE,WI,53545,G2024,,2024-07-11,1000.00,,,011,C00677286,,,,,,,,H,WI,01,,,,,,,,
SB23,C00324673,SB23.5645,,,CCM,"STEIL FOR WISCONSIN, INC.",,,,,,1818 MILTON AVE,# 1448,JANESVILLE,WI,53545,G2024,,2024-09-11,2000.00,,,011,C00677286,,,,,,,,H,WI,01,,,,,,,,
SB23,C00324673,SB23.5639,,,CCM,"TEXANS FOR SENATOR JOHN CORNYN, INC",,,,,,PO BOX 13026,,AUSTIN,TX,78711,G2024,,2024-07-11,1000.00,,,011,,,,,,,,,,,,,,,,,,,
