form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00414474,B861289,,,CCM,McHenry for Congress,,,,,,228 South Washington St. Suite 115,,Alexandria,VA,22314,P2024,,2024-04-04,-1500.00,,Contribution,011,C00393629,,H4NC10047,McHenry,Patrick,,,,H,NC,10,,,,,,,,Voided: Original check dated 12/06/23
SB23,C00414474,B870742,,,CCM,Blake Moore for Congress,,,,,,3213 Duke Street Suite 700,,Alexandria,VA,22314,G2024,,2024-04-25,1000.00,,Contribution,011,C00738872,,H0UT01205,Moore,Blake,,,,H,UT,01,,,,,,,,
SB23,C00414474,B870717,,,CCM,Brad Sherman for Congress,,,,,,660 Pennsylvania Ave. SE Suite 202,,Washington,DC,20003,G2024,,2024-04-25,1500.00,,Contribution,011,C00308742,,H6CA24113,Sherman,Brad,,,,H,CA,32,,,,,,,,
SB23,C00414474,B870741,,,CCM,Brittany Pettersen for Colorado,,,,,,P.O. Box 150887,,Lakewood,CO,80215,P2024,,2024-04-25,2500.00,,Contribution,011,C00637215,,H8CO07045,Pettersen,Brittany,,,,H,CO,07,,,,,,,,
SB23,C00414474,B870750,,,CCM,Friends of Sherrod Brown,,,,,,323 7th Street S.E.,,Washington,DC,20003,G2024,,2024-04-25,2000.00,,Contribution,011,C00264697,,S6OH00163,Brown,Sherrod,,,,S,OH, ,,,,,,,,
SB23,C00414474,B870743,,,CCM,Houchin for Congress,,,,,,3213 Duke Street Suite 700,,Alexandria,VA,22314,G2024,,2024-04-25,1000.00,,Contribution,011,C00800649,,H6IN09143,Houchin,Erin,,,,H,IN,09,,,,,,,,
SB23,C00414474,B870739,,,CCM,Huizenga for Congress,,,,,,410 1st Street S.E. 2nd Floor,,Washington,DC,20003,G2024,,2024-04-25,1000.00,,Contribution,011,C00459297,,H0MI02094,Huizenga,Bill,,,,H,MI,04,,,,,,,,
SB23,C00414474,B870740,,,CCM,Huizenga for Congress,,,,,,410 1st Street S.E. Floor 2,,Washington,DC,20003,P2024,,2024-04-25,2000.00,,Contribution,011,C00459297,,H0MI02094,Huizenga,Bill,,,,H,MI,04,,,,,,,,
SB23,C00414474,B870749,,,CCM,Maggie For NH,,,,,,600 Pennsylvania Ave. SE #15180,,Washington,DC,20003,P2028,,2024-04-25,1000.00,,Contribution,011,C00588772,,S6NH00091,Hassan,Maggie,,,,S,NH, ,,,,,,,,
SB23,C00414474,B870746,,,CCM,Mike Thompson for Congress,,,,,,413 New Jersey Avenue S.E.,,Washington,DC,20003,G2024,,2024-04-25,2500.00,,Contribution,011,C00326363,,H8CA01109,Thompson,Mike,,,,H,CA,04,,,,,,,,
SB23,C00414474,B870751,,,CCM,The Thom Tillis Committee,,,,,,10540 Swerling Way,,Raleigh,NC,27614,P2026,,2024-04-25,2500.00,,Contribution,011,C00545772,,S4NC00162,Tillis,Thom,,,,S,NC, ,,,,,,,,
SB23,C00414474,B870748,,,CCM,Timmons for Congress,,,,,,410 1st Street S.E. 2nd Floor,,Washington,DC,20003,G2024,,2024-04-25,1500.00,,Contribution,011,C00668491,,H8SC04250,Timmons,William,R,,,H,SC,04,,,,,,,,
SB23,C00414474,B870738,,,CCM,Vern Buchanan for Congress,,,,,,P.O. Box 15239,,Washington,DC,20003,P2024,,2024-04-25,1500.00,,Contribution,011,C00412759,,H6FL13148,Buchanan,Vernon,,,,H,FL,16,,,,,,,,
SB23,C00414474,B874057,,,CCM,French Hill for Arkansas,,,,,,824 S. Milledge Avenue Suite 101,,Athens,GA,30605,G2024,,2024-05-28,2500.00,,Contribution,011,C00551275,,H4AR02141,Hill,French,,,,H,AR,02,,,,,,,,
SB23,C00414474,B874073,,,CCM,Garbarino for Congress,,,,,,3410 Alabama Avenue,,Alexandria,VA,22305,G2024,,2024-05-28,1000.00,,Contribution,011,C00729954,,H0NY02234,Garbarino,Andrew,,,,H,NY,02,,,,,,,,
SB23,C00414474,B874080,,,CCM,Gerry Connolly for Congress,,,,,,P.O. Box 563,,Merrifield,VA,22116,P2024,,2024-05-28,1000.00,,Contribution,011,C00445452,,H8VA11062,Connolly,Gerry,,,,H,VA,11,,,,,,,,
SB23,C00414474,B874070,,,CCM,Himes for Congress,,,,,,660 Pennsylvania Ave SE Suite 202,,Washington,DC,20003,G2024,,2024-05-28,2000.00,,Contribution,011,C00434191,,H8CT04172,Himes,Jim,,,,H,CT,04,,,,,,,,
