form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00137265,B845831,,,CCM,Katherine Clark for Congress,,,,,,600 Pennsylvania Ave Se #15180,,Washington,DC,20003,P2024,,2023-05-01,5000.00,,Contribution,011,C00541888,,H4MA05084,Clark,Katherine,,,,H,MA,05,,,,,,,,
SB23,C00137265,B846189,,,CCM,Beatty for Congress,,,,,,222 East Town Street Suite 2W,,Columbus,OH,43215,P2024,,2023-05-08,1000.00,,Contribution,011,C00507368,,H2OH03125,Beatty,Joyce,,,,H,OH,03,,,,,,,,
SB23,C00137265,B846197,,,CCM,Bob Casey for Senate Inc.,,,,,,PO Box 58746,,Philadelphia,PA,19102,P2024,,2023-05-08,1000.00,,Contribution,011,C00431056,,S6PA00217,Casey,Bob,,,Jr.,S,PA, ,,,,,,,,
SB23,C00137265,B846192,,,CCM,Brian Fitzpatrick for All of Us,,,,,,P.O. Box 939,,Langhorne,PA,19047,P2024,,2023-05-08,1000.00,,Contribution,011,C00607416,,H6PA08277,Fitzpatrick,Brian,,,,H,PA,01,,,,,,,,
SB23,C00137265,B846190,,,CCM,Cleaver for Congress,,,,,,P.O. Box 411872,,Kansas City,MO,64141,P2024,,2023-05-08,1000.00,,Contribution,011,C00395848,,H4MO05234,Cleaver,Emanuel,,,,H,MO,05,,,,,,,,
SB23,C00137265,B846191,,,CCM,LaHood for Congress,,,,,,PO Box 10735,,Peoria,IL,61612,P2024,,2023-05-08,1000.00,,Contribution,011,C00575050,,H6IL18088,LaHood,Darin,,,,H,IL,16,,,,,,,,
SB23,C00137265,B846193,,,CCM,Michelle Steel For Congress,,,,,,9070 Irvine Center Drive Suite 150,,Irvine,CA,92618,P2024,,2023-05-08,1000.00,,Contribution,011,C00704981,,H0CA48198,Steel,Michelle,,,,H,CA,45,,,,,,,,
SB23,C00137265,B846196,,,CCM,Montanans for Tester,,,,,,PO Box 1135,,Helena,MT,59624,P2024,,2023-05-08,1000.00,,Contribution,011,C00412304,,S6MT00162,Tester,Jon,,,,S,MT, ,,,,,,,,
SB23,C00137265,B846188,,,CCM,Pete Aguilar for Congress,,,,,,PO Box 10954,,San Bernadino,CA,92423,P2024,,2023-05-08,1000.00,,Contribution,011,C00510461,,H2CA31125,Aguilar,Pete,,,,H,CA,33,,,,,,,,
SB23,C00137265,B846194,,,CCM,The Bill Keating Committee,,,,,,P.O. Box 654,,Pembroke,MA,02359,P2024,,2023-05-08,1000.00,,Contribution,011,C00479063,,H0MA10082,Keating,William,R,,,H,MA,09,,,,,,,,
SB23,C00137265,B846195,,,CCM,Thom Tillis Committee,,,,,,PO Box 97396,,Raleigh,NC,27624,P2026,,2023-05-08,1000.00,,Contribution,011,C00545772,,S4NC00162,Tillis,Thom,,,,S,NC, ,,,,,,,,
SB23,C00137265,B847203,,,CCM,McHenry for Congress,,,,,,PO Box 2165,,Gastonia,NC,28053,P2024,,2023-05-19,1500.00,,Contribution,011,C00393629,,H4NC10047,McHenry,Patrick,,,,H,NC,10,,,,,,,,
