form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00742205,SE.19774,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-02,697.76,2024-10-02,18167.39,Dialer,,C00742205,S,P00009423,HARRIS,KAMALA,,,,P,,,Rodgers,Jeff,,,,2024-10-22,
SE,C00742205,SE.19775,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-03,172.03,2024-10-03,18417.55,Dialer,,C00742205,S,P00009423,HARRIS,KAMALA,,,,P,,,Rodgers,Jeff,,,,2024-10-22,
SE,C00742205,SE.19776,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-06,1080.07,2024-10-06,19591.37,Dialer,,C00742205,S,P00009423,HARRIS,KAMALA,,,,P,,,Rodgers,Jeff,,,,2024-10-22,
SE,C00742205,SE.19777,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-07,390.11,2024-10-07,20059.61,Dialer,,C00742205,S,P00009423,HARRIS,KAMALA,,,,P,,,Rodgers,Jeff,,,,2024-10-22,
SE,C00742205,SE.19778,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-09,1277.15,2024-10-09,21520.65,Dialer,,C00742205,S,P00009423,HARRIS,KAMALA,,,,P,,,Rodgers,Jeff,,,,2024-10-22,
SE,C00742205,SE.19779,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-10,290.85,2024-10-10,28355.25,Dialer,,C00742205,S,P00009423,HARRIS,KAMALA,,,,P,,,Rodgers,Jeff,,,,2024-10-22,
SE,C00742205,SE.19903,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-13,2824.96,2024-10-13,31180.21,Dialer,,C00742205,S,P00009423,HARRIS,KAMALA,,,,P,,,Rodgers,Jeff,,,,2024-10-22,
SE,C00742205,SE.19906,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-14,843.78,2024-10-14,32070.87,Dialer,,C00742205,S,P00009423,HARRIS,KAMALA,,,,P,,,Rodgers,Jeff,,,,2024-10-22,
SE,C00742205,SE.19921,,,ORG,Scale to Win,,,,,,13742 Harper Street,,Santa Ana,CA,92703,G2024,,2024-10-16,1349.74,2024-10-16,33604.50,Dialer,,C00742205,S,P00009423,HARRIS,KAMALA,,,,P,,,Rodgers,Jeff,,,,2024-10-22,
SE,C00742205,SE.19767,,,ORG,Showing Up for Racial Justice Inc,,,,,,PO Box 1376,,Buffalo,NY,14205,G2024,,2024-10-02,93.75,2024-10-02,17469.63,Staff phonebanking time,,C00742205,S,P00009423,HARRIS,KAMALA,,,,P,,,Rodgers,Jeff,,,,2024-10-22,
