form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00761064,500085100,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-01,1223.50,,110942.73,Phonebanking (Estimate),,,S,P00009423,Harris,Kamala,,,,P,00,00,Seshadri,Mohan,,,,2025-01-29,X,*
SE,C00761064,500085300,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-06,643.85,,110942.73,Canvassing (Estimate),,,S,P00009423,Harris,Kamala,,,,P,00,00,Seshadri,Mohan,,,,2025-01-29,X,*
SE,C00761064,500085310,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-07,342.22,,25511.31,Canvassing (Estimate),,,S,S6PA00217,Casey,Robert,Jr.,,,S,00,PA,Seshadri,Mohan,,,,2025-01-29,X,*
SE,C00761064,500085830,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-15,287.72,,25511.31,Canvassing (Estimate),,,S,S6PA00217,Casey,Robert,Jr.,,,S,00,PA,Seshadri,Mohan,,,,2025-01-29,X,*
SE,C00761064,500085550,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-12,763.20,,110942.73,Phonebanking (Estimate),,,S,P00009423,Harris,Kamala,,,,P,00,00,Seshadri,Mohan,,,,2025-01-29,X,*
SE,C00761064,500085560,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-10-13,1755.54,,110942.73,Phone Calls (Estimate),,,S,P00009423,Harris,Kamala,,,,P,00,00,Seshadri,Mohan,,,,2025-01-29,X,*
SE,C00761064,500085780,,,ORG,Asian Pacific Islander Political Alliance,,,,,,PO Box 22611,,Philadelphia,PA,191102611,G2024,,2024-10-12,4.33,,25511.31,Canvassing (Estimate),,,S,S6PA00217,Casey,Robert,Jr.,,,S,00,PA,Seshadri,Mohan,,,,2025-01-29,X,*
SE,C00761064,500085101,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-01,1247.40,,110942.73,Canvassing (Estimate),,,S,P00009423,Harris,Kamala,,,,P,00,00,Seshadri,Mohan,,,,2025-01-29,X,*
SE,C00761064,500085301,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-06,1483.70,,110942.73,Phonebanking (Estimate),,,S,P00009423,Harris,Kamala,,,,P,00,00,Seshadri,Mohan,,,,2025-01-29,X,*
SE,C00761064,500085311,,,ORG,Base Builder,,,,,,3126 Oakland Ave,,Minneapolis,MN,554071523,G2024,,2024-10-08,303.75,,25511.31,Canvassing (Estimate),,,S,S6PA00217,Casey,Robert,Jr.,,,S,00,PA,Seshadri,Mohan,,,,2025-01-29,X,*
