form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00022343,20516960,,,PAC,Carry On PAC,,,,,,824 S MILLEDGE AVE STE 101,,ATHENS,GA,30605,,,2024-12-04,2500.00,0.00,,011,C00787879,,,,,,,,,,,,,,,,,,
SB23,C00022343,20516961,,,PAC,MARSHA PAC,,,,,,PO BOX 3241,,BRENTWOOD,TN,37024,,,2024-12-04,2500.00,0.00,,011,C00409276,,,,,,,,,,,,,,,,,,
SB23,C00022343,20516962,,,CCM,Mullin For America,,,,,,PO Box 1632,,Oklahoma City,OK,73101,P2026,,2024-12-04,1500.00,0.00,,011,C00498345,Mullin For America,S2OK00186,Mullin,Markwayne,,Sen.,,H,OK,02,,,,,,,,
SB23,C00022343,20516964,,,PAC,SIX PAC,,,,,,PO BOX 183,,HUDSON,WI,54016,,,2024-12-04,1000.00,0.00,,011,C00770255,,,,,,,,,,,,,,,,,,
SB23,C00022343,20516965,,,PAC,Defending the American Dream PAC,,,,,,"2211 E Highland Ave, Ste 210",,Phoenix,AZ,85016,,,2024-12-04,5000.00,0.00,,011,C00822833,,,,,,,,,,,,,,,,,,
SB23,C00022343,20516966,,,PAC,Electing Republicans Indiana PAC,,,,,,PO Box 441446,,Indianapolis,IN,46244,,,2024-12-04,5000.00,0.00,,011,C00816389,,,,,,,,,,,,,,,,,,
SB23,C00022343,20516967,,,PAC,Keep Texas Texas PAC,,,,,,228 S. Washington St.,Suite115,Alexandria,VA,22314,,,2024-12-04,5000.00,0.00,,011,C00808717,,,,,,,,,,,,,,,,,,
SB23,C00022343,20516968,,,PAC,MVL PAC,,,,,,P.O. Box 87,,South Salem,NY,10590,,,2024-12-04,5000.00,0.00,,011,C00817338,,,,,,,,,,,,,,,,,,
SB23,C00022343,20516969,,,PAC,Hellfire PAC,,,,,,1707 1/2 Post Oak Blvd #525,,Houston,TX,77056,,,2024-12-04,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00022343,20516970,,,PAC,THOM PAC,,,,,,PO BOX 97275,,Raleigh,NC,27624,,,2024-12-04,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00022343,20516971,,,CCM,Nicole For New York,,,,,,PO Box 60487,,Staten Island,NY,10306,P2026,,2024-12-04,1000.00,0.00,,011,C00694778,Nicole For New York,H0NY11078,Malliotakis,Nicole,,Rep.,,H,NY,11,,,,,,,,
SB23,C00022343,20516972,,,PAC,IMPACT,,,,,,"660 Pennsylvania Ave, SE Suite 201",,Washington,DC,20003,,,2024-12-04,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00022343,20517283,,,PAC,LLEGO-PAC,,,,,,PO BOX 65322,,WASHINGTON,DC,20035,,,2024-12-04,5000.00,0.00,,011,C00576975,,,,,,,,,,,,,,,,,,
SB23,C00022343,20517290,,,PAC,Frontline USA PAC,,,,,,611 PENNSYLVANIA AVE SE,STE 143,WASHINGTON,DC,20003,,,2024-12-04,5000.00,0.00,,011,C00422774,,,,,,,,,,,,,,,,,,
SB23,C00022343,20517291,,,PAC,Turquoise PAC,,,,,,611 PENNSYLVANIA AVE SE,,WASHINGTON,DC,20003,,,2024-12-04,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00022343,20517293,,,PAC,Defend the Dream,,,,,,777 S FIGUEROA ST SUITE 4050,,LOS ANGELES,CA,90017,,,2024-12-04,5000.00,0.00,,011,C00771238,,,,,,,,,,,,,,,,,,
SB23,C00022343,20523073,,,CCM,Friends of Jimmy Patronis Inc,,,,,,421 Office Park Dr,,Mountain Brook,AL,35223,S2025,Special-Primary2025,2024-12-13,5000.00,0.00,,011,C00893594,Friends of Jimmy Patronis Inc,,Patronis,Jimmy,,,,H,FL,01,,,,,,,,
SB23,C00022343,20523074,,,CCM,Carey For Congress,,,,,,PO Box 16032,,Columbus,OH,43216,P2026,,2024-12-13,1000.00,0.00,,011,C00779603,Carey For Congress,H2OH15228,Carey,Mike,,Rep.,,H,OH,15,,,,,,,,
SB23,C00022343,20523075,,,PAC,Common Values PAC,,,,,,"1020 North Fairfax Street, Suite 2",,Alexandria,VA,22314,,,2024-12-13,2500.00,0.00,,011,C00442368,,,,,,,,,,,,,,,,,,
SB23,C00022343,20523076,,,PAC,Every Vote PAC,,,,,,122 C Street NW,Suite 360,Washington,DC,20001,,,2024-12-13,2500.00,0.00,,011,C00831214,,,,,,,,,,,,,,,,,,
SB23,C00022343,20547686,,,PAC,Baker PAC,,,,,,PO BOX 101,,Bayport,NY,11705,,,2024-12-18,5000.00,0.00,,011,C00770297,,,,,,,,,,,,,,,,,,
