form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00244400,SB23.5457,,,PTY,ALMA ADAMS FOR CONGRESS,,,,,,P.O. BOX 31473,,CHARLOTTE,NC,28231,G2024,,2024-05-22,1000.00,,,,,,H4NC12100,ADAMS,ALMA SHEALEY,,,,H,NC,12,,,,,,,,
SB23,C00244400,SB23.5458,,,PAC,ANGIE CRAIG FOR CONGRESS,,,,,,P.O. BOX 22116,,EAGAN,MN,55122,P2024,,2024-05-21,1000.00,,,,,,H6MN02131,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00244400,SB23.5447,,,CCM,CINDY HYDE-SMITH FOR US SENATE,,,,,,PO BOX 2930,,JACKSON,MS,39207,P2026,,2024-04-05,1000.00,,,,C00675348,CINDY HYDE-SMITH FOR US SENATE,,HYDE-SMITH,CINDY,,,,,,,,,,,,,,
SB23,C00244400,SB23.5460,,,CCM,CRAWFORD FOR CONGRESS,,,,,,PO BOX 16956,,JONESBORO,AR,72403,G2024,,2024-05-22,1000.00,,,,C00462374,CRAWFORD FOR CONGRESS,H0AR01083,CRAWFORD,ERIC ALAN RICK,,,,H,AR,01,,,,,,,,
SB23,C00244400,SB23.5472,,,PAC,DON DAVIS FOR NC,,,,,,PO BOX 511,,SNOW HILL,NC,28580,G2024,,2024-05-31,1000.00,,,,,,H2NC02287,DAVIS,DON,,,,H,NC,01,,,,,,,,
SB23,C00244400,SB23.5473,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO BOX 1172,,Moline,IL,61265,G2024,,2024-05-30,4000.00,,,,C00793935,ERIC SORENSEN FOR ILLINOIS,H2IL17147,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00244400,SB23.5501,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO BOX 1172,,Moline,IL,61265,G2024,,2024-06-24,1000.00,,,,C00793935,ERIC SORENSEN FOR ILLINOIS,H2IL17147,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00244400,SB23.5446,,,CCM,FAMILIES FOR JAMES LANKFORD,,,,,,PO BOX 1639,,BETHANY,OK,73008,P2028,,2024-04-04,1000.00,,,,C00466482,FAMILIES FOR JAMES LANKFORD,S4OK00232,LANKFORD,JAMES PAUL,,,,S,OK,00,,,,,,,,
SB23,C00244400,SB23.5463,,,CCM,FINSTAD FOR CONGRESS,,,,,,PO Box 923,,New Ulm,MN,56073,P2024,,2024-05-23,1000.00,,,,C00807743,FINSTAD FOR CONGRESS,H2MN01223,Finstad,Brad,,,,H,MN,01,,,,,,,,
SB23,C00244400,SB23.5456,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO Box 11,,Bondurant,IA,50035,P2022,,2024-05-21,1000.00,,,,C00784389,IOWANS FOR ZACH NUNN,H2IA03119,Nunn,Zach,,,,H,IA,03,,,,,,,,
SB23,C00244400,SB23.5475,,,CCM,JIM COSTA FOR CONGRESS,,,,,,2037 W BULLARD AVE,# 355,FRESNO,CA,93711,G2024,,2024-06-07,1000.00,,,,C00391029,JIM COSTA FOR CONGRESS,H4CA20082,COSTA,JIM MR.,,,,H,CA,21,,,,,,,,
SB23,C00244400,SB23.5502,,,CCM,JOSH HARDER FOR CONGRESS,,,,,,PO BOX 4426,,MODESTO,CA,95352,G2024,,2024-06-24,1000.00,,,,C00639146,JOSH HARDER FOR CONGRESS,,HARDER,JOSH,,,,,,,,,,,,,,
SB23,C00244400,SB23.5468,,,CCM,KAT FOR CONGRESS,,,,,,5200 NW 43RD ST STE 102-180,,GAINESVILLE,FL,32606,P1000,,2024-05-23,1000.00,,,,C00730895,KAT FOR CONGRESS,H0FL03175,CAMMACK,KAT,,,,H,FL,03,,,,,,,,
SB23,C00244400,SB23.5448,,,CCM,MANN FOR CONGRESS,,,,,,PO BOX 1084,,SALINA,KS,67402,P2024,,2024-04-29,1000.00,,,,C00460659,MANN FOR CONGRESS,H0KS01123,MANN,TRACEY ROBERT,,,,H,KS,01,,,,,,,,
SB23,C00244400,SB23.5461,,,CCM,MANN FOR CONGRESS,,,,,,PO BOX 1084,,SALINA,KS,67402,P2024,,2024-05-22,1000.00,,,,C00460659,MANN FOR CONGRESS,H0KS01123,MANN,TRACEY ROBERT,,,,H,KS,01,,,,,,,,
SB23,C00244400,SB23.5465,,,CCM,"MARK ALFORD FOR CONGRESS, INC.",,,,,,PO Box 1428,,Raymore,MO,64083,P2024,,2024-05-23,1000.00,,,,C00792598,"MARK ALFORD FOR CONGRESS, INC.",H2MO04207,Alford,Mark,,,,H,MO,04,,,,,,,,
SB23,C00244400,SB23.5462,,,CCM,MIKE FLOOD FOR CONGRESS,,,,,,PO BOX 81041,,LINCOLN,NE,68501,G2024,,2024-05-23,1000.00,,,,C00801241,MIKE FLOOD FOR CONGRESS,H2NE01118,FLOOD,MIKE,,,,H,NE,01,,,,,,,,
SB23,C00244400,SB23.5464,,,CCM,MONICA FOR CONGRESS,,,,,,1317 W Frontage RD,Ste A,Alamo,TX,78516,G2024,,2024-05-23,1000.00,,,,C00765719,MONICA FOR CONGRESS,H0TX15124,DE LA CRUZ,MONICA,,,,H,TX,15,,,,,,,,
SB23,C00244400,SB23.5449,,,CCM,MORAN FOR KANSAS,,,,,,PO BOX 1151,,HAYS,KS,67601,G2028,,2024-04-29,1000.00,,,,C00458315,MORAN FOR KANSAS,,MORAN,JERRY,,,,,,,,,,,,,,
SB23,C00244400,SB23.5459,,,CCM,NEBRASKA SANDHILLS PAC,,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,G2024,,2024-05-21,1000.00,,,,C00540054,NEBRASKA SANDHILLS PAC,S2NE00094,FISCHER,DEBRA S,,,,S,NE,00,,,,,,,,
SB23,C00244400,SB23.5505,,,CCM,NIKKI FOR CONGRESS,,,,,,PO BOX 5171,,SPRINGFIELD,IL,62705,G2024,,2024-06-24,2500.00,,,,C00787812,NIKKI FOR CONGRESS,H2IL13153,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,,
