form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00271338,VNH36AJCFD0,,,ORG,"NGP VAN, Inc./EveryAction",,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2023-02-22,171.72,0.00,Databases Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00271338,VNH36AJCPR0,,,ORG,Heartland Payroll Solutions Inc.,,,,,,2001 Aerospace Pkwy,,Cleveland,OH,441421002,,,2023-02-27,7912.40,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00271338,VNH36AJBN01,,,ORG,"MG Trust Company, LLC",,,,,,717 17th St,Ste 1300,Denver,CO,802023304,,,2023-02-02,1690.00,0.00,Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00271338,VNH36AJC411,,,ORG,TD Card Services,,,,,,PO Box 2580,,Cherry Hill,NJ,080340372,,,2023-02-02,15330.63,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,
SB21B,C00271338,VNH36AJC4B0,VNH36AJC411,SB21B,ORG,"Tatango, Inc.",,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2023-02-02,13100.54,0.00,Text Messaging Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00271338,VNH36AJC4M1,VNH36AJC411,SB21B,ORG,Mastro's Steakhouse,,,,,,600 13th St NW,,Washington,DC,200053005,,,2023-02-02,1173.47,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00271338,VNH36AJC494,VNH36AJC411,SB21B,ORG,Verizon Wireless,,,,,,PO Box 25505,,Lehigh Valley,PA,180025505,,,2023-02-02,489.61,0.00,Telephone,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00271338,VNH36AJCE21,,,ORG,"BOTC, LLC",,,,,,7651 Montpelier Rd,,Laurel,MD,207236016,,,2023-02-16,1109.33,0.00,Rent,,,,,,,,,,,,,,,,,,,,
SB21B,C00271338,VNH36AJCF31,,,ORG,"NGP VAN, Inc./EveryAction",,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2023-02-22,11130.00,0.00,Email Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00271338,VNH36AJCCR1,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2023-02-12,1091.74,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
