form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00489815,B890196,,,COM,HMP,,,,,,"1032 15th Street NW, Suite 247",,Washington,DC,20005,O2024,Not Applicable,2024-10-17,900000.00,,Contribution,011,C00495028,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B890195,,,COM,One Apia PAC,,,,,,6675 S. Tenaya Way Suite 200,,Las Vegas,NV,89113,O2024,Not Applicable,2024-10-17,250000.00,,Contribution,011,C00761072,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B890198,,,COM,Retire Career Politicians,,,,,,PO Box 15845,,Washington,DC,20003,O2024,Not Applicable,2024-10-18,250000.00,,Contribution,011,C00876482,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B891015,,,COM,Montana Voters PAC,,,,,,P.O. BOX 8553,,MISSOULA,MT,59807,O2024,Not Applicable,2024-10-21,150000.00,,Contribution,011,C00887125,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B891023,,,COM,Organizing Empowerment PAC,,,,,,P.O. Box 288,,McFarland,WI,53558,O2024,Not Applicable,2024-10-21,50000.00,,Contribution,011,C00763409,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B891017,,,COM,SMP,,,,,,"1032 15th Street NW, Suite 247",,Washington,DC,20005,O2024,Not Applicable,2024-10-21,250000.00,,Contribution,011,C00484642,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B891016,,,COM,Workers Vote,,,,,,275 7th Ave 16th Floor,,New York,NY,10001,O2024,Not Applicable,2024-10-21,500000.00,,Contribution,011,C00754051,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B891010,,,COM,America Votes,,,,,,1401 New York Ave NW,,Washington,DC,20005,O2024,Not Applicable,2024-10-22,1500000.00,,Contribution,011,C90012097,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B891343,,,COM,Future Forward PAC,,,,,,611 Pennsylvania Ave. SE #143,,Washington,DC,20003,O2024,Not Applicable,2024-10-24,200000.00,,Contribution,011,C00669259,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B891366,,,COM,Left of Center PAC,,,,,,PO Box 1318,,Concord,MA,01742,O2024,Not Applicable,2024-10-24,25000.00,,Contribution,011,C00690867,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B891324,,,COM,Our Future United,,,,,,1217 Girard St. NW,,Washington,DC,20009,O2024,Not Applicable,2024-10-24,15000.00,,Contribution,011,C00752378,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B891339,,,COM,Parentstogether Action,,,,,,1875 CONNECTICUT AVE NW SUITE 650,,WASHINGTON,DC,20009,O2024,Not Applicable,2024-10-24,50000.00,,Contribution,011,C90017211,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B891342,,,COM,Workers Vote,,,,,,275 7th Ave 16th Floor,,New York,NY,10001,O2024,Not Applicable,2024-10-24,400000.00,,Contribution,011,C00754051,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B891344,,,COM,Unidosus Action PAC,,,,,,1126 16th Street NW Suite 600,,Washington,DC,20036,O2024,Not Applicable,2024-10-25,15000.00,,Contribution,011,C00684258,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B891365,,,COM,Committee to Protect Health Care PAC,,,,,,PO BOX 47503,,Chicago,IL,60647,O2024,Not Applicable,2024-10-28,50000.00,,Contribution,011,C00736637,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B892790,,,COM,America Votes,,,,,,1401 New York Ave NW,,Washington,DC,20005,O2024,Not Applicable,2024-10-31,150000.00,,Contribution,011,C90012097,,,,,,,,,, ,,,,,,,,
SB23,C00489815,B892789,,,COM,SMP,,,,,,"1032 15th Street NW, Suite 247",,Washington,DC,20005,O2024,Not Applicable,2024-10-31,150000.00,,Contribution,011,C00484642,,,,,,,,,, ,,,,,,,,
