form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00783167,SB23.I2528,,,CCM,BANKS FOR SENATE,,,,,,PO BOX 11431,,FORT WAYNE,IN,468581431,P2024,PRIMARY,2023-01-17,5000.00,,CONTRIBUTION,,C00577999,,S4IN00196,BANKS,JAMES,E.,HON.,,S,IN,,  ,,,,,,,
SB23,C00783167,SB23.I2541,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2023-01-17,15000.00,,CONTRIBUTION,,C00027466,,,,,,,,,,,  ,,,,,,,
SB23,C00783167,SB23.I2542,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,,,2023-01-17,10000.00,,CONTRIBUTION-BUILDING FUND,,C00027466,,,,,,,,,,,  ,,,,,,,
SB23,C00783167,SB23.I2530,,,CCM,BILL CASSIDY FOR US SENATE,,,,,,PO BOX 80505,,BATON ROUGE,LA,708980505,P2026,PRIMARY,2023-06-07,5000.00,,CONTRIBUTION,,C00543983,,S4LA00107,CASSIDY,WILLIAM,M.,,,S,LA,,  ,,,,,,,
SB23,C00783167,SB23.I2531,,,CCM,"COTTON FOR SENATE, INC.",,,,,,PO BOX 7839,,LITTLE ROCK,AR,72217,P2026,PRIMARY,2023-06-07,5000.00,,CONTRIBUTION,,C00499988,,S4AR00103,COTTON,THOMAS,,,,S,AR,,  ,,,,,,,
SB23,C00783167,SB23.I2532,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,P2024,PRIMARY,2023-06-07,5000.00,,CONTRIBUTION,,C00436386,,S6WY00068,BARRASSO,JOHN,A,,,S,WY,,  ,,,,,,,
SB23,C00783167,SB23.I2533,,,CCM,HAGEMAN FOR WYOMING,,,,,,P.O. BOX 4157,,CHEYENNE,WY,82003,P2024,PRIMARY,2023-06-07,5000.00,,CONTRIBUTION,,C00788943,,H2WY00166,HAGEMAN,HARRIET,,,,H,WY,00,  ,,,,,,,
SB23,C00783167,SB23.I2534,,,CCM,LUMMIS FOR WYOMING INC.,,,,,,111 S DURBIN ST,STE 300,CASPER,WY,826012557,P2026,PRIMARY,2023-06-07,5000.00,,CONTRIBUTION,,C00443580,,S0WY00137,LUMMIS,CYNTHIA,MARIE,MRS.,,S,WY,,  ,,,,,,,
SB23,C00783167,SB23.I2535,,,CCM,MARCO RUBIO FOR SENATE,,,,,,228 S WASHINGTON ST,STE 115,ALEXANDRIA,VA,22314,P2028,PRIMARY,2023-06-07,5000.00,,CONTRIBUTION,,C00620518,,S0FL00338,RUBIO,MARCO,,,,S,FL,,  ,,,,,,,
SB23,C00783167,SB23.I2526,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,G2024,GENERAL,2023-06-07,5000.00,,CONTRIBUTION,,C00376939,,S8TN00337,BLACKBURN,MARSHA,,MRS.,,S,TN,,  ,,,,,,,
