form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00300921,SB21B.142214,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-07-01,5500.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142215,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-07-01,5500.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142207,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-07-19,1000.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142210,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-07-19,1000.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142206,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-07-23,1000.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142208,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-07-23,1000.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142216,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-08-01,6250.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142217,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-08-01,6250.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142209,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-08-14,1250.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142213,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-08-14,1250.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142218,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-09-03,6500.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142219,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-09-03,6500.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142211,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-09-23,1000.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142212,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-09-23,1000.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142220,,,ORG,Alvin Williams HSA,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-07-01,500.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142221,,,ORG,Alvin Williams HSA,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-08-06,1000.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142222,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,10281,G2024,,2024-09-02,695.00,,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142023,,,ORG,AMH Print Group,,,,,,PO Box 518,,Mechanicsville,VA,23111,G2024,,2024-07-23,3800.15,,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142024,,,ORG,AMH Print Group,,,,,,PO Box 518,,Mechanicsville,VA,23111,G2024,,2024-08-05,8400.82,,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142025,,,ORG,AMH Print Group,,,,,,PO Box 518,,Mechanicsville,VA,23111,G2024,,2024-08-12,1799.35,,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142026,,,ORG,AMH Print Group,,,,,,PO Box 518,,Mechanicsville,VA,23111,G2024,,2024-09-09,4088.46,,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142027,,,ORG,AMH Print Group,,,,,,PO Box 518,,Mechanicsville,VA,23111,G2024,,2024-09-30,4310.38,,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142234,,,ORG,Apple Online,,,,,,1 Infinite Loop,,Cupertino,CA,95014,G2024,,2024-07-06,96.00,,Website Service,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142229,,,ORG,Apple Online,,,,,,1 Infinite Loop,,Cupertino,CA,95014,G2024,,2024-07-19,21.19,,Website Service,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142226,,,ORG,Apple Online,,,,,,1 Infinite Loop,,Cupertino,CA,95014,G2024,,2024-07-20,12.71,,Website Service,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142223,,,ORG,Apple Online,,,,,,1 Infinite Loop,,Cupertino,CA,95014,G2024,,2024-07-25,3.17,,Website Service,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142227,,,ORG,Apple Online,,,,,,1 Infinite Loop,,Cupertino,CA,95014,G2024,,2024-08-12,12.71,,Website Service,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142224,,,ORG,Apple Online,,,,,,1 Infinite Loop,,Cupertino,CA,95014,G2024,,2024-08-25,3.17,,Website Service,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142231,,,ORG,Apple Online,,,,,,1 Infinite Loop,,Cupertino,CA,95014,G2024,,2024-08-28,33.90,,Website Service,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142230,,,ORG,Apple Online,,,,,,1 Infinite Loop,,Cupertino,CA,95014,G2024,,2024-09-09,21.19,,Website Service,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142232,,,ORG,Apple Online,,,,,,1 Infinite Loop,,Cupertino,CA,95014,G2024,,2024-09-09,37.09,,Website Service,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142233,,,ORG,Apple Online,,,,,,1 Infinite Loop,,Cupertino,CA,95014,G2024,,2024-09-14,38.15,,Website Service,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142225,,,ORG,Apple Online,,,,,,1 Infinite Loop,,Cupertino,CA,95014,G2024,,2024-09-25,3.17,,Website Service,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142228,,,ORG,Apple Online,,,,,,1 Infinite Loop,,Cupertino,CA,95014,G2024,,2024-09-30,12.71,,Website Service,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142028,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-07-01,17.06,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142029,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-07-01,164.59,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.142030,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-07-01,2432.80,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
