form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00612820,B-773,,,ORG,Amalgamated Bank,,,,,,275 7th Avenue,,New York,NY,10001,,,2024-11-27,504.00,,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00612820,B-783,,,ORG,Amalgamated Bank,,,,,,275 7th Avenue,,New York,NY,10001,,,2024-12-30,170.96,,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00612820,B-775,,,ORG,"CommonCentsConsulting, LLC",,,,,,PO Box 26430,,Tempe,AZ,85285,G2024,,2024-12-16,2250.00,,Compliance & Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00612820,B-776,,,ORG,"CommonCentsConsulting, LLC",,,,,,PO Box 26430,,Tempe,AZ,85285,G2024,,2024-12-16,275.00,,Compliance & Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00612820,B-777,,,ORG,"CommonCentsConsulting, LLC",,,,,,PO Box 26430,,Tempe,AZ,85285,G2024,,2024-12-16,275.00,,Compliance & Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00612820,B-780,,,ORG,"CommonCentsConsulting, LLC",,,,,,PO Box 26430,,Tempe,AZ,85285,G2024,,2024-12-17,2250.00,,Compliance & Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00612820,B-781,,,ORG,"CommonCentsConsulting, LLC",,,,,,PO Box 26430,,Tempe,AZ,85285,G2024,,2024-12-17,275.00,,Compliance & Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00612820,B-782,,,ORG,"CommonCentsConsulting, LLC",,,,,,PO Box 26430,,Tempe,AZ,85285,G2024,,2024-12-17,275.00,,Compliance & Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00612820,B-764,,,ORG,Divvy,,,,,,6220 America Center Drive,STE 100,San Jose,CA,95002,G2024,,2024-11-30,1245.60,,Credit Card Payment - See Memos if Itemized.,001,,,,,,,,,,,,,,,,,,,
SB21B,C00612820,B-765,B-764,,ORG,GiftCardGranny.com,,,,,,495 Mansfield Avenue,,Pittsburgh,PA,15205,G2024,,2024-11-30,833.98,,Volunteer Gifts,001,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Divvy
SB21B,C00612820,B-766,B-764,,ORG,Lyft,,,,,,185 Berry Street,Suite 5000,San Francisco,CA,94107,G2024,,2024-11-30,184.52,,Car Service,002,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Divvy
SB21B,C00612820,B-767,B-764,,ORG,Uber Technologies,,,,,,1725 3rd Street,,San Francisco,CA,94158,G2024,,2024-11-30,227.10,,Car Service,002,,,,,,,,,,,,,,,,,,X,MEMO: Subvendor of-Divvy
SB21B,C00612820,B-778,,,ORG,Harmon Curran Spielberg & Eisenberg LLP,,,,,,1725 Desales Street Northwest,STE 500,Washington,DC,20036,G2024,,2024-12-17,329.00,,Legal Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00612820,B-768,,,ORG,Integrated Solutions: Political,,,,,,4142 Adams Avenue,Suite 103-550,San Diego,CA,92116,,,2024-12-05,2000.00,,Compliance & Reporting Software Subscription,001,,,,,,,,,,,,,,,,,,,
