form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00401190,SB23.4393,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO BOX 230985,,TIGARD,OR,97281,G2024,,2024-05-22,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB23,C00401190,SB23.4376,,,CCM,CLEAVER FOR CONGRESS,,,,,,P.O.BOX 411872,,KANSAS CITY,MO,64141,G2024,,2024-04-30,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB23,C00401190,SB23.4389,,,CCM,EMILIA SYKES FOR CONGRESS,,,,,,P.O. BOX 1347,,AKRON,OH,44309,G2024,,2024-05-16,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB23,C00401190,SB23.4377,,,CCM,FREDERICA S. WILSON FOR CONGRESS,,,,,,"413 NEW JERSEY AVENUE, SE",,WASHINGTON,DC,20003,G2024,,2024-04-30,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB23,C00401190,SB23.4380,,,CCM,HORSFORD FOR CONGRESS,,,,,,900 S PAVILION CENTER DR.,SUITE 160,LAS VEGAS,NV,89144,G2024,,2024-04-30,2000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB23,C00401190,SB23.4385,,,CCM,"JAHANA HAYES, Friends of",,,,,,PO BOX 1487,,WATERBURY,CT,06721,G2024,,2024-04-30,2000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB23,C00401190,SB23.4400,,,CCM,Lisa Blunt Rochester for US Senate,,,,,,PO Box 9767,,Wilmington,DE,19809,G2024,,2024-06-17,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB23,C00401190,SB23.4388,,,CCM,"LUCY MCBATH, Friends of",,,,,,2221 PEACHTREE RD NE,STE D-405,ATLANTA,GA,30309,G2024,,2024-05-16,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB23,C00401190,SB23.4406,,,PTY,North Carolina Democratic Party,,,,,,220 hILLSBOROUGH sT,,rALEIGH,NC,27603,G2024,,2024-06-25,2068.23,,Contribution/DNC Lodging,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB23,C00401190,SB23.4378,,,PTY,SCHOLTEN FOR CONGRESS,,,,,,P.O. BOX 6233,,GRAND RAPIDS,MI,49516,G2024,,2024-04-30,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB23,C00401190,SB23.4387,,,CCM,SUSHEELA JAYAPAL FOR CONGRESS,,,,,,PO BOX 12542,,PORTLAND,OR,97212,G2024,,2024-05-15,500.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB23,C00401190,SB23.4379,,,PTY,VIRGIN ISLANDS FOR PLASKETT,,,,,,PO BOX 1006,,FREDERIKSTED,VI,00841,G2024,,2024-04-30,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
