form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00401190,SB29.4383,,,COM,"Carolyn Thompson, Cmte to Elect",,,,,,PO Box 2255,,Oxford,NC,27565,G2024,,2024-04-30,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB29,C00401190,SB29.4366,,,COM,Corey Branch Committee,,,,,,PO Box 14871,,Raleigh,NC,27620,G2024,,2024-04-17,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB29,C00401190,SB29.4381,,,COM,"Jessica Holmes, Cmte to Elect",,,,,,1001 Wade Ave,,Raleigh,NC,27605,G2024,,2024-04-30,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB29,C00401190,SB29.4404,,,COM,Josh Stein for North Carolina,,,,,,301 Hillsborough St Ste 950,,Raleigh,NC,27603,G2024,,2024-06-20,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB29,C00401190,SB29.4399,,,COM,"Matthew Spirati, Cmte to Elect",,,,,,3116 Seminole Dr,,Rocky Mount,NC,27804,G2024,,2024-06-17,250.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB29,C00401190,SB29.4382,,,COM,Mo Green for NC,,,,,,1001 Wade Ave,,Raleigh,NC,27605,G2024,,2024-04-30,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB29,C00401190,SB29.4398,,,COM,PITTMAN FOR NC,,,,,,P.O. BOX 902,,WILSON,NC,27894,G2024,,2024-06-17,500.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB29,C00401190,SB29.4365,,,COM,"Rodney Pierce, Cmte to Elect",,,,,,171 Wood Glen Rd,,Roanoke Rapids,NC,27870,G2024,,2024-04-08,500.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB29,C00401190,SB29.4390,,,COM,"Shinica Thomas, Cmte to Elect",,,,,,301 Hillsborough St Ste 950,,Raleigh,NC,27603,G2024,,2024-05-16,500.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
SB29,C00401190,SB29.4405,,,COM,"Tare T Davis, Cmte to Elect",,,,,,PO Box 135,,Henrico,NC,27842,G2024,,2024-06-24,1000.00,,Contribution,,C00401190,Old North State Victory PAC,,,,,,,,,,,,,,,,,
