form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00032995,B886838,,,CCM,John Avlon for Congress,,,,,,PO Box 1200,,Sag Harbor,NY,11963,G2024,,2024-10-02,5000.00,,Contribution,011,C00870568,,H4NY01204,Avlon,John,,,,H,NY,01,,,,,,,,
SB23,C00032995,B886374,,,CCM,Mannion for New York,,,,,,PO BOX 11131,,Syracuse,NY,13218,G2024,,2024-10-02,2500.00,,Contribution,011,C00845461,,H4NY22085,Mannion,John,,,,H,NY,22,,,,,,,,
SB23,C00032995,B871517,,,CCM,Montanans for Tester,,,,,,PO Box 1135,,Helena,MT,59624,G2024,,2024-10-02,5000.00,,Contribution,011,C00412304,,S6MT00162,Tester,Jon,,,,S,MT, ,,,,,,,,
SB23,C00032995,B886837,,,CCM,Osborn for Senate,,,,,,8542 S. 160th Ave.,,Omaha,NE,68136,G2024,,2024-10-02,5000.00,,Contribution,011,C00850677,,S4NE00207,Osborn,Dan,,,,S,NE, ,,,,,,,,
SB23,C00032995,B887763,,,CCM,Adam Gray for Congress,,,,,,400 Capital Mall Suite 1545,,Sacramento,CA,95814,G2024,,2024-10-08,5000.00,,Contribution,011,C00801431,,H2CA13115,Gray,Adam,,,,H,CA,13,,,,,,,,
SB23,C00032995,B887759,,,CCM,ALTMAN FOR CONGRESS,,,,,,PO BOX 267,,LAMBERTVILLE,NJ,08530,G2024,,2024-10-08,5000.00,,Contribution,011,C00841643,,H4NJ07107,Altman,Susan,,,,H,NJ,07,,,,,,,,
SB23,C00032995,B887765,,,CCM,Amish for Arizona,,,,,,PO Box 707,,Phoenix,AZ,85011,G2024,,2024-10-08,5000.00,,Contribution,011,C00836502,,H4AZ01194,Shah,Amish,,,,H,AZ,01,,,,,,,,
SB23,C00032995,B887769,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,55122,G2024,,2024-10-08,2500.00,,Contribution,011,C00575209,,H6MN02131,Craig,Angie,,,,H,MN,02,,,,,,,,
SB23,C00032995,B887751,,,CCM,Bonnie Watson Coleman For Congress,,,,,,600 Pennsylvania Ave SE #15180,,Washington,DC,20003,G2024,,2024-10-08,5000.00,,Contribution,011,C00558437,,H4NJ12149,Coleman,Bonnie Watson,,,,H,NJ,12,,,,,,,,
SB23,C00032995,B887730,,,PAC,Build Our Movement PAC,,,,,,603 Stewart St Ste 819,,Seattle,WA,98101,O2024,Not Applicable,2024-10-08,5000.00,,Contribution,011,C00629576,,,,,,,,,, ,,,,,,,,
