form_type,filer_committee_id_number,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,expenditure_date,expenditure_purpose_descrip,beneficiary_committee_name,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,category_code,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,election_code,election_other_description,expenditure_amount,semi_annual_refunded_bundled_amt,memo_code,memo_text_description,image_number,beneficiary_committee_fec_id
SB29,C00519967,VIRGINIA STATE BOARD OF ELECTIONS,,,,,,1100 BANK ST 1ST FLOOR,,RICHMOND,VA,23219,2023-05-11,DAILY ABS LIST FOR DEM PRIMARY,,,,,,,006,,,,,,760.00,,,,202308290300450812
SB29,C00519967,WYOMING SECRETARY OF STATE,,,,,,"122 WEST 25TH ST, HERSCHLER BLDG E",SUITE 100 AND 101,CHEYENNE,WY,82002,2023-03-07,VOTER LIST,,,,,,,006,,,,,,125.00,,,,202308290300450812
SB29,C00519967,U.S. BANK,,,,,,P.O. BOX 1800,,SAINT PAUL,MN,55101,2023-01-01,SERVICE FEE,,,,,,,001,,,,,,5.00,,,,202308290300450809
SB29,C00519967,U.S. BANK,,,,,,P.O. BOX 1800,,SAINT PAUL,MN,55101,2023-02-01,SERVICE FEE,,,,,,,001,,,,,,5.00,,,,202308290300450809
SB29,C00519967,U.S. BANK,,,,,,P.O. BOX 1800,,SAINT PAUL,MN,55101,2023-03-01,SERVICE FEE,,,,,,,001,,,,,,5.00,,,,202308290300450809
SB29,C00519967,U.S. BANK,,,,,,P.O. BOX 1800,,SAINT PAUL,MN,55101,2023-04-01,SERVICE FEE,,,,,,,001,,,,,,5.00,,,,202308290300450810
SB29,C00519967,U.S. BANK,,,,,,P.O. BOX 1800,,SAINT PAUL,MN,55101,2023-05-01,SERVICE FEE,,,,,,,001,,,,,,5.00,,,,202308290300450810
SB29,C00519967,U.S. BANK,,,,,,P.O. BOX 1800,,SAINT PAUL,MN,55101,2023-06-01,SERVICE FEE,,,,,,,001,,,,,,5.00,,,,202308290300450810
SB29,C00519967,VIRGINIA STATE BOARD OF ELECTIONS,,,,,,1100 BANK ST 1ST FLOOR,,RICHMOND,VA,23219,2023-02-28,REGISTERED VOTER LIST,,,,,,,006,,,,,,5786.00,,,,202308290300450811
SB29,C00519967,VIRGINIA STATE BOARD OF ELECTIONS,,,,,,1100 BANK ST 1ST FLOOR,,RICHMOND,VA,23219,2023-05-11,DAILY ABS LIST FOR REP PRIMARY,,,,,,,006,,,,,,760.00,,,,202308290300450811
