form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00602698,SB23.6382,,,CCM,AARON BEAN FOR CONGRESS,,,,,,2640A MITCHAM DRIVE,,TALLAHASSEE,FL,32308,G2024,,2024-04-10,1000.00,,,,C00816983,AARON BEAN FOR CONGRESS,,,,,,,H,FL,04,,,,,,,,
SB23,C00602698,SB23.6348,,,PAC,AMY KLOBUCHAR VICTORY COMMITTEE,,,,,,611 PENNSYLVANIA AVE SE,STE 143,WASHINGTON,DC,20003,G2024,,2024-06-12,2500.00,,Contribution,,C00628354,AMY KLOBUCHAR VICTORY COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00602698,SB23.6339,,,PAC,Buddy Carter for Congress,,,,,,824 S. Milledge Ave,Suite 101,Athens,GA,30605,G2024,,2024-04-10,1000.00,,,,C00543967,BUDDY CARTER FOR CONGRESS,,,,,,,H,GA,,,,,,,,,
SB23,C00602698,SB23.6340,,,CCM,CITIZENS FOR JOHN RUTHERFORD,,,,,,3030 HARTLEY RD,STE 120,JACKSONVILLE,FL,32257,G2024,,2024-04-10,1000.00,,,,C00615294,CITIZENS FOR JOHN RUTHERFORD,,,,,,,H,FL,04,,,,,,,,
SB23,C00602698,SB23.6359,,,PAC,CLIFF BENTZ FOR CONGRESS,,,,,,660 MORGAN AVE,,ONTARIO,OR,97914,G2024,,2024-06-12,5000.00,,Contribution,,C00725465,CLIFF BENTZ FOR CONGRESS,,,,,,,H,OR,02,,,,,,,,
SB23,C00602698,SB23.6362,,,PAC,COLLINS FOR CONGRESS,,,,,,PO BOX 6491,,ATHENS,GA,30604,G2024,,2024-06-12,1000.00,,Contribution,,C00544684,COLLINS FOR CONGRESS,,,,,,,,,,,,,,,,,
SB23,C00602698,SB23.6367,,,PAC,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,PO BOX 2438,,CORONA,CA,92878,G2024,,2024-06-12,1000.00,,,,C00257337,Ken Calvert for Congress,,,,,,,H,CA,42,,,,,,,,
SB23,C00602698,SB23.6356,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,600 PENNSYLVANIA AVE SE,SUITE 410,WASHINGTON,DC,20003,G2024,,2024-06-12,1000.00,,Andrea Salinas for Oregon,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00602698,SB23.6364,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,600 PENNSYLVANIA AVE SE,SUITE 410,WASHINGTON,DC,20003,G2024,,2024-06-12,1000.00,,David Scott,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00602698,SB23.6365,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,600 PENNSYLVANIA AVE SE,SUITE 410,WASHINGTON,DC,20003,G2024,,2024-06-12,1000.00,,Don Davis,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00602698,SB23.6366,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,600 PENNSYLVANIA AVE SE,SUITE 410,WASHINGTON,DC,20003,G2024,,2024-06-12,1000.00,,Jennifer McClellan,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00602698,SB23.6369,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,600 PENNSYLVANIA AVE SE,SUITE 410,WASHINGTON,DC,20003,G2024,,2024-06-12,1000.00,,Kim Schrier,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00602698,SB23.6370,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,600 PENNSYLVANIA AVE SE,SUITE 410,WASHINGTON,DC,20003,G2024,,2024-06-12,1000.00,,,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00602698,SB23.6373,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,600 PENNSYLVANIA AVE SE,SUITE 410,WASHINGTON,DC,20003,G2024,,2024-06-12,1000.00,,Rick Larsen,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00602698,SB23.6375,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,600 PENNSYLVANIA AVE SE,SUITE 410,WASHINGTON,DC,20003,G2024,,2024-06-12,1000.00,,Susan DelBene,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00602698,SB23.6376,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,600 PENNSYLVANIA AVE SE,SUITE 410,WASHINGTON,DC,20003,G2024,,2024-06-12,1000.00,,Terri Sewell,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00602698,SB23.6377,,,PAC,NEW DEMOCRAT COALITION ACTION FUND,,,,,,600 PENNSYLVANIA AVE SE,SUITE 410,WASHINGTON,DC,20003,G2024,,2024-06-12,1000.00,,Val Hoyle,,C00409730,NEW DEMOCRAT COALITION ACTION FUND,,,,,,,,,,,,,,,,,
SB23,C00602698,SB23.6371,,,PAC,PETE STAUBER FOR CONGRESS,,,,,,23 W CENTRAL ENTRANCE,PMB #333,DULUTH,MN,55811,G2024,,2024-06-12,2500.00,,,,C00650697,PETE STAUBER FOR CONGRESS,,,,,,,,,,,,,,,,,
SB23,C00602698,SB23.6378,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,G2024,,2024-06-12,1000.00,,Contribution,,C00548180,WESTERMAN FOR CONGRESS,,,,,,,H,AR,04,,,,,,,,
