form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00770941,SB21B.977824,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-01-25,29368.09,,COLLATERAL: CAPS & FREIGHT
SB21B,C00770941,SB21B.984022,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-02-28,35297.63,,COLLATERAL: FLAGS
SB21B,C00770941,SB21B.975900,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-01-10,72112.14,,"COLLATERAL: CALENDARS, ORNAMENTS, STICKERS, WRAPPING PAPER, & FREIGHT"
SB21B,C00770941,SB21B.975900.1,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-01-10,8.00,,COLLATERAL: STICKERS & FREIGHT
SB21B,C00770941,SB21B.981274,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-02-21,71720.40,,"COLLATERAL: CALENDARS, FLAGS, CAPS, POSTERS, & FREIGHT"
SB21B,C00770941,SB21B.984717,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-03-18,221607.74,,COLLATERAL: CAPS & FREIGHT
SB21B,C00770941,SB21B.985728,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-03-19,210501.60,,COLLATERAL: CAPS & FREIGHT
SB21B,C00770941,SB21B.988118,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2024-03-27,157523.63,,COLLATERAL: CAPS
SB21B,C00770941,SB21B.979487,,,ORG,ACTIVE ENGAGEMENT,,,,,,"113 EAST MARKET STREET, SUITE 300",,LEESBURG,VA,20176,,,2024-01-29,116.19,,FUNDRAISING FEES
SB21B,C00770941,SB21B.979734,,,ORG,ACTIVE ENGAGEMENT,,,,,,"113 EAST MARKET STREET, SUITE 300",,LEESBURG,VA,20176,,,2024-01-30,90.52,,FUNDRAISING FEES
SB21B,C00770941,SB21B.979913,,,ORG,ACTIVE ENGAGEMENT,,,,,,"113 EAST MARKET STREET, SUITE 300",,LEESBURG,VA,20176,,,2024-01-31,208.72,,FUNDRAISING FEES
SB21B,C00770941,SB21B.980054,,,ORG,ACTIVE ENGAGEMENT,,,,,,"113 EAST MARKET STREET, SUITE 300",,LEESBURG,VA,20176,,,2024-02-01,146.02,,FUNDRAISING FEES
SB21B,C00770941,SB21B.980369,,,ORG,ACTIVE ENGAGEMENT,,,,,,"113 EAST MARKET STREET, SUITE 300",,LEESBURG,VA,20176,,,2024-02-02,678.46,,FUNDRAISING FEES
SB21B,C00770941,SB21B.980748,,,ORG,ACTIVE ENGAGEMENT,,,,,,"113 EAST MARKET STREET, SUITE 300",,LEESBURG,VA,20176,,,2024-02-05,36.54,,FUNDRAISING FEES
SB21B,C00770941,SB21B.980994,,,ORG,ACTIVE ENGAGEMENT,,,,,,"113 EAST MARKET STREET, SUITE 300",,LEESBURG,VA,20176,,,2024-02-06,28.90,,FUNDRAISING FEES
SB21B,C00770941,SB21B.981158,,,ORG,ACTIVE ENGAGEMENT,,,,,,"113 EAST MARKET STREET, SUITE 300",,LEESBURG,VA,20176,,,2024-02-07,127.51,,FUNDRAISING FEES
SB21B,C00770941,SB21B.981417,,,ORG,ACTIVE ENGAGEMENT,,,,,,"113 EAST MARKET STREET, SUITE 300",,LEESBURG,VA,20176,,,2024-02-08,96.17,,FUNDRAISING FEES
