form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00891234,SE.4132,,,ORG,SmileEvents,,,,,,9465 173rd Street West,,Lakeville,MN,55044,G2024,,2024-11-03,17000.00,2024-11-04,30676.46,"Events, community engagement services",007,C00891234,S,P00009423,HARRIS,Kamala,,,,P,,,Kao,Brian,,,,2024-12-05,
SE,C00891234,SE.4143,,,ORG,Snap inc.,,,,,,2772 Donald Douglas Loop N,,Santa Monica,CA,90405,G2024,,2024-11-03,1036.17,2024-11-03,13676.46,ads,004,C00891234,O,P40020406,TRUMP,DONALD JOHN MR,,,,P,,,Kao,Brian,,,,2024-12-05,
SE,C00891234,SE.4151,,,ORG,Snap inc.,,,,,,2772 Donald Douglas Loop N,,Santa Monica,CA,90405,G2024,,2024-11-04,1031.70,2024-11-04,42515.14,ads,004,C00891234,O,P40020406,TRUMP,DONALD JOHN MR,,,,P,,,Kao,Brian,,,,2024-12-05,
SE,C00891234,SE.4157,,,ORG,Snap inc.,,,,,,2772 Donald Douglas Loop N,,Santa Monica,CA,90405,G2024,,2024-11-05,93.87,2024-11-05,42609.01,ads,004,C00891234,O,P40020406,TRUMP,DONALD JOHN MR,,,,P,,,Kao,Brian,,,,2024-12-05,
SE,C00891234,SE.4112,,,ORG,Twitter Inc.,,,,,,"1355 Market Street, Suite 900",,San Francisco,CA,94103,G2024,,2024-10-31,1000.00,2024-10-31,1000.00,paid ads,004,C00891234,O,P40020406,TRUMP,DONALD JOHN MR,,,,P,,,Kao,Brian,,,,2024-12-05,
SE,C00891234,SE.4129,,,ORG,Twitter Inc.,,,,,,"1355 Market Street, Suite 900",,San Francisco,CA,94103,G2024,,2024-11-02,4107.11,2024-11-02,5107.11,ads,004,C00891234,O,P40020406,TRUMP,DONALD JOHN MR,,,,P,,,Kao,Brian,,,,2024-12-05,
SE,C00891234,SE.4140,,,ORG,Twitter Inc.,,,,,,"1355 Market Street, Suite 900",,San Francisco,CA,94103,G2024,,2024-11-03,5040.18,2024-11-03,10147.29,ads,004,C00891234,S,P00009423,HARRIS,Kamala,,,,P,,,Kao,Brian,,,,2024-12-05,
SE,C00891234,SE.4142,,,ORG,Twitter Inc.,,,,,,"1355 Market Street, Suite 900",,San Francisco,CA,94103,G2024,,2024-11-03,2493.00,2024-11-03,12640.29,ads,004,C00891234,O,P40020406,TRUMP,DONALD JOHN MR,,,,P,,,Kao,Brian,,,,2024-12-05,
SE,C00891234,SE.4148,,,ORG,Twitter Inc.,,,,,,"1355 Market Street, Suite 900",,San Francisco,CA,94103,G2024,,2024-11-04,8814.51,2024-11-04,39490.97,ads,004,C00891234,S,P00009423,HARRIS,Kamala,,,,P,,,Kao,Brian,,,,2024-12-05,
SE,C00891234,SE.4149,,,ORG,Twitter Inc.,,,,,,"1355 Market Street, Suite 900",,San Francisco,CA,94103,G2024,,2024-11-04,1992.47,2024-11-04,41483.44,ads,004,C00891234,O,P40020406,TRUMP,DONALD JOHN MR,,,,P,,,Kao,Brian,,,,2024-12-05,
SE,C00891234,SE.4158,,,ORG,Twitter Inc.,,,,,,"1355 Market Street, Suite 900",,San Francisco,CA,94103,G2024,,2024-11-05,575.44,2024-11-05,43184.45,ads,004,C00891234,S,P00009423,HARRIS,Kamala,,,,P,,,Kao,Brian,,,,2024-12-05,
