form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00685339,SB29.13051,,,CCM,Citizens for Kozak,,,,,,P O Box 1565,,Beavr Falls,PA,15010,,,2024-08-14,1000.00,,Non-federal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.13221,,,CCM,Coffman for Beach Grove,,,,,,332 Timber Grove Way,,Beach Grove,IN,46107,,,2024-09-30,600.00,,Non-federal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.12995,,,CCM,Commissioners Golf Outing,,,,,,15434 Dunton Road,,Fort Wayne,IN,46845,,,2024-07-02,30.00,,Non-federal contribution,,,Commissioners Golf Outing,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.13163,,,CCM,Committee to Elect Don Walters,,,,,,1460 Curtis Avenue,,Cuyahoga Falls,OH,44221,,,2024-09-17,500.00,,Non-federal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.13161,,,CCM,Committee to Elect Sharon Tucker,,,,,,110 West Berry Street Suite 1100,,Fort Wayne,IN,46802,,,2024-09-10,650.00,,Non-federal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.13107,,,CCM,Dan for Muncie Committee,,,,,,c/o DS Consulting,PO Box 3732,Carmel,IN,46082,,,2024-09-05,400.00,,Non-federal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.13222,,,CCM,Friend of Randy Smith,,,,,,c/o Hurbert Laukhart,319 Adams Street,Newton Falls,OH,44444,,,2024-09-30,500.00,,Non-federal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.13048,,,CCM,Friends of Corey O'Connor,,,,,,P O Box 23404,,Pittsburgh,PA,23404,,,2024-08-08,1000.00,,Non-federal contribution,,,Friends of Corey O'Connor,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.12932,,,CCM,Friends of Sara Innamorato,,,,,,P O Box 40393,,Pittsburgh,PA,15201,,,2024-07-16,1000.00,,Non-federal contribution,,,Friends of Sara Innamorato,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.12934,,,CCM,Friends of Wilkens for County Engineer,,,,,,5622 Walther Drive,,Fairfiled,OH,45014,,,2024-07-23,300.00,,Non-federal contribution,,,Friends of Wilkens for County Engineer,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.12993,,,CCM,Friends of William B. Judge,,,,,,476 East State Street,,Barberton,OH,44203,,,2024-08-01,340.00,,Non-federal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.13049,,,PTY,Hendricks County Republican Party,,,,,,47 West Marion Street,,Danville,IN,46122,,,2024-08-08,500.00,,Non-federal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.13105,,,CCM,Jay Costa for State Senate,,,,,,314 Newport Road,,Pittsburgh,PA,15221,,,2024-08-20,2825.00,,Non-federal contribution,,,Jay Costa for State Senate,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.13220,,,CCM,Larry Maggi Election Committee,,,,,,269 East Buffalo Church Road,,Washington,PA,15301,,,2024-09-30,1890.50,,Non-federal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.13106,,,CCM,Myers for Greenwood,,,,,,P O Box 7413,,Greenwood,IN,46142,,,2024-09-05,1000.00,,Non-federal contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.13160,,,CCM,Willis for Westfield,,,,,,16874 Durmast Oak Drive,,Westfield,IN,64074,,,2024-07-02,5000.00,,Non-federal contribution,,,Willis for Westfield,,,,,,,,,,,,,,,,,
SB29,C00685339,SB29.13219,,,CCM,Willis for Westfield,,,,,,16874 Durmast Oak Drive,,Westfield,IN,64074,,,2024-09-30,-5000.00,,Refund of duplicate contribution July 2,,,,,,,,,,,,,,,,,,,,
