form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00305805,SB23.I23987,,,CCM,BILIRAKIS FOR CONGRESS,,,,,,PO BOX 606,,TARPON SPRINGS,FL,346882693,P2024,PRIMARY,2023-04-05,1000.00,,CONTRIBUTION,,C00408534,,H6FL09070,BILIRAKIS,GUS,M,,,H,FL,12,  ,,,,,,,
SB23,C00305805,SB23.I23990,,,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,,,,,,32 EAST 25TH,,SPOKANE,WA,99203,P2024,PRIMARY,2023-04-05,2500.00,,CONTRIBUTION,,C00390476,,H4WA05077,MCMORRIS RODGERS,CATHY,,,,H,WA,05,  ,,,,,,,
SB23,C00305805,SB23.I24012,,,CCM,DON BACON FOR CONGRESS,,,,,,PO BOX 391368,,OMAHA,NE,68139,P2024,PRIMARY,2023-05-23,1000.00,,CONTRIBUTION,,C00575167,,H6NE02125,BACON,DONALD ,J,,,H,NE,02,  ,,,,,,,
SB23,C00305805,SB23.I24014,,,CCM,FINSTAD FOR CONGRESS,,,,,,PO BOX 923,,NEW ULM,MN,56073,P2024,PRIMARY,2023-04-05,1000.00,,CONTRIBUTION,,C00807743,,H2MN01223,FINSTAD,BRAD,,,,H,MN,01,  ,,,,,,,
SB23,C00305805,SB23.I24032,,,CCM,JOHNSON FOR CONGRESS,,,,,,PO BOX 906,,MARIETTA,OH,45750,P2024,PRIMARY,2023-05-23,1000.00,,CONTRIBUTION,,C00476820,,H0OH06189,JOHNSON,BILL,,,,H,OH,06,  ,,,,,,,
SB23,C00305805,SB23.I24033,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,13203 SE 172ND AVE,STE 166 #399,HAPPY VALLEY,OR,97086,P2024,PRIMARY,2023-05-23,1000.00,,CONTRIBUTION,,C00784520,,H2OR05209,CHAVEZ-DEREMER,LORI,,,,H,OR,05,  ,,,,,,,
SB23,C00305805,SB23.I24076,,,CCM,MIKE FLOOD FOR CONGRESS,,,,,,PO BOX 81041,,LINCOLN,NE,68501,P2024,PRIMARY,2023-05-10,1000.00,,CONTRIBUTION,,C00801241,,H2NE01118,FLOOD,MIKE,,,,H,NE,01,  ,,,,,,,
SB23,C00305805,SB23.I24048,,,CCM,VALADAO FOR CONGRESS,,,,,,5132 NORTH PALM AVENUE,#227,FRESNO,CA,937042924,P2024,PRIMARY,2023-05-10,1000.00,,CONTRIBUTION,,C00499392,,H2CA20094,VALADAO,DAVID,,,,H,CA,22,  ,,,,,,,
SB23,C00305805,SB23.I23988,,,PAC,BUILDING AND RESTORING THE AMERICAN DREAM FUND,,,,,,PO BOX 30844,,BETHESDA,MD,20824,,,2023-05-23,1000.00,,CONTRIBUTION,,C00590356,,,,,,,,,,,  ,,,,,,,
SB23,C00305805,SB23.I24013,,,PAC,ELISE VICTORY FUND,,,,,,PO BOX 500,,GLEN FALLS,NY,12801,,,2023-05-10,1000.00,,CONTRIBUTION ,,C00630632,,,,,,,,,,,  ,,,,,,,
SB23,C00305805,SB23.I24035,,,PAC,OORAH! POLITICAL ACTION COMMITTEE,,,,,,PO BOX 3743,,CARMEL,IN,46082,,,2023-04-05,1500.00,,CONTRIBUTION,,C00551853,,,,,,,,,,,  ,,,,,,,
SB23,C00305805,SB23.I24036,,,PAC,STEIL VICTORY FUND,,,,,,1818 MILTON AVE,#1448,JANESVILLE,WI,53545,,,2023-04-05,1000.00,,CONTRIBUTION,,C00686980,,,,,,,,,,,  ,,,,,,,
