form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00078451,89416708,,,PAC,Defend The Dream,,,,,,777 S Figueroa St Suite 4050,,Los Angeles,CA,90017,,,2024-12-03,4000.00,0.00,,011,C00771238,,,,,,,,,,,,,,,,,,
SB23,C00078451,89416715,,,PAC,Conservatives Harvesting Success PAC,,,,,,PO Box 2930,,Jackson,MS,39207,,,2024-12-03,2000.00,0.00,,011,C00678813,,,,,,,,,,,,,,,,,,
SB23,C00078451,89416728,,,PAC,Betty PAC,,,,,,P.O. Box 14141,,St. Paul,MN,55114,,,2024-12-03,1000.00,0.00,,011,C00405050,,,,,,,,,,,,,,,,,,
SB23,C00078451,89416766,,,PAC,Baker PAC,,,,,,PO Box 101,,Bayport,NY,11705,,,2024-12-03,1500.00,0.00,,011,C00770297,,,,,,,,,,,,,,,,,,
SB23,C00078451,89416969,,,PAC,Fund for America's Future,,,,,,PO Box 1373,,Columbia,SC,292021373,,,2024-12-03,1000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00078451,89417499,,,PAC,RVFPAC,,,,,,"824 S Milledge Ave, Ste 101",,Athens,GA,30605,,,2024-12-03,2500.00,0.00,,011,C00689208,,,,,,,,,,,,,,,,,,
SB23,C00078451,89418045,,,PAC,Lobo PAC,,,,,,"660 Pennsylvania Ave., SE, Suite 2",,Washington,DC,20003,,,2024-12-03,5000.00,0.00,,011,C00497073,,,,,,,,,,,,,,,,,,
SB23,C00078451,89419404,,,PAC,Supporting House Problem Solvers PAC,,,,,,"1050 17th St., NW, Suite 590",,Washington,DC,20036,,,2024-12-03,1000.00,0.00,,011,C00563601,,,,,,,,,,,,,,,,,,
SB23,C00078451,89419559,,,PAC,Tried-And-True PAC,,,,,,122 C St Nw Ste 360,,Washington,DC,20001,,,2024-12-03,1000.00,0.00,,011,C00680132,,,,,,,,,,,,,,,,,,
SB23,C00078451,89419594,,,PAC,Bringing America Together PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2024-12-03,1000.00,0.00,,011,C00647354,,,,,,,,,,,,,,,,,,
SB23,C00078451,89419597,,,PAC,Motor City PAC,,,,,,"611 Pennsylvania Ave., SE",Suite 143,Washington,DC,20003,,,2024-12-03,2000.00,0.00,,011,C00507574,,,,,,,,,,,,,,,,,,
SB23,C00078451,89423618,,,CCM,Bernie Moreno For Ohio,,,,,,30628 Detroit Rd #184,,Westlake,OH,44145,P2024,Primary Debt 2024,2024-12-04,2500.00,0.00,Debt Retirement - 2024 Primary,011,C00775585,Bernie Moreno For Ohio,S4OH00192,Moreno,Bernie,,Mr.,,S,OH,,,,,,,,,Debt Retirement - 2024 Primary
SB23,C00078451,89456157,,,PAC,Badlands PAC,,,,,,PO Box 26141,,Alexandria,VA,22313,,,2024-12-10,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00078451,89456165,,,PAC,Land of Opportunity PAC,,,,,,PO Box 21097,,Hot Springs,AR,71903,,,2024-12-10,2000.00,0.00,,011,C00607721,,,,,,,,,,,,,,,,,,
SB23,C00078451,89456166,,,PAC,True North PAC,,,,,,228 S. Washington St.,Ste. #115,Alexandria,VA,22314,,,2024-12-10,1500.00,0.00,,011,C00571000,,,,,,,,,,,,,,,,,,
SB23,C00078451,89468788,,,PAC,Montana Red PAC,,,,,,"228 S. Washington St., Ste. 115",,Alexandria,VA,22314,,,2024-12-18,2000.00,0.00,,011,C00739003,,,,,,,,,,,,,,,,,,
SB23,C00078451,89468794,,,CCM,Friends Of Dave McCormick,,,,,,PO Box 23537,,Pittsburgh,PA,15222,G2024,General Debt 2024,2024-12-18,2500.00,0.00,Debt Retirement - 2024 General,011,C00851980,Friends Of Dave McCormick,S2PA00661,McCormick,Dave,,Mr.,,S,PA,,,,,,,,,Debt Retirement - 2024 General
