form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00687491,BE192,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.61,2024-12-02,69.53,Voter Guide,24E,,S,,Harris,Kamala,,,,P,,,Pahl,Linda,,,,2025-01-28,
SE,C00687491,BE193,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.61,2024-12-02,69.52,Voter Guide,24E,,S,,Schiff,Adam,,,,S,00,CA,Pahl,Linda,,,,2025-01-28,
SE,C00687491,BE194,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.62,2024-12-02,69.54,Voter Guide,24E,,S,,Whitesides,George,,,,H,27,CA,Pahl,Linda,,,,2025-01-28,
SE,C00687491,BE195,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.61,2024-12-02,69.52,Voter Guide,24E,,S,,Rivas,Luz,,,,H,29,CA,Pahl,Linda,,,,2025-01-28,
SE,C00687491,BE196,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.61,2024-12-02,69.53,Voter Guide,24E,,S,,Friedman,Laura,,,,H,30,CA,Pahl,Linda,,,,2025-01-28,
SE,C00687491,BE197,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.61,2024-12-02,69.52,Voter Guide,24E,,S,,Cisneros,Gil,,,,H,31,CA,Pahl,Linda,,,,2025-01-28,
SE,C00687491,BE198,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.61,2024-12-02,69.53,Voter Guide,24E,,S,,Sherman,Brad,,,,H,32,CA,Pahl,Linda,,,,2025-01-28,
SE,C00687491,BE199,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.62,2024-12-02,69.53,Voter Guide,24E,,S,,Gomez,Jimmy,,,,H,34,CA,Pahl,Linda,,,,2025-01-28,
SE,C00687491,BE200,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.62,2024-12-02,69.54,Voter Guide,24E,,S,,Lieu,Ted,,,,H,36,CA,Pahl,Linda,,,,2025-01-28,
SE,C00687491,BE201,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.62,2024-12-02,69.54,Voter Guide,24E,,S,,Kamlager-Dove,Sydney,,,,H,37,CA,Pahl,Linda,,,,2025-01-28,
SE,C00687491,BE202,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.62,2024-12-02,69.54,Voter Guide,24E,,S,,Sanchez,Linda,,,,H,38,CA,Pahl,Linda,,,,2025-01-28,
SE,C00687491,BE203,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.62,2024-12-02,69.53,Voter Guide,24E,,S,,Garcia,Robert,,,,H,42,CA,Pahl,Linda,,,,2025-01-28,
SE,C00687491,BE204,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.62,2024-12-02,69.54,Voter Guide,24E,,S,,Waters,Maxine,,,,H,43,CA,Pahl,Linda,,,,2025-01-28,
SE,C00687491,BE205,,,ORG,Planned Parenthood Advocacy Project Los Angeles County,,,,,,400 West 30th Street,,Los Angeles,CA,90007,G2024,,2024-10-30,35.62,2024-12-02,69.54,Voter Guide,24E,,S,,Barragan,Nanette,,,,H,44,CA,Pahl,Linda,,,,2025-01-28,
