form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00513176,VQZ94AQJ5Y1,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-08,434.22,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ5X3,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-15,1222.49,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ9M2,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-22,1080.22,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ9N9,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-30,601.29,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ9P7,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-05-31,170.93,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ4V5,,,ORG,Aisle 518,,,,,,2045 W Grand Ave,Ste B,Chicago,IL,606121577,,,2023-05-09,4680.57,0.00,Texting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ4W3,,,ORG,Aisle 518,,,,,,2045 W Grand Ave,Ste B,Chicago,IL,606121577,,,2023-05-11,12000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ4Z6,,,ORG,Aisle 518,,,,,,2045 W Grand Ave,Ste B,Chicago,IL,606121577,,,2023-05-12,16050.52,0.00,Digital Ad Buy,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ8G7,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100018400,,,2023-05-26,90.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ8H5,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100018400,,,2023-05-26,10.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ8J3,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100018400,,,2023-05-26,10.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ767,,,ORG,American Express Company,,,,,,3 World Financial Ctr,200 Vesey Street,New York,NY,102850001,,,2023-05-15,3711.45,0.00,"Credit Card Payment, See Memos Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ819,VQZ94AQJ767,SB21B,ORG,Adobe,,,,,,345 Park Ave,,San Jose,CA,951102704,,,2023-05-15,58.29,0.00,Software Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7E1,VQZ94AQJ767,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2023-05-15,77.54,0.00,Software Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7C5,VQZ94AQJ767,SB21B,ORG,Hilton Hotels,,,,,,7930 Jones Branch Dr,,Mc Lean,VA,221023388,,,2023-05-15,559.96,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7J2,VQZ94AQJ767,SB21B,ORG,Intuit,,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2023-05-15,90.10,0.00,Software Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7M6,VQZ94AQJ767,SB21B,ORG,Lee's Flower And Card Shop Inc,,,,,,1026 U St NW,,Washington,DC,200014022,,,2023-05-15,102.77,0.00,Gifts for Supporters,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7Y5,VQZ94AQJ767,SB21B,ORG,Mailchimp,,,,,,675 Ponce De Leon Ave NE,E178,Atlanta,GA,303081884,,,2023-05-15,106.00,0.00,Email Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7P2,VQZ94AQJ767,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2023-05-15,566.04,0.00,Texting Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7T3,VQZ94AQJ767,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2023-05-15,578.76,0.00,Texting Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7V1,VQZ94AQJ767,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2023-05-15,530.00,0.00,Texting Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ801,VQZ94AQJ767,SB21B,ORG,Tatango,,,,,,2211 Elliott Ave,Ste 200,Seattle,WA,981213622,,,2023-05-15,573.46,0.00,Texting Services,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ775,VQZ94AQJ767,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-05-15,10.38,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ783,VQZ94AQJ767,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-05-15,20.56,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ791,VQZ94AQJ767,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-05-15,20.01,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7A9,VQZ94AQJ767,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-05-15,13.74,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7B7,VQZ94AQJ767,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-05-15,27.92,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7G6,VQZ94AQJ767,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-05-15,14.06,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7H4,VQZ94AQJ767,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-05-15,39.79,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7N4,VQZ94AQJ767,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-05-15,70.69,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7W9,VQZ94AQJ767,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-05-15,18.88,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ7X7,VQZ94AQJ767,SB21B,ORG,Uber Technologies,,,,,,1455 Market St,Fl 4,San Francisco,CA,941031355,,,2023-05-15,17.53,0.00,Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00513176,VQZ94AQJ5H9,,,IND,,Bailey,Ernest,,,,1827 Kilbourne Pl NW,,Washington,DC,200102622,,,2023-05-18,2306.23,0.00,Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ319,,,IND,,Brown,Evan,,,,965 Florida Ave NW,Apt 728,Washington,DC,200015587,,,2023-05-04,36.15,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ327,,,IND,,Brown,Evan,,,,965 Florida Ave NW,Apt 728,Washington,DC,200015587,,,2023-05-04,3419.49,0.00,Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ5F3,,,IND,,Brown,Evan,,,,965 Florida Ave NW,Apt 728,Washington,DC,200015587,,,2023-05-18,36.15,0.00,Cell Phone Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ5G1,,,IND,,Brown,Evan,,,,965 Florida Ave NW,Apt 728,Washington,DC,200015587,,,2023-05-18,3419.49,0.00,Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ2Y5,,,ORG,DC Health Link,,,,,,645 H St NE,,Washington,DC,200024347,,,2023-05-02,529.07,0.00,Health Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ8E1,,,PTY,DCCC,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,,,2023-05-17,1000.00,0.00,Facility Fee,,C00000935,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ8F9,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2023-05-17,855.00,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ342,,,ORG,Fidelity Investments Institutional Operations Company,,,,,,PO Box 770002,,Cincinnati,OH,452771102,,,2023-05-05,805.58,0.00,Employee Retirement Plan,,,,,,,,,,,,,,,,,,,,
SB21B,C00513176,VQZ94AQJ5C9,,,ORG,Fidelity Investments Institutional Operations Company,,,,,,PO Box 770002,,Cincinnati,OH,452771102,,,2023-05-19,805.58,0.00,Employee Retirement Plan,,,,,,,,,,,,,,,,,,,,
