form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00566067,500969440,,,CCM,ALSOBROOKS FOR SENATE,,,,,,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,G2024,,2024-10-23,2500.00,0.00,Donation,,C00840017,,,ALSOBROOKS,ANGELA,,,,S,MD,00,,,,,,,,
SB23,C00566067,500965326,,,CCM,COMITE RIVERA LASSEN COMISIONADA,,,,,,506 Calle Alvarado,,San Juan,PR,009182849,G2024,,2024-10-17,1500.00,0.00,Contribution,,C00863167,,,RIVERA-LASSEN,ANA,IRMA,,,H,PR,00,,,,,,,,
SB23,C00566067,500969453,,,CCM,Emilia Sykes For Congress,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2024-11-04,3000.00,0.00,Donation,,C00801274,,,Sykes,Emilia,,,,,,,,,,,,,,
SB23,C00566067,500965331,,,CCM,FRIENDS OF VALERIE MCCRAY,,,,,,3258 E Fall Creek Parkway North Dr,,Indianapolis,IN,462053868,G2024,,2024-10-17,1500.00,0.00,Contribution,,C00697615,,,MCCRAY,VALERIE,DR,,,S,IN,00,,,,,,,,
SB23,C00566067,500965332,,,CCM,JANELLE BYNUM FOR CONGRESS,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,G2024,,2024-10-17,2500.00,0.00,Contribution,,C00843425,,,BYNUM,JANELLE,,,,H,OR,05,,,,,,,,
SB23,C00566067,500969454,,,CCM,JANELLE BYNUM FOR CONGRESS,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,G2024,,2024-11-04,2500.00,0.00,Contribution,,C00843425,,,BYNUM,JANELLE,,,,H,OR,05,,,,,,,,
SB23,C00566067,500969455,,,CCM,JANELLE BYNUM FOR CONGRESS,,,,,,10121 SE Sunnyside Rd,Ste 300,Clackamas,OR,970155713,G2024,,2024-11-04,1700.00,0.00,Contribution,,C00843425,,,BYNUM,JANELLE,,,,H,OR,05,,,,,,,,
SB23,C00566067,500965334,,,CCM,LESLIE MEHTA FOR CONGRESS,,,,,,PO Box 31404,,Henrico,VA,232941404,G2024,,2024-10-17,1000.00,0.00,Contribution,,C00863068,,,MEHTA,LESLIE,,,,H,VA,01,,,,,,,,
SB23,C00566067,500969456,,,CCM,LISA BLUNT ROCHESTER FOR SENATE,,,,,,PO Box 9767,,Wilmington,DE,198090767,G2024,,2024-10-23,2500.00,0.00,Donation,,C00843391,,,BLUNT ROCHESTER,LISA,,,,S,DE,00,,,,,,,,
SB23,C00566067,500965335,,,CCM,Marquette Green-Scott For Congress,,,,,,PO Box 734,,Rosharon,TX,775830734,G2024,,2024-10-17,1500.00,0.00,Contribution,,C00856872,,,GREENE-SCOTT,MARQUETTE,,,,H,TX,22,,,,,,,,
