form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00830208,BE09E1EC64ED9BD0DB8,,,CCM,Blake Moore For Congress,,,,,,358 SOUTH 700 E,B505,SALT LAKE CITY,UT,84102,C2024,Convention,2023-05-11,1000.00,,2024 Convention,011,C00738872,,H0UT01205,Moore,Blake,D.,,,H,UT,01,,,,,,,,
SB23,C00830208,AE9911DBC4F6248CABC,,,CCM,Bob Casey For Senate Inc,,,,,,PO Box 58746,,Philadelphia,PA,19102,P2024,,2023-06-09,1000.00,,2024 Primary,011,C00431056,,S6PA00217,Casey,Robert,P.,,Jr.,S,PA,,,,,,,,,
SB23,C00830208,4326C00249C71E82FD7,,,CCM,Cathy McMorris Rodgers For Congress,,,,,,PO Box 137,,Spokane,WA,992100137,P2024,,2023-03-29,1000.00,,2024 Primary,011,C00390476,,H4WA05077,McMorris Rodgers,Cathy,,,,H,WA,05,,,,,,,,
SB23,C00830208,C647CFE83B0A9D3BE15,,,CCM,Davis For Congress/Friends Of Davis,,,,,,5956 W Race Ave,,Chicago,IL,60644,P2024,,2023-06-09,1000.00,,2024 Primary,011,C00172619,,H4IL07037,Davis,Danny,K.,,,H,IL,07,,,,,,,,
SB23,C00830208,694F3204B5C41E03D03,,,CCM,Debbie Wasserman Schultz For Congress,,,,,,1071 Twin Branch Ln,,Weston,FL,33326,P2024,,2023-05-11,2000.00,,2024 Primary,011,C00385773,,H4FL20023,Wasserman Schultz,Debbie,,,,H,FL,25,,,,,,,,
SB23,C00830208,1D7C7CC35474F2A235C,,,CCM,DelBene for Congress,,,,,,PO Box 477,,Kirkland,WA,98083,P2024,,2023-05-11,1000.00,,2024 Primary,011,C00459099,,H0WA08046,DelBene,Suzan,Kay,,,H,WA,01,,,,,,,,
SB23,C00830208,17F1297FB299D88B2D8,,,CCM,Dr John Joyce For Congress,,,,,,1002 Logan Blvd,Ste 114,Altoona,PA,16602,P2024,,2023-06-09,1000.00,,2024 Primary,011,C00674259,,H8PA13125,Joyce,John,,,,H,PA,13,,,,,,,,
SB23,C00830208,00DDDD04D3B6EF699B6,,,CCM,Friends Of John Barrasso,,,,,,PO Box 52008,,Casper,WY,82605,P2024,,2023-06-09,1500.00,,2024 Primary,011,C00436386,,S6WY00068,Barrasso,John,Anthony,,,S,WY,,,,,,,,,
SB23,C00830208,6CCA6A3F05F108FF68E,,,CCM,Friends Of Neal Dunn,,,,,,PO Box 10037,,Tallahassee,FL,32302,P2024,,2023-06-26,1000.00,,2024 Primary,011,C00582304,,H6FL02208,Dunn,Neal,Patrick,,,H,FL,02,,,,,,,,
SB23,C00830208,5B72C018A7B652190CF,,,CCM,Friends Of Raja For Congress,,,,,,PO Box 681202,,Schaumburg,IL,60168,P2024,,2023-06-26,1000.00,,2024 Primary,011,C00575092,,H6IL08147,Krishnamoorthi,S. Raja,,,,H,IL,08,,,,,,,,
SB23,C00830208,146EDFC7D5B8C99D1C9,,,CCM,Glenn Grothman For Congress,,,,,,PO Box 1215,,Fond Du Lac,WI,549641215,P2024,,2023-06-09,1000.00,,2024 Primary,011,C00561597,,H4WI06048,Grothman,Glenn,S.,,,H,WI,06,,,,,,,,
SB23,C00830208,3CA07C5A1C284C62677,,,CCM,Jason Smith For Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,637021324,P2024,,2023-06-09,2000.00,,2024 Primary,011,C00541862,,H4MO08162,Smith,Jason,Thomas,,,H,MO,08,,,,,,,,
SB23,C00830208,41A6B5A845945589910,,,CCM,"Kuster For Congress, Inc",,,,,,PO Box 1498,,Concord,NH,03302,P2024,,2023-05-11,1000.00,,2024 Primary,011,C00462861,,H0NH02181,Kuster,Ann,McLane,,,H,NH,02,,,,,,,,
SB23,C00830208,727899D6FBB57A68143,,,CCM,Larson For Congress,,,,,,PO Box 261172,,Hartford,CT,061261172,C2024,Convention,2023-06-09,1000.00,,2024 Convention,011,C00330142,,H8CT01046,Larson,John,Barry,,,H,CT,01,,,,,,,,
