form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00529909,EB1280,,,COM,Emmer Victory PAC,,,,,,824 S MILLEDGE AVE STE 101,,Athens,GA,30605,G2024,,2024-09-05,2500.00,,Political Contribution,011,C00573444,Emmer Victory PAC,,,,,,,,,,,,,,,,,
SB23,C00529909,EB1278,,,COM,Heartland Values PAC,,,,,,PO BOX 505,,Sioux Falls,SD,57101,G2024,,2024-09-05,2500.00,,Political Contribution,011,C00409003,Heartland Values PAC,,,,,,,,,,,,,,,,,
SB23,C00529909,EB1281,,,CCM,Kansans for Marshall,,,,,,PO BOX 1588,,Great Bend,KS,67530,G2024,,2024-09-05,2500.00,,Political Contribution,011,C00576173,Kansans for Marshall,,Marshall,Roger W,,,,S,KS,,,,,,,,,
SB23,C00529909,EB1282,,,COM,Scalise Leadership Fund,,,,,,320 FIRST ST SE,,Washington,DC,20003,G2024,,2024-09-05,2500.00,,Political Contribution,011,C00568162,Scalise Leadership Fund,,,,,,,,,,,,,,,,,
SB23,C00529909,EB1277,,,CCM,Ciscomani for Congress,,,,,,PO BOX 35103,,Tucson,AZ,85740,G2024,,2024-09-09,1500.00,,Political Contribution,011,C00786194,Ciscomani for Congress,,Ciscomani,Juan,,,,H,AZ,06,,,,,,,,
SB23,C00529909,EB1276,,,CCM,Friends to Elect Dr. Greg Murphy to Congress,,,,,,PO BOX 1131,,Greenville,NC,27835,G2024,,2024-09-09,1500.00,,Political Contribution,011,C00697649,Friends to Elect Dr. Greg Murphy to Congress,,Murphy,Dr. Gregory Francis,,,,H,NC,03,,,,,,,,
SB23,C00529909,EB1283,,,CCM,Thom Tillis Committee,,,,,,PO BOX 97396,,Raleigh,NC,27624,G2024,,2024-09-09,2500.00,,Political Contribution,011,C00545772,Thom Tillis Committee,,Tillis,Thom R,,,,S,NC,,,,,,,,,
SB23,C00529909,EB1286,,,COM,Evergreen PAC,,,,,,499 S CAPITOL ST SW SUITE 420,,Washington,DC,20003,G2024,,2024-09-24,2500.00,,Political Contribution,011,C00576090,Evergreen PAC,,,,,,,,,,,,,,,,,
SB23,C00529909,EB1287,,,CCM,Martin Heinrich for Senate,,,,,,PO BOX 25763,,Albuquerque,NM,87125,G2024,,2024-09-24,2500.00,,Political Contribution,011,C00434563,Martin Heinrich for Senate,,Heinrich,Martin,,,,S,NM,,,,,,,,,
SB23,C00529909,EB1285,,,CCM,Nikki for Congress,,,,,,PO BOX 5171,,Springfield,IL,62705,G2024,,2024-09-24,1500.00,,Political Contribution,011,C00787812,Nikki for Congress,,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
SB23,C00529909,EB1284,,,CCM,Valadao for Congress,,,,,,5132 NORTH PALM AVENUE #227,,Fresno,CA,93704,G2024,,2024-09-24,1500.00,,Political Contribution,011,C00499392,Valadao for Congress,,Valadao,David,,,,H,CA,22,,,,,,,,
