form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00846071,500098466,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-09-13,2500.00,0.00,Contribution to Committee,,C00787820,,,BOHANNAN,CHRISTINA,,,,H,IA,01,,,,,,,,
SB23,C00846071,500098462,,,CCM,COOKE FOR CONGRESS,,,,,,PO Box 1846,,Eau Claire,WI,547021846,G2024,,2024-09-30,1000.00,0.00,Contribution to Committee,,C00844993,,,COOKE,REBECCA,,,,H,WI,03,,,,,,,,
SB23,C00846071,500098464,,,PTY,Democratic Party of Illinois,,,,,,PO Box 641466,,Chicago,IL,606641421,G2024,,2024-09-10,3300.00,0.00,Contribution to Committee,,C00167015,Democratic Party of Illinois,,,,,,,,,,,,,,,,,
SB23,C00846071,500098465,,,CCM,Eric Sorensen for Illinois,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-09-10,3300.00,0.00,Contribution to Committee,,C00793935,,,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00846071,500098467,,,CCM,FRIENDS OF JANELLE STELSON,,,,,,PO Box 41,,Lemoyne,PA,170430041,G2024,,2024-09-13,1000.00,0.00,Contribution to Committee,,C00852368,,,STELSON,JANELLE,,,,H,PA,10,,,,,,,,
SB23,C00846071,500098468,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,G2024,,2024-09-16,2500.00,0.00,Contribution to Committee,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00846071,500098469,,,CCM,MARIE FOR CONGRESS,,,,,,PO Box 1164,,Washougal,WA,986710926,G2024,,2024-09-18,2500.00,0.00,Contribution to Committee,,C00806174,,,GLUESENKAMP PEREZ,MARIE,,,,H,WA,03,,,,,,,,
SB23,C00846071,500098472,,,CCM,MIKE LEVIN FOR CONGRESS,,,,,,PO Box 2112,,Capistrano Beach,CA,926240112,G2024,,2024-09-27,2000.00,0.00,Contribution to Committee,,C00634253,,,LEVIN,MIKE,,,,H,CA,49,,,,,,,,
SB23,C00846071,500098470,,,PAC,SALINAS VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-09-18,2500.00,0.00,Contribution to Committee,,C00865410,SALINAS VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00846071,500098461,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,G2024,,2024-09-27,3000.00,0.00,Contribution to Committee,,C00711317,,,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00846071,500098471,,,CCM,SUSAN WILD FOR CONGRESS,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,G2024,,2024-09-20,1000.00,0.00,Contribution to Committee,,C00658567,,,WILD,SUSAN,,,,H,PA,07,,,,,,,,
