form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00888172,SB21B.I24402,,,IND,,KLETT,ALEX,,,,520 RIDGE DRIVE,,MAZOMANIE,WI,53560,,,2024-12-06,6000.00,,MEDIA CONSULTING ,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00888172,SB21B.I24409,,,IND,,PITTI,CHRISTIAN,,,,188 LA PAZ PLACE,,CEDAR CREEK,TX,78612,,,2024-11-26,10000.00,,MEDIA CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00888172,SB21B.I24410,,,IND,,PITTI,CHRISTIAN,,,,188 LA PAZ PLACE,,CEDAR CREEK,TX,78612,,,2024-12-20,15000.00,,MEDIA CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00888172,SB21B.I24399,,,IND,,RASMUSSEN,BRIGID,,,,1441 VETERAN AVE,APT 222,LOS ANGELES,CA,90024,,,2024-12-09,3900.00,,DIGITAL MARKETING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00888172,SB21B.I24400,SB21B.I24399,SB21B,ORG,KLAVIYO,,,,,,125 SUMMER STREET,FLOOR 6,BOSTON,MA,02111,,,2024-12-09,3900.00,,DIGITAL MARKETING CONSULTING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00888172,SB21B.I24406,,,IND,,RASMUSSEN,BRIGID,,,,1441 VETERAN AVE,APT 222,LOS ANGELES,CA,90024,,,2024-11-26,10000.00,,MANAGEMENT CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00888172,SB21B.I24415,,,IND,,SCHERRER,JAMES,,,,P.O. BOX 662,,NIWOT,CO,80544,,,2024-11-26,10000.00,,MEDIA CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00888172,SB21B.I24401,,,ORG,ALL THE COLORS AGENCY,,,,,,3923 N WOLF CREEK DRIVE,#1119 ,EDEN,UT,84310,,,2024-12-10,3000.00,,DIGITAL MARKETING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00888172,SB21B.I24403,,,ORG,BIG TRUTH INC.,,,,,,23600 PEDERNALES CANYON TRAIL,,SPICEWOOD,TX,78669,,,2024-12-13,3500.00,, FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00888172,SB21B.I24404,,,ORG,BIG TRUTH INC.,,,,,,23600 PEDERNALES CANYON TRAIL,,SPICEWOOD,TX,78669,,,2024-12-05,10000.00,,MANAGEMENT CONSULTING,,,,,,,,,,,,,  ,,,,,,,
