form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00738237,500176674,,,ORG,Amalgamated Bank,,,,,,255 California St,Ste 600,San Francisco,CA,941114904,,,2024-01-26,86.25,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176673,,,ORG,Amalgamated Bank,,,,,,255 California St,Ste 600,San Francisco,CA,941114904,,,2024-02-27,70.75,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176675,,,ORG,Amalgamated Bank,,,,,,255 California St,Ste 600,San Francisco,CA,941114904,,,2024-03-27,116.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176691,,,ORG,Cozen O'Connor,,,,,,1200 19th St NW,Frnt 3,Washington,DC,200362434,,,2024-02-07,20915.19,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176679,,,ORG,Intuit,,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2024-01-03,170.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176678,,,ORG,Intuit,,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2024-02-05,170.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176677,,,ORG,Intuit,,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2024-03-04,170.00,0.00,Software Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176687,,,ORG,"Lebin Yates Consulting, LLC",,,,,,PO Box 41112,,Austin,TX,787040019,,,2024-01-17,379.23,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176685,,,ORG,"Lebin Yates Consulting, LLC",,,,,,PO Box 41112,,Austin,TX,787040019,,,2024-02-07,904.23,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176686,,,ORG,"Lebin Yates Consulting, LLC",,,,,,PO Box 41112,,Austin,TX,787040019,,,2024-03-20,233.28,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176681,,,ORG,NGP VAN Inc,,,,,,1225 I St NW,Ste 1225,Washington,DC,200055918,,,2024-03-21,1730.48,0.00,Software and Support,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176689,,,ORG,Pocketbook Strategies,,,,,,PO Box 741070,,Los Angeles,CA,900049070,,,2024-01-24,3575.00,0.00,Accounting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176690,,,ORG,Pocketbook Strategies,,,,,,PO Box 741070,,Los Angeles,CA,900049070,,,2024-02-07,3589.00,0.00,Accounting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176688,,,ORG,Pocketbook Strategies,,,,,,PO Box 741070,,Los Angeles,CA,900049070,,,2024-03-20,3575.00,0.00,Accounting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176680,,,ORG,Technology Insurance,,,,,,5214 F Diamond Heights Blvd,Unit 1261,San Francisco,CA,941312175,,,2024-01-16,399.00,0.00,Insurance,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176683,,,ORG,The Movement Cooperative,,,,,,4 E 27Th Street Greeley Square Sta,,Chicago,IL,60642,,,2024-01-24,2250.03,0.00,Digital Tools,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176682,,,ORG,The Movement Cooperative,,,,,,4 E 27Th Street Greeley Square Sta,,Chicago,IL,60642,,,2024-02-07,15.12,0.00,Digital Tools,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00738237,500176684,,,ORG,The Movement Cooperative,,,,,,4 E 27Th Street Greeley Square Sta,,Chicago,IL,60642,,,2024-03-20,15.12,0.00,Digital Tools,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
