form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00428391,B851515,,,COM,Invest in Phx,,,,,,530 East McDowell Road Suite 107-4,,Phoenix,AZ,85004,O2023,Ballot Initiative,2023-07-25,5000.00,,O-2023 Ballot Issue - Local  AZ,011,,,,,,,,,,, ,,,,,,,,
SB29,C00428391,B856084,,,CCM,Elect Katie Hobbs,,,,,,530 East McDowell Road #107-407,,Phoenix,AZ,85004,O2026,Election Cycle,2023-09-27,1000.00,,O-2026 Governor  AZ,011,,,,Hobbs,Katie,,,,,AZ, ,,,,,,,,
SB29,C00428391,B861895,,,CCM,Daniel Valenzuela for Arizona,,,,,,911 West Butler Drive,,Phoenix,AZ,85021,O2024,Election Cycle,2023-12-09,2500.00,,O-2024 Co. Bd. of Supv. Maricopa AZ,011,,,,Valenzuela,Daniel,,,,,AZ, ,,,,,,,,
SB29,C00428391,B852949,,,PAC,Schererville Golf Outing PAC,,,,,,10 East Joliet Street,,Schererville,IN,46375,O2023,Not Applicable,2023-08-22,500.00,,Local PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00428391,B853051,,,CCM,Committee to Elect Steve McMichael,,,,,,4507 Duncastle Cove,,New Haven,IN,46774,G2023,,2023-08-22,1250.00,,G-2023 Mayor New Haven IN,011,,,,McMichael,Steve,,,,,IN, ,,,,,,,,
SB29,C00428391,B853666,,,CCM,Morrell for Mayor,,,,,,726 Lincoln Boulevard,,Marion,IN,46953,G2023,,2023-08-30,250.00,,G-2023 Mayor Marion City IN,011,,,,Morrell,Ronald,,,Jr.,,IN, ,,,,,,,,
SB29,C00428391,B858769,,,CCM,CTE Kyle Allen Sr.,,,,,,PO Box 3021,,Gary,IN,46403,P2026,,2023-10-31,500.00,,P-2026 Co. Comm. Lake Co 1 IN,011,,,,Allen,Kyle,,,Sr.,,IN, ,,,,,,,,
SB29,C00428391,B858767,,,CCM,Josh Bain Election Committee,,,,,,6228 Trotter Road,,Indianapolis,IN,46237,G2023,,2023-10-31,1000.00,,G-2023 City Council Indianapolis IN,011,,,,Bain,Joshua,,,,,IN, ,,,,,,,,
SB29,C00428391,B858770,,,CCM,Melton for Mayor of Gary,,,,,,518 South Hancock Street,,Gary,IN,46307,G2023,,2023-10-31,1000.00,,G-2023 Mayor Gary IN,011,,,,Melton,Eddie,,,,,IN, ,,,,,,,,
SB29,C00428391,B858766,,,CCM,Vop Osili for Council,,,,,,133 West Market Street #184,,Indianapolis,IN,46204,G2023,,2023-10-31,1000.00,,G-2023 City Council Indianapolis IN,011,,,,Osili,Vop,,,,,IN, ,,,,,,,,
SB29,C00428391,B843725,,,CCM,Committee to Elect Jerry Tippy,,,,,,5900 Wildrose Lane,,Schereville,IN,46375,P2024,,2023-11-26,-500.00,,P-2024 Co. Comm. Lake Co 2 IN,011,,,,Tippy,Jerry,,,,,IN, ,,,,,,,,Voided: Original check dated 03/22/23
SB29,C00428391,B850718,,,CCM,Daniel Cameron for Governor,,,,,,838 East High Street #278,,Lexington,KY,40502,G2023,,2023-07-11,2100.00,,G-2023 Governor  KY,011,,,,Cameron,Daniel,,,,,KY, ,,,,,,,,
