form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00639138,B00C830234F1F4E6099A,,,CCM,DAN NEWHOUSE FOR CONGRESS,,,,,,PO BOX 10949,,YAKIMA,WA,989091949,G2024,,2024-09-25,1000.00,,Contribution to Committee,,C00559393,DAN NEWHOUSE FOR CONGRESS,H4WA04104,Newhouse,Dan,,,,H,WA,04,,,,,,,,,
SB23,C00639138,B4D138F97D8594F35882,,,CCM,SUOZZI FOR CONGRESS,,,,,,530 8th Street SE,,Washington,DC,200032834,G2024,,2024-09-25,1500.00,,Contribution to Committee,,C00607200,SUOZZI FOR CONGRESS,H6NY03247,Suozzi,Tom,,,,H,NY,03,,,,,,,,,
SB23,C00639138,BC9C76D28225646ED8EA,,,PAC,NOT SO OLD FASHIONED PAC,,,,,,PO BOX 5324,,LOUISVILLE,KY,40255,O2024,Other,2024-09-25,2500.00,,Contribution to Committee,,C00829663,NOT SO OLD FASHIONED PAC,,,,,,,,,,,,,,,,,,
SB23,C00639138,BB9BAE38680914163855,,,PAC,Mr Southern Missourian in the House,,,,,,PO BOX 30844,,Bethesda,MD,20824,O2024,Other,2024-09-30,2500.00,,Contribution to Committee,,C00563726,Mr Southern Missourian in the House,,,,,,,,,,,,,,,,,,
SB23,C00639138,B3444710703314934827,,,PAC,CONCERNED AMERICANS FOR FREEDOM & OPPORTUNITY PAC (CAFO PAC),,,,,,228 S WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,O2024,Other,2024-09-30,1000.00,,Contribution to Committee,,C00481176,CONCERNED AMERICANS FOR FREEDOM & OPPORTUNITY PAC (CAFO PAC),,,,,,,,,,,,,,,,,,
SB23,C00639138,BF696505D6C364425803,,,ORG,"Sazerac Company, Inc.",,,,,,10101 Linn Station Rd,Ste 400,Louisville,KY,402233819,G2024,,2024-09-10,365.72,,In-Kind Catering and Event Hosting,,,,H6PA16320,Smucker,Lloyd,,,,H,PA,11,,,,,,,,,
SB23,C00639138,BAB70E2A8683A4558A27,,,ORG,"Sazerac Company, Inc.",,,,,,10101 Linn Station Rd,Ste 400,Louisville,KY,402233819,O2024,Other,2024-09-25,365.72,,In-Kind Catering and Event Hosting - Generation Go,,,,,,,,,,,,,,,,,,,,,
SB23,C00639138,B7B2A091A4C6F432FB9A,,,ORG,"Sazerac Company, Inc.",,,,,,10101 Linn Station Rd,Ste 400,Louisville,KY,402233819,G2024,,2024-09-18,910.39,,In-Kind Catering and Event Hosting,,,,H0CA03078,Bera,Ami,,,,H,CA,06,,,,,,,,,
SB23,C00639138,B1236D09BBEB3423D8E9,,,ORG,"Sazerac Company, Inc.",,,,,,10101 Linn Station Rd,Ste 400,Louisville,KY,402233819,P2026,,2024-09-24,568.44,,In-Kind Catering and Event Hosting,,,,S4MI00355,Peters,Gary,,,Sr.,S,MI,,,,,,,,,,
SB23,C00639138,BA4C95A4CFCFD4C059AD,,,ORG,"Sazerac Company, Inc.",,,,,,10101 Linn Station Rd,Ste 400,Louisville,KY,402233819,G2024,,2024-09-28,272.32,,In-Kind Catering and Event Hosting,,,,H0CA03078,Bera,Ami,,,,H,CA,06,,,,,,,,,
SB23,C00639138,B39C7CED19B054143991,,,ORG,"Sazerac Company, Inc.",,,,,,10101 Linn Station Rd,Ste 400,Louisville,KY,402233819,P2026,,2024-09-25,408.15,,In-Kind Catering and Event Hosting,,,,S4MI00355,Peters,Gary,,,Sr.,S,MI,,,,,,,,,,
