form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00657205,500724244,,,CCM,ALTMAN FOR CONGRESS,,,,,,PO Box 267,,Lambertville,NJ,085300267,G2024,,2024-06-30,16500.00,0.00,Disbursement of Joint Fundraising Funds,008,C00841643,,,ALTMAN,SUSAN,COPIUS,,,H,NJ,07,,,,,,,,
SB22,C00657205,500724242,,,CCM,CARAVEO FOR CONGRESS,,,,,,PO Box 953,,Eastlake,CO,806140953,G2024,,2024-06-30,16500.00,0.00,Distribution of Joint Fundraising Funds,008,C00787788,,,CARAVEO,YADIRA,,,,H,CO,08,,,,,,,,
SB22,C00657205,500724241,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO Box 414,,Scranton,PA,185010414,G2024,,2024-06-30,16500.00,0.00,Distribution of Joint Fundraising Funds,008,C00509968,,,CARTWRIGHT,MATT,,,,H,PA,08,,,,,,,,
SB22,C00657205,500724240,,,CCM,CHRIS DELUZIO FOR CONGRESS,,,,,,PO Box 16210,,Pittsburgh,PA,152420210,G2024,,2024-06-30,16500.00,0.00,Disbursement of joint fundraising funds,008,C00787648,,,DELUZIO,CHRISTOPHER,,,,H,PA,17,,,,,,,,
SB22,C00657205,500724248,,,CCM,CHRISTINA BOHANNAN FOR CONGRESS,,,,,,PO Box 722,,Iowa City,IA,522440722,G2024,,2024-06-30,16500.00,0.00,Disbursement of joint fundraising,008,C00787820,,,BOHANNAN,CHRISTINA,,,,H,CA,01,,,,,,,,
SB22,C00657205,500724245,,,CCM,DEREK TRAN FOR CONGRESS,,,,,,10441 Stanford Ave,Unit 395,Garden Grove,CA,928425222,P2024,,2024-06-30,16500.00,0.00,Disbursement of Joint Fundraising Funds,008,C00851790,,,TRAN,DEREK,,,,H,CA,45,,,,,,,,
SB22,C00657205,500724239,,,CCM,EMILIA SYKES FOR CONGRESS,,,,,,PO Box 1347,,Akron,OH,443091347,G2024,,2024-06-30,16500.00,0.00,Disbursement of joint fundraising funds,008,C00801274,,,SYKES,EMILIA,,,,H,OH,13,,,,,,,,
SB22,C00657205,500724246,,,CCM,ENGEL FOR ARIZONA,,,,,,PO Box 40721,,Tucson,AZ,857170721,P2024,,2024-06-30,16500.00,0.00,Disbursement of Joint Fundraising Funds,008,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB22,C00657205,500724247,,,CCM,JOSH RILEY FOR CONGRESS,,,,,,PO Box 836,,Ithaca,NY,148510836,G2024,,2024-06-30,16500.00,0.00,Disbursement of joint fundraising funds,008,C00612739,,,O'REILLY,MICHAEL,,,,H,NY,19,,,,,,,,
SB22,C00657205,500724243,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,G2024,,2024-06-30,16500.00,0.00,Distribution of Joint Fundraising Funds,008,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
