form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00873901,SE.4320,,,ORG,Agency Group LLC,,,,,,600 East Court Ave,Suite 160,Des Moines,IA,50309,G2024,,2024-10-11,4158.00,2024-10-10,699631.95,Cards,004,C00873901,S,,Harris,Kamala,,,,P,,,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4321,,,ORG,Agency Group LLC,,,,,,600 East Court Ave,Suite 160,Des Moines,IA,50309,G2024,,2024-10-11,231.00,2024-10-10,215636.16,Cards,004,C00873901,S,,Baldwin,Tammy,,,,S,,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4322,,,ORG,Agency Group LLC,,,,,,600 East Court Ave,Suite 160,Des Moines,IA,50309,G2024,,2024-10-11,46.20,2024-10-10,7279.52,Cards,004,C00873901,S,,Barca,Peter,,,,H,01,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4323,,,ORG,Agency Group LLC,,,,,,600 East Court Ave,Suite 160,Des Moines,IA,50309,G2024,,2024-10-11,46.20,2024-10-10,61096.20,Cards,004,C00873901,S,,Cooke,Rebecca,,,,H,03,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4324,,,ORG,Agency Group LLC,,,,,,600 East Court Ave,Suite 160,Des Moines,IA,50309,G2024,,2024-10-11,46.20,2024-10-10,46.20,Cards,004,C00873901,S,,Lyerly,Kristin,,,,H,08,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4228,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-08,42333.34,2024-10-04,537562.93,Digital media buy 10/8-10/14,004,C00873901,O,,Trump,Donald,,,,P,,,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4229,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-08,42333.34,2024-10-04,579896.27,Digital media buy 10/8-10/14,004,C00873901,S,,Harris,Kamala,,,,P,,,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4230,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-08,10583.32,2024-10-04,108844.16,Digital media buy 10/8-10/14,004,C00873901,S,,Baldwin,Tammy,,,,S,,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4231,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-08,31750.00,2024-10-04,140594.16,Digital media buy 10/8-10/14,004,C00873901,O,,Hovde,Eric,,,,S,,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4271,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-09,40766.67,2024-10-09,654707.28,Additional Digital media buy 10/9-10/14,004,C00873901,O,,Trump,Donald,,,,P,,,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4272,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-09,40766.67,2024-10-09,695473.95,Additional Digital media buy 10/9-10/14,004,C00873901,S,,Harris,Kamala,,,,P,,,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4273,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-09,10191.66,2024-10-09,184830.16,Additional Digital media buy 10/9-10/14,004,C00873901,S,,Baldwin,Tammy,,,,S,,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4274,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-09,30575.00,2024-10-09,215405.16,Additional Digital media buy 10/9-10/14,004,C00873901,O,,Hovde,Eric,,,,S,,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4275,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-09,30525.00,2024-10-09,30525.00,Additional Digital media buy 10/9-10/14,004,C00873901,S,,Cooke,Rebecca,,,,H,03,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4276,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-09,30525.00,2024-10-09,61050.00,Additional Digital media buy 10/9-10/14,004,C00873901,O,,van Orden,Derrick,,,,H,03,WI,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4333,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-15,74650.00,2024-10-11,774281.95,Additional Digital media buy 10/15-10/21,004,C00873901,S,,Harris,Kamala,,,,P,,,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4334,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-15,74650.00,2024-10-11,848931.95,Additional Digital media buy 10/15-10/21,004,C00873901,O,,Trump,Donald,,,,P,,,Sickel,Paul,,,,2024-12-02,
SE,C00873901,SE.4335,,,ORG,AL Media,,,,,,222 West Ontario Street,Suite 600,Chicago,IL,60654,G2024,,2024-10-15,25000.00,2024-10-11,240636.16,Additional Digital media buy 10/15-10/21,004,C00873901,S,,Baldwin,Tammy,,,,S,,WI,Sickel,Paul,,,,2024-12-02,
