form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00106146,27204975,,,CCM,Castor For Congress,,,,,,"301 W Platt St, #385",,Tampa,FL,33606,G2024,,2024-01-09,4000.00,0.00,Contribution,011,C00410761,Castor For Congress,H6FL11126,Castor,Kathy,,Rep.,,H,FL,14,,,,,,,,Contribution
SB23,C00106146,27204977,,,CCM,Ciscomani For Congress,,,,,,PO Box 35103,,Tucson,AZ,857405103,G2024,,2024-01-09,1000.00,0.00,Contribution,011,C00786194,Ciscomani For Congress,H2AZ02360,Ciscomani,Juan,,Rep.,,H,AZ,06,,,,,,,,Contribution
SB23,C00106146,27204979,,,CCM,Scott Fitzgerald For Congress,,,,,,N4692 Maple Rd.,,Juneau,WI,53039,P2024,,2024-01-09,1000.00,0.00,Contribution,011,C00720011,Scott Fitzgerald For Congress,H0WI05113,Fitzgerald,Scott,,Rep.,,H,WI,05,,,,,,,,Contribution
SB23,C00106146,27205244,,,CCM,"Chuck Fleischmann For Congress Committee, Inc.",,,,,,8714 Rambling Rose Drive,,Ooltewah,TN,37363,P2024,,2024-01-09,1000.00,0.00,Contribution,011,C00461822,"Chuck Fleischmann For Congress Committee, Inc.",H0TN03254,Fleischmann,Chuck,,Rep.,,H,TN,03,,,,,,,,Contribution
SB23,C00106146,27205256,,,CCM,Glenn Grothman For Congress,,,,,,PO Box 1215,,Fond Du Lac,WI,549641215,P2024,,2024-01-09,1000.00,0.00,Contribution,011,C00561597,Glenn Grothman For Congress,H4WI06048,Grothman,Glenn,,Rep.,,H,WI,06,,,,,,,,Contribution
SB23,C00106146,27205259,,,CCM,Kean For Congress Inc,,,,,,215 Linden Avenue,,Westfield,NJ,07090,G2024,,2024-01-09,1000.00,0.00,Contribution,011,C00703058,Kean For Congress Inc,H0NJ07261,Kean,Thomas,,Rep.,Jr.,H,NJ,07,,,,,,,,Contribution
SB23,C00106146,27205260,,,CCM,Womack For Congress Committee,,,,,,91 Woodridge Lane,,Rogers,AR,727563078,P2024,,2024-01-09,2500.00,0.00,Contribution,011,C00477745,Womack For Congress Committee,H0AR03055,Womack,Steve,,Rep.,,H,AR,03,,,,,,,,Contribution
SB23,C00106146,27205261,,,PAC,Help America's Leaders PAC (HALPAC),,,,,,"1155 21st Street, NW",Suite 300,Washington,DC,20036,,,2024-01-09,1000.00,0.00,2024 Contribution,011,C00376038,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00106146,27205343,,,CCM,Moolenaar For Congress,,,,,,10201 East Crossroads Circle Se,#24,Caledonia,MI,49316,P2024,,2024-01-09,2500.00,0.00,Contribution,011,C00561530,Moolenaar For Congress,H4MI04126,Moolenaar,John,,Rep.,,H,MI,02,,,,,,,,Contribution
SB23,C00106146,27205345,,,CCM,Mike Flood For Congress,,,,,,PO Box 81041,,Lincoln,NE,68501,P2024,,2024-01-09,1500.00,0.00,Contribution,011,C00801241,Mike Flood For Congress,H2NE01118,Flood,Mike,,Rep.,,H,NE,01,,,,,,,,Contribution
SB23,C00106146,27218098,,,CCM,Self For Congress,,,,,,7517 Eastwick Ave,,McKinney,TX,75071,P2024,,2024-01-09,1000.00,0.00,Contribution,011,C00791293,Self For Congress,H2TX03290,Self,Keith,,Rep.,,H,TX,03,,,,,,,,Contribution
SB23,C00106146,27246336,,,CCM,Friends Of Sherrod Brown,,,,,,4471 Sexton Rd,,Cleveland,OH,44105,P2024,,2024-01-31,1500.00,0.00,Contribution,011,C00264697,Friends Of Sherrod Brown,S6OH00163,Brown,Sherrod,,Sen.,,S,OH,,,,,,,,,Contribution
SB23,C00106146,27246573,,,CCM,Friends Of Sherrod Brown,,,,,,4471 Sexton Rd,,Cleveland,OH,44105,G2024,,2024-01-31,1000.00,0.00,Contribution,011,C00264697,Friends Of Sherrod Brown,S6OH00163,Brown,Sherrod,,Sen.,,S,OH,,,,,,,,,Contribution
SB23,C00106146,27246574,,,CCM,Mike Crapo For US Senate,,,,,,PO Box 1948,,Boise,ID,83701,P2028,,2024-01-31,2500.00,0.00,2028 Contribution,011,C00330886,Mike Crapo For US Senate,S8ID00027,Crapo,Mike,,Sen.,,S,ID,,,,,,,,,2028 Contribution
SB23,C00106146,27246575,,,CCM,Families For James Lankford,,,,,,16121 Windrush Pl,,Edmond,OK,730139415,P2028,,2024-01-31,1000.00,0.00,2028 Contribution,011,C00466482,Families For James Lankford,S4OK00232,Lankford,James,,Sen.,,S,OK,,,,,,,,,2028 Contribution
SB23,C00106146,27246578,,,CCM,People For Ben,,,,,,PO Box 25371,,Albuquerque,NM,87125,P2026,,2024-01-31,1000.00,0.00,2026 Contribution,011,C00443689,People For Ben,S0NM00058,Lujan,Ben Ray,,Sen.,Jr.,S,NM,,,,,,,,,2026 Contribution
SB23,C00106146,27246579,,,CCM,Wicker For Senate,,,,,,521 Magnolia Drive,,Tupelo,MS,388043529,P2024,,2024-01-31,2000.00,0.00,Contribution,011,C00443218,Wicker For Senate,S8MS00196,Wicker,Roger,,Sen.,,S,MS,,,,,,,,,Contribution
SB23,C00106146,27246580,,,CCM,Wicker For Senate,,,,,,521 Magnolia Drive,,Tupelo,MS,388043529,G2024,,2024-01-31,500.00,0.00,Contribution,011,C00443218,Wicker For Senate,S8MS00196,Wicker,Roger,,Sen.,,S,MS,,,,,,,,,Contribution
SB23,C00106146,27246581,,,CCM,Vern Buchanan For Congress,,,,,,PO Box 48928,,Sarasota,FL,342305928,G2024,,2024-01-31,5000.00,0.00,Contribution,011,C00412759,Vern Buchanan For Congress,H6FL13148,Buchanan,Vern,,Rep.,,H,FL,16,,,,,,,,Contribution
SB23,C00106146,27246582,,,CCM,Balderson For Congress,,,,,,417 Coventry Circle,,Zanesville,OH,437011955,G2024,,2024-01-31,1000.00,0.00,Contribution,011,C00662650,Balderson For Congress,H8OH12180,Balderson,Troy,,Rep.,,H,OH,12,,,,,,,,Contribution
SB23,C00106146,27246583,,,CCM,Caraveo For Congress,,,,,,PO Box 953,,Eastlake,CO,80614,P2024,,2024-01-31,1000.00,0.00,Contribution,011,C00787788,Caraveo For Congress,H2CO08020,Caraveo,Yadira,,Rep.,,H,CO,08,,,,,,,,Contribution
SB23,C00106146,27246584,,,CCM,Lou Correa For Congress,,,,,,2335 North Park Blvd.,,Santa Ana,CA,92706,P2024,,2024-01-31,2000.00,0.00,Contribution,011,C00578302,Lou Correa For Congress,H6CA46116,Correa,Lou,,Rep.,,H,CA,46,,,,,,,,Contribution
SB23,C00106146,27246585,,,CCM,Dan Crenshaw For Congress,,,,,,PO Box 430965,,Houston,TX,772430965,P2024,,2024-01-31,1000.00,0.00,Contribution,011,C00660795,Dan Crenshaw For Congress,H8TX02166,Crenshaw,Daniel,,Rep.,,H,TX,02,,,,,,,,Contribution
SB23,C00106146,27246586,,,CCM,Mad 4 PA PAC,,,,,,P.O. Box 444,,Glenside,PA,19038,P2024,,2024-01-31,1500.00,0.00,Contribution,011,C00670844,Mad 4 PA PAC,H8PA04116,Dean,Madeleine,,Rep.,,H,PA,04,,,,,,,,Contribution
