form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00208249,SB29.16005,,,CCM,ARKPAC,,,,,,11300 Cantrell Rd Ste 301,,Little Rock,AR,72212,G2022,,2023-06-20,-500.00,,Check 3851 issued 8/29/2022 never cashed and now voided,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.16004,,,CCM,Citizens For Karla May,,,,,,PO Box 21339,,St Louis,MO,63115,G2022,,2023-02-07,-500.00,,Check 3894 issued 8/29/2022 never cashed and now voided,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.16009,,,CCM,Committee to Elect Elaine Bowers,,,,,,212 E. 6th Street,,Concordia,KS,66901,G2022,,2023-06-20,-250.00,,Check 3865 issued 8/29/2022 never cashed and now voided,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.16002,,,CCM,Hope Duke for State Representative,,,,,,18172 West Highway 72,,Gravette,AR,72736,G2022,,2023-02-07,-250.00,,Check 3850 issued 8/29/2022 never cashed and now voided,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.16007,,,CCM,J. R. Claeys for Kansas Senate,,,,,,2157 Redhawk Lane,,Salina,KS,67401,G2022,,2023-06-20,-250.00,,Check 3859 issued 8/29/2022 never cashed and now voided,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.16006,,,CCM,Michael Houser for Representative,,,,,,6891 SW 10th St.,,Columbus,KS,66725,G2022,,2023-06-20,-250.00,,Check 3856 issued 8/29/2022 never cashed and now voided,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.16008,,,CCM,Mike Fagg for Kansas State Senate,,,,,,1810 Terrace Drive,,El Dorado,KS,67042,G2022,,2023-06-20,-250.00,,Check 3860 issued 8/29/2022 never cashed and now voided,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.16011,,,CCM,Missourians for O'Laughlin,,,,,,1103 East Briggs Drive,,Macon,MO,63552,G2022,,2023-06-20,-1000.00,,Check 3896 issued 8/29/2022 never cashed and now voided,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.16003,,,CCM,Sarah Sanders for Governor,,,,,,PO Box 26340,,LittleRock,AR,72221,G2022,,2023-02-07,-500.00,,Check 3854 issued 8/29/2022 never cashed and now voided,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.16001,,,CCM,Stephanie Flowers for State Senate,,,,,,PO BOX 6852,,Pine Bluff,AR,71611,G2022,,2023-02-07,-500.00,,Check 3848 issued 8/29/2022 never cashed and now voided,,,,,,,,,,,,,,,,,,,,
SB29,C00208249,SB29.16010,,,CCM,Stephens For State Rep,,,,,,340 South Elgin Avenue,,Bolivar,MO,65613,G2022,,2023-06-20,-250.00,,Check 3886 issued 8/29/2022 never cashed and now voided,,,,,,,,,,,,,,,,,,,,
