form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00059733,SB23.74948,,,CCM,BALDERSON FOR CONGRESS,,,,,,4679 WINTERSET DR,,COLUMBUS,OH,43220,G2024,,2024-07-25,1000.00,,Contribution,,C00662650,BALDERSON FOR CONGRESS,H8OH12180,BALDERSON,WILLIAM TROY,,,,H,OH,12,,,,,,,,
SB23,C00059733,SB23.74916,,,ORG,Brown-Forman Corporation,,,,,,850 Dixie Hwy,,Louisville,KY,40210,,,2024-07-12,7084.28,,In Kind-Catering-See Memos,,,,,,,,,,,,,,,,,,,,
SB23,C00059733,SB23.74916.0,SB23.74916,SB23,CCM,KUSTOFF FOR CONGRESS,,,,,,1661 AARON BRENNER DRIVE,SUITE 300,MEMPHIS,TN,38120,P2024,,2024-07-12,370.42,,Brown Forman In Kind Memo-Catering,,C00614826,KUSTOFF FOR CONGRESS,H2TN07103,KUSTOFF,DAVID,,,,H,TN,08,,,,,,,X,
SB23,C00059733,SB23.74916.1,SB23.74916,SB23,CCM,NIKKI FOR CONGRESS,,,,,,PO BOX 5171,,SPRINGFIELD,IL,62705,G2024,,2024-07-17,69.07,,Brown Forman In Kind Memo-Catering,,C00787812,NIKKI FOR CONGRESS,H2IL13153,BUDZINSKI,NIKKI,,,,H,IL,13,,,,,,,X,
SB23,C00059733,SB23.74916.2,SB23.74916,SB23,CCM,FRIENDS OF JIM CLYBURN,,,,,,PO BOX 12567,,COLUMBIA,SC,29211,P2024,,2024-07-12,565.00,,Brown Forman In Kind Memo-Catering,,C00255562,FRIENDS OF JIM CLYBURN,H2SC02042,CLYBURN,JAMES E,,,,H,SC,06,,,,,,,X,
SB23,C00059733,SB23.74916.3,SB23.74916,SB23,CCM,KAPTUR FOR CONGRESS,,,,,,545 E TOWN ST,,COUMBUS,OH,43215,G2024,,2024-07-12,69.08,,Brown Forman In Kind Memo-Catering,,C00154625,KAPTUR FOR CONGRESS,H2OH09031,KAPTUR,MARCY HON. M.C.,,,,H,OH,09,,,,,,,X,
SB23,C00059733,SB23.74916.4,SB23.74916,SB23,CCM,DON DAVIS FOR NC,,,,,,PO BOX 511,,SNOW HILL,NC,28580,G2024,,2024-07-12,69.07,,Brown Forman In Kind Memo-Catering,,C00795211,DON DAVIS FOR NC,H2NC02287,DAVIS,DON,,,,H,NC,01,,,,,,,X,
SB23,C00059733,SB23.74916.5,SB23.74916,SB23,CCM,COMER FOR CONGRESS,,,,,,PO BOX 338,,TOMPKINSVILLE,KY,42167,G2024,,2024-07-12,400.17,,Brown Forman In Kind Memo-Catering,,C00588764,COMER FOR CONGRESS,H6KY01110,COMER,JAMES,,,,H,KY,01,,,,,,,X,
SB23,C00059733,SB23.74916.6,SB23.74916,SB23,CCM,ADRIAN SMITH FOR CONGRESS,,,,,,1126 AVENUE A,STE 6,SCOTTSBLUFF,NE,69361,G2024,,2024-07-12,334.25,,Brown Forman In Kind Memo-Catering,,C00412890,ADRIAN SMITH FOR CONGRESS,H6NE03115,SMITH,ADRIAN,,,,H,NE,03,,,,,,,X,
SB23,C00059733,SB23.74916.7,SB23.74916,SB23,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,P.O. BOX 22116,,EAGAN,MN,55122,P2024,,2024-07-12,69.07,,Brown Forman In Kind Memo-Catering,,C00575209,ANGIE CRAIG FOR CONGRESS,H6MN02131,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,X,
SB23,C00059733,SB23.74916.8,SB23.74916,SB23,CCM,EMILIA SYKES FOR CONGRESS,,,,,,P.O. BOX 1347,,AKRON,OH,44309,G2024,,2024-07-12,69.07,,Brown Forman In Kind Memo-Catering,,C00801274,EMILIA SYKES FOR CONGRESS,H2OH13264,SYKES,EMILIA,,,,H,OH,13,,,,,,,X,
SB23,C00059733,SB23.74916.9,SB23.74916,SB23,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO BOX 414,,SCRANTON,PA,18501,G2024,,2024-07-12,69.08,,Brown Forman In Kind Memo-Catering,,C00509968,CARTWRIGHT FOR CONGRESS,H2PA17079,CARTWRIGHT,MATTHEW A.,,,,H,PA,08,,,,,,,X,
SB23,C00059733,SB23.74916.10,SB23.74916,SB23,PAC,MOTOR CITY PAC,,,,,,611 PENNSYLVANIA AVENUE SE,STE 143,WASHINGTON,DC,20003,,,2024-07-12,5000.00,,Brown Forman In Kind Memo-Catering,,C00507574,,,,,,,,,,,,,,,,,X,
SB23,C00059733,SB23.74947,,,CCM,"CHUCK FLEISCHMANN FOR CONGRESS COMMITTEE, INC.",,,,,,P.O. BOX 11091,,CHATTANOOGA,TN,37401,P2024,,2024-07-25,1000.00,,Contribution,,C00461822,"CHUCK FLEISCHMANN FOR CONGRESS COMMITTEE, INC.",H0TN03254,FLEISCHMANN,CHARLES J,,,,H,TN,03,,,,,,,,
SB23,C00059733,SB23.74946,,,CCM,DIANA FOR CONGRESS,,,,,,PO BOX 7208,,KINGSPORT,TN,37664,P2024,,2024-07-25,1000.00,,Contribution,,C00741090,DIANA FOR CONGRESS,H0TN01118,HARSHBARGER,DIANA,,,,H,TN,01,,,,,,,,
SB23,C00059733,SB23.74945,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,P2024,,2024-07-25,1316.21,,Contribution,,C00376939,MARSHA FOR SENATE,S8TN00337,BLACKBURN,MARSHA,,,,S,TN,00,,,,,,,,
