form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00566117,SB21B.4110,,,ORG,Bright & Beautiful Flowers,,,,,,9902 N Kings Highway,,Myrtle Beach,SC,29572,,,2023-05-18,237.60,,funeral flowers,001,C00566117,REPUBLICANS IN CONGRESS EMPOWERING AMERICA,,,,,,,,,,,,,,,,,
SB21B,C00566117,SB21B.4125,,,ORG,Edible Arrangements,,,,,,980 Hammond Drive,Ste 1000,Atlanta,GA,30328,,,2023-06-02,102.35,,donor gift,001,C00566117,REPUBLICANS IN CONGRESS EMPOWERING AMERICA,,,,,,,,,,,,,,,,,
SB21B,C00566117,SB21B.4134,,,ORG,Harland Clarke,,,,,,15955 La Cantera Parkway,,San Antonio,TX,78256,,,2023-06-14,370.98,,check order,001,C00566117,REPUBLICANS IN CONGRESS EMPOWERING AMERICA,,,,,,,,,,,,,,,,,
SB21B,C00566117,SB21B.4129,,,ORG,Harry & David,,,,,,2500 S Pacific Highway,,Midford,OR,97501,,,2023-03-10,350.76,,donor gifts,001,C00566117,REPUBLICANS IN CONGRESS EMPOWERING AMERICA,,,,,,,,,,,,,,,,,
SB21B,C00566117,SB21B.4130,,,ORG,Harry & David,,,,,,2500 S Pacific Highway,,Midford,OR,97501,,,2023-03-12,157.05,,donor gift,001,C00566117,REPUBLICANS IN CONGRESS EMPOWERING AMERICA,,,,,,,,,,,,,,,,,
SB21B,C00566117,SB21B.4131,,,ORG,Harry & David,,,,,,2500 S Pacific Highway,,Midford,OR,97501,,,2023-04-08,109.99,,donor gift,001,C00566117,REPUBLICANS IN CONGRESS EMPOWERING AMERICA,,,,,,,,,,,,,,,,,
SB21B,C00566117,SB21B.4112,,,ORG,Harry & David,,,,,,2500 S Pacific Highway,,Midford,OR,97501,,,2023-05-19,83.90,,donor gifts,001,C00566117,REPUBLICANS IN CONGRESS EMPOWERING AMERICA,,,,,,,,,,,,,,,,,
SB21B,C00566117,SB21B.4114,,,ORG,Harry & David,,,,,,2500 S Pacific Highway,,Midford,OR,97501,,,2023-05-20,112.19,,donor gifts,001,C00566117,REPUBLICANS IN CONGRESS EMPOWERING AMERICA,,,,,,,,,,,,,,,,,
SB21B,C00566117,SB21B.4104,,,ORG,Huckaby Davis & Lisker,,,,,,228 S. Washington Street,Ste 115,Alexandria,VA,22314,,,2023-02-28,465.25,,compliance reporting,001,C00566117,REPUBLICANS IN CONGRESS EMPOWERING AMERICA,,,,,,,,,,,,,,,,,
SB21B,C00566117,SB21B.4115,,,ORG,The Knot Registry,,,,,,2 Wisconsin Circle,Floor 3,Chevy Chase,MD,20815,,,2023-05-24,220.15,,donor gift,001,C00566117,REPUBLICANS IN CONGRESS EMPOWERING AMERICA,,,,,,,,,,,,,,,,,
