form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00649772,500376640,,,ORG,D54 Foundation,,,,,,524 E Schaumburg Rd,,Schaumburg,IL,601943510,,,2024-11-26,226.00,0.00,"Contribution - The donation was made via Amex on Nov 7, Paid off from bank account on Nov 26.",,,,,,,,,,,,,,,,,,,,
SB29,C00649772,500376650,,,ORG,SVS College Scholarship Fund,,,,,,1145 Sullivan Rd,,Aurora,IL,605061071,,,2024-11-26,41.00,0.00,"Contribution - The donation was made via Amex on Nov 9, Paid off from bank account on Nov 26.",,,,,,,,,,,,,,,,,,,,
SB29,C00649772,500376641,,,ORG,D54 Foundation,,,,,,524 E Schaumburg Rd,,Schaumburg,IL,601943510,,,2024-11-26,246.00,0.00,"Contribution - The donation was made via Amex on Nov 7, Paid off from bank account on Nov 26.",,,,,,,,,,,,,,,,,,,,
SB29,C00649772,500376651,,,ORG,SVS College Scholarship Fund,,,,,,1145 Sullivan Rd,,Aurora,IL,605061071,,,2024-11-26,226.00,0.00,"Contribution - The donation was made via Amex on Nov 9, Paid off from bank account on Nov 26.",,,,,,,,,,,,,,,,,,,,
SB29,C00649772,500376642,,,COM,Illinois Womens Institute For Leadership,,,,,,220 N Green St,,Chicago,IL,606071702,,,2024-11-26,246.00,0.00,"Contribution - The donation was made via Amex on Nov 12, Paid off from bank account on Nov 26.",,,,,,,,,,,,,,,,,,,,
SB29,C00649772,500376652,,,ORG,SVS College Scholarship Fund,,,,,,1145 Sullivan Rd,,Aurora,IL,605061071,,,2024-11-26,246.00,0.00,"Contribution - The donation was made via Amex on Nov 9, Paid off from bank account on Nov 26.",,,,,,,,,,,,,,,,,,,,
SB29,C00649772,500376643,,,ORG,SVS College Scholarship Fund,,,,,,1145 Sullivan Rd,,Aurora,IL,605061071,,,2024-11-26,246.00,0.00,"Contribution - The donation was made via Amex on Nov 14, Paid off from bank account on Nov 26.",,,,,,,,,,,,,,,,,,,,
SB29,C00649772,500376653,,,ORG,SVS College Scholarship Fund,,,,,,1145 Sullivan Rd,,Aurora,IL,605061071,,,2024-11-26,226.00,0.00,"Contribution - The donation was made via Amex on Nov 7, Paid off from bank account on Nov 26.",,,,,,,,,,,,,,,,,,,,
SB29,C00649772,500374873,,,COM,Illinois Womens Institute For Leadership,,,,,,220 N Green St,,Chicago,IL,606071702,,,2024-12-11,9000.00,0.00,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00649772,500376644,,,ORG,SVS College Scholarship Fund,,,,,,1145 Sullivan Rd,,Aurora,IL,605061071,,,2024-11-26,25.00,0.00,"Contribution - The donation was made via Amex on Nov 13, Paid off from bank account on Nov 26.",,,,,,,,,,,,,,,,,,,,
