form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00108035,9E1B0B6CEB0DB9D6B11,,,COM,CABALDON FOR SENATE 2024,,,,,,"1100 O Street, Suite 200",,Sacramento,CA,95814,,,2024-05-15,1250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,7403D74C02751312BF4,,,COM,Committee to Elect Steve Meredith,,,,,,1424 Byrtle Grove Road,,Leitchfield,KY,42754,,,2024-05-14,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,3B886F001D075A4F3D4,,,COM,Friends of Buddy Fowler,,,,,,13029 Old Ridge Road,,Beaverdam,VA,23015,,,2024-05-22,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,3F2FC635276B94056BA,,,COM,Friends of Ghazala Hashmi,,,,,,PO Box 72923,,Richmond,VA,23235,,,2024-05-22,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,FCE86FCBA2295551CF0,,,COM,GALLAGHER FOR ASSEMBLY 2024,,,,,,4202 H Street,,Sacramento,CA,95814,,,2024-05-15,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,9028895877157B87EFC,,,COM,KIM MOSER FOR STATE REPRESENTATIVE,,,,,,P.O. Box 143,,Independence,KY,45051,,,2024-05-14,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,BFB4EB4A430745DA5C5,,,COM,LIMON FOR SENATE 2024,,,,,,"1414 K Street, Suite 250",,Sacramento,CA,95814,,,2024-05-15,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,85940500473A7C0F77A,,,COM,McNamara for Delegate,,,,,,2318 Brookfield Drive,,Roanoke,VA,24018,,,2024-05-22,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,3BE4787B8E7A15A5E29,,,COM,MENJIVAR FOR SENATE 2026,,,,,,"1017 L Street, #542",,Sacramento,CA,95814,,,2024-05-15,1250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,C3D0B2A303D5B204330,,,COM,Mia Bonta for Assembly 2024,,,,,,"1414 K Street, Suite 250",,Sacramento,CA,95814,,,2024-05-15,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,3FC02A091B73179E0BD,,,COM,Nathan Johnson Campaign,,,,,,P.O. Box 12068,,Austin,TX,78711,,,2024-05-16,1500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,618600FADF83F9A0261,,,COM,Orrock for Delegate,,,,,,P.O. Box 458,,Thornburg,VA,22565,,,2024-05-22,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,BFD9B51513CEAE99C94,,,COM,Sickles For Delegate,,,,,,PO Box 10628,,Franconia,VA,22310,,,2024-05-22,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,2337B25687C001A7710,,,COM,Stuart for Senate,,,,,,114 Polk Street/PO Box 1146,,Montross,VA,22520,,,2024-05-22,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,6CFC548A1831F9374B4,,,COM,Suetterlein for Senate,,,,,,PO Box 20237,,Roanoke,VA,24018,,,2024-05-22,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,2EC19BEA48117BDE7E5,,,COM,Tan Parker Campaign,,,,,,P.O. Box 271741,,Flower Mound,TX,75027,,,2024-05-15,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,7E0476FC86317E941CA,,,COM,Timmy French for the State of Virginia,,,,,,410 North Church Street,,Woodstock,VA,22664,,,2024-05-22,250.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,688BF4F814E973EC9B2,,,COM,VanValkenburg for Virginia,,,,,,PO Box 28782,,Richmond,VA,23228,,,2024-05-22,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,82D665D532B2165E9DF,,,COM,Wiley for Delegate,,,,,,3626 Apple Pie Ridge Rd,,Winchester,VA,22603,,,2024-05-22,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00108035,77FDDAE3419A1DF5918,,,COM,Willett for Delegate,,,,,,P.O. Box 29428,,Henrico,VA,23242,,,2024-05-22,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
