form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00082792,49081630,,,ORG,Democratic Governors Association,,,,,,"1225 Eye Street NW, Suite 1100",,Washington,DC,20005,,,2023-09-05,25000.00,0.00,Contribution,001,,,,,,,,,,,,,,,,,,,Contribution
SB29,C00082792,49081631,,,COM,Andy Beshear for Governor,,,,,,PO Box 4278,,Louisville,KY,40204,,,2023-09-05,2100.00,0.00,"Andy Beshear, GOVERNOR  KY",011,,,,Beshear,Andy,,,,,,,,,,,,,,"Andy Beshear, GOVERNOR  KY"
SB29,C00082792,49101133,,,COM,Friends of Angie Guerrero-Cuellar,,,,,,6500 S. Pulaski,,Chicago,IL,60629,,,2023-09-06,1000.00,0.00,"Angelica Guerrero-Cuellar, STATE HOUSE 22nd IL",011,,,,Guerrero-Cuellar,Angelica,,IL Rep.,,,,,,,,,,,,"Angelica Guerrero-Cuellar, STATE HOUSE 22nd IL"
SB29,C00082792,49101549,,,COM,Friends & Family of Nabeela Syed,,,,,,PO Box 1128,,Palatine,IL,60078,,,2023-09-06,500.00,0.00,"Nabeela Syed, STATE HOUSE 51st IL",011,,,,Syed,Nabeela,,IL Rep.,,,,,,,,,,,,"Nabeela Syed, STATE HOUSE 51st IL"
SB29,C00082792,49101796,,,COM,Friends of Lance Yednock,,,,,,2441 Circle Drive,,Ottawa,IL,61350,,,2023-09-06,500.00,0.00,"Lance Yednock, STATE HOUSE 76th IL",011,,,,Yednock,Lance,,IL Rep.,,,,,,,,,,,,"Lance Yednock, STATE HOUSE 76th IL"
SB29,C00082792,49101798,,,COM,McCombie for Illinois,,,,,,1548 Bond St.,Suite 102,Naperville,IL,61074,,,2023-09-06,3000.00,0.00,"Tony McCombie, STATE HOUSE 89th IL",011,,,,McCombie,Tony,,IL Rep.,,,,,,,,,,,,"Tony McCombie, STATE HOUSE 89th IL"
SB29,C00082792,49101800,,,COM,Friends to Elect Harry Benton,,,,,,13250 Sunderlin Rd.,,Plainfield,IL,60585,,,2023-09-06,500.00,0.00,"Harry Benton, STATE HOUSE 97th IL",011,,,,Benton,Harry,,IL Rep.,,,,,,,,,,,,"Harry Benton, STATE HOUSE 97th IL"
SB29,C00082792,49101802,,,COM,Friends of Jenn Ladisch Douglass,,,,,,638 S. Fairview Avenue,,Elmhurst,IL,60126,,,2023-09-06,500.00,0.00,"Jenn Ladisch Douglass, STATE HOUSE 45th IL",011,,,,Ladisch Douglass,Jenn,,IL Rep.,,,,,,,,,,,,"Jenn Ladisch Douglass, STATE HOUSE 45th IL"
SB29,C00082792,49101804,,,COM,Barrett Election Committee,,,,,,PO Box 2145,,Richmond,IN,47375,,,2023-09-06,1000.00,0.00,"Bradford Barrett, STATE HOUSE 56th IN",011,,,,Barrett,Bradford,,IN Rep.,,,,,,,,,,,,"Bradford Barrett, STATE HOUSE 56th IN"
SB29,C00082792,49101805,,,COM,Committee to Elect Bohacek for Senate,,,,,,220 Pokagon Trail,,Michigan Shores,IN,46206,,,2023-09-06,500.00,0.00,"Mike Bohacek, STATE SENATE 8th IN",011,,,,Bohacek,Mike,,IN Sen.,,,,,,,,,,,,"Mike Bohacek, STATE SENATE 8th IN"
SB29,C00082792,49101806,,,COM,Ed Clere for State Representative,,,,,,PO Box 1145,,New Albany,IN,47151,,,2023-09-06,500.00,0.00,"Ed Clere, STATE HOUSE 72nd IN",011,,,,Clere,Ed,,IN Rep.,,,,,,,,,,,,"Ed Clere, STATE HOUSE 72nd IN"
SB29,C00082792,49101807,,,COM,Citizens for Crider,,,,,,716 N 800 E,,Greenfield,IN,46140,,,2023-09-06,500.00,0.00,"Michael Crider, STATE SENATE 28th IN",011,,,,Crider,Michael,,IN Sen.,,,,,,,,,,,,"Michael Crider, STATE SENATE 28th IN"
SB29,C00082792,49101808,,,COM,Spencer Deery for Indiana,,,,,,PO Box 2323,,West Lafayette,IN,46206,,,2023-09-06,500.00,0.00,"Spencer Deery, STATE SENATE 23rd IN",011,,,,Deery,Spencer,,IN Sen.,,,,,,,,,,,,"Spencer Deery, STATE SENATE 23rd IN"
SB29,C00082792,49101809,,,COM,Friends of Chris Garten,,,,,,3415 County Road 160,,Charlestown,IN,47111,,,2023-09-06,1000.00,0.00,"Chris Garten, STATE SENATE 45th IN",011,,,,Garten,Chris,,IN Sen.,,,,,,,,,,,,"Chris Garten, STATE SENATE 45th IN"
SB29,C00082792,49101810,,,COM,Friends of Lori Goss-Reaves,,,,,,4292 N. 325 W.,,Marion,IN,46952,,,2023-09-06,500.00,0.00,"Lori Goss-Reaves, STATE HOUSE 31st IN",011,,,,Goss-Reaves,Lori,,IN Rep.,,,,,,,,,,,,"Lori Goss-Reaves, STATE HOUSE 31st IN"
SB29,C00082792,49101811,,,COM,Friends of Ryan Hatfield,,,,,,PO Box 42,,Evansville,IN,47701,,,2023-09-06,500.00,0.00,"Ryan Hatfield, STATE HOUSE 77th IN",011,,,,Hatfield,Ryan,,IN Rep.,,,,,,,,,,,,"Ryan Hatfield, STATE HOUSE 77th IN"
SB29,C00082792,49101812,,,COM,Jean Leising for State Senate,,,,,,5268 Stockpile Rd.,,Oldenburg,IN,47036,,,2023-09-06,500.00,0.00,"Jean Leising, STATE SENATE 42nd IN",011,,,,Leising,Jean,,,,,,,,,,,,,,"Jean Leising, STATE SENATE 42nd IN"
SB29,C00082792,49101813,,,COM,Mishler for State Senate,,,,,,PO Box 202,,Bremen,IN,46506,,,2023-09-06,1000.00,0.00,"Ryan Mishler, STATE SENATE 9th IN",011,,,,Mishler,Ryan,,IN Sen.,,,,,,,,,,,,"Ryan Mishler, STATE SENATE 9th IN"
SB29,C00082792,49101814,,,COM,Neighbors for Justin Moed,,,,,,3720 Brehod Rd,,Indianapolis,IN,46217,,,2023-09-06,500.00,0.00,"Justin Moed, STATE HOUSE 97th IN",011,,,,Moed,Justin,,IN Rep.,,,,,,,,,,,,"Justin Moed, STATE HOUSE 97th IN"
SB29,C00082792,49101815,,,COM,Gregory W. Porter for State Representative District 96,,,,,,3614 N Pennsylvania,,Indianapolis,IN,46205,,,2023-09-06,1000.00,0.00,"Greg Porter, STATE HOUSE 96th IN",011,,,,Porter,Greg,,,,,,,,,,,,,,"Greg Porter, STATE HOUSE 96th IN"
SB29,C00082792,49101816,,,COM,Donna Schaibley for State Representative,,,,,,11492 S. Andrews Lane,,Carmel,IN,46032,,,2023-09-06,1000.00,0.00,"Donna Schaibley, STATE HOUSE 24th IN",011,,,,Schaibley,Donna,,IN Rep.,,,,,,,,,,,,"Donna Schaibley, STATE HOUSE 24th IN"
