form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00147975,500155490,,,CCM,Amish for Arizona,,,,,,PO Box 7070,,Phoenix,AZ,850117070,G2024,,2024-10-28,1000.00,0.00,Contribution,,C00836502,,,Shah,Amish,,Dr.,,H,AZ,01,,,,,,,,
SB23,C00147975,500155491,,,CCM,Jonathan Nez for Congress,,,,,,PO Box 1854,,Flagstaff,AZ,860021854,G2024,,2024-10-28,1000.00,0.00,Contribution,,C00853473,,,Nez,Jonathan,Michael,,,H,AZ,02,,,,,,,,
SB23,C00147975,500155502,,,CCM,Engel for Arizona,,,,,,PO Box 40721,,Tucson,AZ,857170721,G2024,,2024-10-28,1000.00,0.00,Contribution,,C00773820,,,Engel,Kirsten,,,,H,AZ,06,,,,,,,,
SB23,C00147975,500155492,,,CCM,Whitney Fox for Congress,,,,,,PO Box 49344,,Saint Petersburg,FL,337439344,G2024,,2024-10-28,1000.00,0.00,Contribution,,C00854307,,,Fox,Whitney,,,,H,FL,13,,,,,,,,
SB23,C00147975,500155503,,,CCM,Vargas for Congress,,,,,,PO Box 746,,Boystown,NE,680100746,G2024,,2024-10-28,1000.00,0.00,Contribution,,C00784371,,,Vargas,Anthony,'Tony',,,H,NE,02,,,,,,,,
SB23,C00147975,500155493,,,CCM,Baccam for Iowa,,,,,,2813 Virginia Pl,,Des Moines,IA,503211536,G2024,,2024-10-28,1000.00,0.00,Contribution,,C00856021,,,Baccam,Lanon,,,,H,IA,03,,,,,,,,
SB23,C00147975,500155494,,,CCM,Michelle Vallejo for Congress,,,,,,PO Box 1265,,Mission,TX,785730021,G2024,,2024-10-28,1000.00,0.00,Contribution,,C00797217,,,Vallejo,Michelle,,,,H,TX,15,,,,,,,,
SB23,C00147975,500155505,,,CCM,George Whitesides for Congress,,,,,,PO Box 221776,,Newhall,CA,913221776,G2024,,2024-10-28,1000.00,0.00,Contribution,,C00834028,,,Whitesides,George,,,,H,CA,27,,,,,,,,
SB23,C00147975,500155495,,,CCM,Cooke for Congress,,,,,,PO Box 1846,,Eau Claire,WI,547021846,G2024,,2024-10-28,1000.00,0.00,Contribution,,C00844993,,,Cooke,Rebecca,,,,H,WI,03,,,,,,,,
SB23,C00147975,500155488,,,CCM,Osborn for Senate,,,,,,7822 Davenport St,,Omaha,NE,681143629,G2024,,2024-10-28,5000.00,0.00,Contribution,,C00850677,,,Osborn,Dan,,,,S,NE,00,,,,,,,,
SB23,C00147975,500155489,,,CCM,Mary Peltola for Alaska,,,,,,810 N St,Ste 301,Anchorage,AK,995013271,G2024,,2024-10-28,1000.00,0.00,Contribution,,C00812388,,,Peltola,Mary,,,,H,AK,00,,,,,,,,
