form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00525600,500072729,,,CCM,Chrissy Houlahan For Congress,,,,,,PO Box 222,,Devon,PA,193330222,P2024,,2024-03-27,5000.00,0.00,Contribution,,C00637371,,,Houlahan,Chrissy,,,,H,PA,06,,,,,,,,
SB23,C00525600,500072734,,,CCM,Dan Goldman For New York,,,,,,PO Box 3306,,New York,NY,100083306,P2024,,2024-03-27,3000.00,0.00,Contribution,,C00816660,,,Goldman,Daniel,,,,H,NY,10,,,,,,,,
SB23,C00525600,500072737,,,CCM,Gallego For Arizona,,,,,,PO Box 1710,,Phoenix,AZ,850011710,P2024,,2024-03-07,5000.00,0.00,Contribution,,C00558627,,,Gallego,Ruben,,,,S,AZ,00,,,,,,,,
SB23,C00525600,500072738,,,CCM,Gallego For Arizona,,,,,,PO Box 1710,,Phoenix,AZ,850011710,G2024,,2024-03-07,5000.00,0.00,Contribution,,C00558627,,,Gallego,Ruben,,,,S,AZ,00,,,,,,,,
SB23,C00525600,500072739,,,CCM,Grace For New York,,,,,,PO Box 656555,,Fresh Meadows,NY,113656555,P2024,,2024-03-27,5000.00,0.00,Contribution,,C00516666,,,Meng,Grace,,,,H,NY,06,,,,,,,,
SB23,C00525600,500072740,,,PAC,Higher Heights For America PAC,,,,,,147 Prince St,Ste 30,Brooklyn,NY,112013022,O2024,2024 Contribution,2024-03-27,2000.00,0.00,Contribution,,C00566067,Higher Heights For America PAC,,,,,,,,,,,,,,,,,
SB23,C00525600,500072741,,,CCM,Josh Riley For Congress,,,,,,PO Box 6806,,Ithaca,NY,148516806,P2024,,2024-03-27,5000.00,0.00,Contribution,,C00793760,,,Riley,Josh,,,,H,NY,19,,,,,,,,
SB23,C00525600,500072742,,,CCM,Josh Riley For Congress,,,,,,PO Box 6806,,Ithaca,NY,148516806,G2024,,2024-03-27,5000.00,0.00,Contribution,,C00793760,,,Riley,Josh,,,,H,NY,19,,,,,,,,
SB23,C00525600,500072743,,,CCM,Kennedy For Congress,,,,,,PO Box 536,,Buffalo,NY,142010536,O2024,Special General,2024-03-27,5000.00,0.00,Contribution,,C00856526,,,Kennedy,Timothy,,,,H,NY,26,,,,,,,,
SB23,C00525600,500072745,,,CCM,Mondaire For Congress,,,,,,499 S Capitol St SW,Ste 407,Washington,DC,200034016,G2024,,2024-03-27,5000.00,0.00,Contribution,,C00711150,,,Jones,Mondaire,,,,H,NY,17,,,,,,,,
SB23,C00525600,500072746,,,CCM,Pat Ryan For Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2024-03-27,5000.00,0.00,Contribution,,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00525600,500072747,,,CCM,Pat Ryan For Congress,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-03-27,5000.00,0.00,Contribution,,C00815290,,,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00525600,500072750,,,CCM,Suozzi For Congress,,,,,,PO Box 669,,Glen Cove,NY,115420669,P2024,,2024-03-27,5000.00,0.00,Contribution,,C00607200,,,Suozzi,Thomas,,,,H,NY,03,,,,,,,,
