form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00587022,SE.6236,,,ORG,Bright Images,,,,,,3022 Memorial Ave,,Lynchburg,VA,24501,P2024,,2024-06-15,597.15,2024-06-14,152594.08,Voter Guide,,C00587022,S,H0VA05160,GOOD,ROBERT G. HON.,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6194,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-10,20000.00,2024-06-06,20000.00,Digital Advertising,,C00587022,S,H0VA05160,GOOD,ROBERT G. HON.,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6196,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-10,20000.00,2024-06-06,40000.00,Digital Advertising,,C00587022,O,H4VA05071,MCGUIRE,JOHN,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6198,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-10,20000.00,2024-06-06,60000.00,TV Advertising,,C00587022,S,H0VA05160,GOOD,ROBERT G. HON.,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6199,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-10,20000.00,2024-06-06,80000.00,TV Advertising,,C00587022,O,H4VA05071,MCGUIRE,JOHN,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6200,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-10,20668.20,2024-06-06,100668.20,Radio Advertising,,C00587022,S,H0VA05160,GOOD,ROBERT G. HON.,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6201,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-10,20668.21,2024-06-06,121336.41,Radio Advertising,,C00587022,O,H4VA05071,MCGUIRE,JOHN,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6202,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-10,1062.50,2024-06-10,122398.91,TV/Radio Ad Production,,C00587022,S,H0VA05160,GOOD,ROBERT G. HON.,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6203,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-10,1062.50,2024-06-10,123461.41,TV/Radio Ad Production,,C00587022,O,H4VA05071,MCGUIRE,JOHN,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6222,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-14,2092.50,2024-06-12,138336.93,Radio Advertising,,C00587022,S,H0VA05160,GOOD,ROBERT G. HON.,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6223,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-14,2092.50,2024-06-12,140429.43,Radio Advertising,,C00587022,O,H4VA05071,MCGUIRE,JOHN,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6226,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-13,4500.00,2024-06-12,144929.43,Digital Advertising,,C00587022,S,H0VA05160,GOOD,ROBERT G. HON.,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6227,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-13,4500.00,2024-06-12,149429.43,Digital Advertising,,C00587022,O,H4VA05071,MCGUIRE,JOHN,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6228,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-13,357.50,2024-06-12,149786.93,Graphic Design,,C00587022,S,H0VA05160,GOOD,ROBERT G. HON.,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6229,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-14,1105.00,2024-06-12,150891.93,Radio and TV Production,,C00587022,S,H0VA05160,GOOD,ROBERT G. HON.,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6230,,,ORG,Go Right Strategies,,,,,,500 Westover Dr #7975,,Sanford,NC,27330,P2024,,2024-06-14,1105.00,2024-06-12,151996.93,Radio and TV Production,,C00587022,O,H4VA05071,MCGUIRE,JOHN,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6219,,,ORG,Neel & Partners,,,,,,8601 Ice House Dr,Unit 7108,N Richland Hills,TX,76180,P2024,,2024-06-13,10283.02,2024-06-11,136244.43,Texting Voter Outreach,,C00587022,S,H0VA05160,GOOD,ROBERT G. HON.,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6204,,,CAN,,Woods,Waverly,,,,2035 Lyndora Rd,,Virginia Beach,VA,23464,P2024,,2024-06-11,1250.00,2024-06-10,124711.41,Canvassing,,C00587022,S,H0VA05160,GOOD,ROBERT G. HON.,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
SE,C00587022,SE.6206,,,CAN,,Woods,Waverly,,,,2035 Lyndora Rd,,Virginia Beach,VA,23464,P2024,,2024-06-11,1250.00,2024-06-10,125961.41,Canvassing,,C00587022,O,H4VA05071,MCGUIRE,JOHN,,,,H,05,VA,Denn,Stella,,,,2024-07-02,
