form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00117838,691FE2027F790C64EC4,,,CCM,Bill Cassidy For US Senate,,,,,,PO Box 80505,,Baton Rouge,LA,708980505,P2026,,2023-09-27,1000.00,,2026 Primary,011,C00543983,,S4LA00107,Cassidy,William,,,,S,LA,,,,,,,,,
SB23,C00117838,1684B51ACF48A162852,,,CCM,Boozman For Arkansas,,,,,,PO Box 671,,Rogers,AR,72757,P2028,,2023-09-27,1000.00,,2028 Primary,011,C00476317,,S0AR00150,Boozman,John,Nichols,,,S,AR,,,,,,,,,
SB23,C00117838,CF3A3C4D5D8ADB2CAC8,,,CCM,Brandon For Congress Ny22,,,,,,PO Box 3580,,Syracuse,NY,13220,P2024,,2023-09-27,1000.00,,2024 Primary,011,C00806307,,H2NY22212,Williams,Brandon,McDonald,,,H,NY,22,,,,,,,,
SB23,C00117838,90D47EFA12C18826396,,,CCM,DelBene for Congress,,,,,,PO Box 477,,Kirkland,WA,98083,P2024,,2023-09-27,1000.00,,2024 Primary,011,C00459099,,H0WA08046,DelBene,Suzan,Kay,,,H,WA,01,,,,,,,,
SB23,C00117838,F89F2BD7A1FE19F8867,,,CCM,Greg Pence For Congress,,,,,,PO Box 275,,Taylorsville,IN,47280,P2024,,2023-09-27,1000.00,,2024 Primary,011,C00658401,,H8IN06129,Pence,Gregory,J.,,,H,IN,06,,,,,,,,
SB23,C00117838,A46E742BE675FC66E64,,,CCM,Pallone For Congress,,,,,,PO Box 3176,,Long Branch,NJ,07740,P2024,,2023-09-27,1000.00,,2024 Primary,011,C00226928,,H8NJ03073,Pallone,Frank,,,Jr.,H,NJ,06,,,,,,,,
SB23,C00117838,0A69B91809F56193A29,,,CCM,People For Patty Murray,,,,,,PO Box 3662,,Seattle,WA,98124,P2028,,2023-09-27,1000.00,,2028 Primary,011,C00257642,,S2WA00189,Murray,Patricia,Lynn,,,S,WA,,,,,,,,,
SB23,C00117838,0EDC4F2C298EE1080B5,,,CCM,Scalise For Congress,,,,,,PO Box 23219,,New Orleans,LA,701833219,P2024,,2023-09-27,1000.00,,2024 Primary,011,C00394957,,H0LA01087,Scalise,Stephen,Joseph,,,H,LA,01,,,,,,,,
SB23,C00117838,08775EAABF90E2ABFE9,,,CCM,Terri Sewell For Congress,,,,,,PO Box 1964,,Birmingham,AL,35201,P2024,,2023-09-27,1000.00,,2024 Primary,011,C00458976,,H0AL07086,Sewell,Terrycina,Andrea,,,H,AL,07,,,,,,,,
SB23,C00117838,A95E88CE97736DE2882,,,CCM,Wenstrup For Congress,,,,,,PO Box 9551,,Cincinnati,OH,452090551,P2024,,2023-09-27,1000.00,,2024 Primary,011,C00497818,,H2OH02085,Wenstrup,Brad,R.,,,H,OH,02,,,,,,,,
