form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00562983,VN7FFAJEBG7,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-05,2314.43,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJEBH5,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-12,2783.44,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJEBJ3,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-19,3022.92,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJEBK1,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-26,3472.18,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJEBM9,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-31,3850.88,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJDJQ1,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2023-03-20,18917.90,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJEJ45,VN7FFAJDJQ1,SB21B,ORG,Facebook Advertising USA,,,,,,1601 Willow Rd,Bldg 10,Menlo Park,CA,940251453,,,2023-03-20,18971.90,0.00,List Acquisition,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00562983,VN7FFAJD7A4,,,ORG,Anne Lewis Strategies LLC,,,,,,650 Massachusetts Ave NW,Ste 505,Washington,DC,200013796,,,2023-03-15,1554.62,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJDKJ2,,,ORG,DC Treasurer,,,,,,PO Box 96148,,Washington,DC,200906148,,,2023-03-22,2438.00,0.00,Franchise Tax,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJDKK0,,,ORG,DC Treasurer,,,,,,PO Box 96148,,Washington,DC,200906148,,,2023-03-22,2500.00,0.00,Franchise Tax,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJDZ98,,,ORG,"Gilbert & Wolfand, PC",,,,,,2201 Wisconsin Ave NW,Ste 320,Washington,DC,200074190,,,2023-03-31,940.00,0.00,Accounting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJDZ80,,,ORG,Premier Political Compliance Inc.,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2023-03-31,1000.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJDKN5,,,ORG,US Treasury,,,,,,Internal Revenue Services,,Ogden,UT,842010001,,,2023-03-22,6081.00,0.00,Federal Taxes,,,,,,,,,,,,,,,,,,,,
