form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00148031,B858513,,,CCM,Hong for State House,,,,,,PO Box 491861,,Lawrenceville,GA,30043,P2024,,2023-10-30,1000.00,,P-2024 State House 103 GA,011,,,,Hong,Soo Jung,,,,H,GA,10,,,,,,,,
SB29,C00148031,B857170,,,CCM,Friends Of Jehan Gordon,,,,,,PO Box 6591,,Peoria,IL,61601,P2024,,2023-10-12,2500.00,,P-2024 State House 92 IL,011,,,,Gordon-Booth,Jehan,,,,H,IL,92,,,,,,,,
SB29,C00148031,B857176,,,CCM,Citizens for Tipsword,,,,,,1520 Grove Ln,,Metamora,IL,61548,P2024,,2023-10-12,1000.00,,P-2024 State House 105 IL,011,,,,Tipsword,Dennis,,,Jr.,H,IL,10,,,,,,,,
SB29,C00148031,B857171,,,CCM,Friends of Sally Turner,,,,,,P.O. Box 124,,Elkhart,IL,62634,P2026,,2023-10-12,2500.00,,P-2026 State Senate 44 IL,011,,,,Turner,Sally,,,,S,IL,44,,,,,,,,
SB29,C00148031,B857788,,,CCM,Friends of Nickie J. Antonio,,,,,,1305 Belle Avenue,,Lakewood,OH,44107,P2026,,2023-10-23,500.00,,P-2026 State Senate 23 OH,011,,,,Antonio,Nickie,,,,S,OH,23,,,,,,,,
SB29,C00148031,B857791,,,CCM,Committee to Elect Rodney Creech,,,,,,5062 Bantas Creek Road,,West Alexandria,OH,45381,P2024,,2023-10-23,750.00,,P-2024 State House 40 OH,011,,,,Creech,Rodney,,,,H,OH,40,,,,,,,,
SB29,C00148031,B857785,,,CCM,Friends of Jon Cross Committee,,,,,,8 North Main Street,,Kenton,OH,43326,P2024,,2023-10-23,1000.00,,P-2024 State House 83 OH,011,,,,Cross,Jon,,,,H,OH,83,,,,,,,,
SB29,C00148031,B857789,,,CCM,Citizens for Gavarone,,,,,,1537 Cedar Lane,,Bowling Green,OH,43402,P2024,,2023-10-23,1000.00,,P-2024 State Senate 2 OH,011,,,,Gavarone,Theresa,,,,S,OH,02,,,,,,,,
SB29,C00148031,B857797,,,CCM,Friends of Michele Grim,,,,,,2937 E Lincolnshire Blvd,,Toledo,OH,43606,P2024,,2023-10-23,500.00,,P-2024 State House 43 OH,011,,,,Grim,Michele,,,,H,OH,43,,,,,,,,
SB29,C00148031,B857792,,,CCM,Friends of Thomas Hall,,,,,,6364 Trenton Franklin Rd.,,Middletown,OH,45042,P2024,,2023-10-23,750.00,,P-2024 State House 46 OH,011,,,,Hall,Thomas,,,,H,OH,46,,,,,,,,
SB29,C00148031,B857786,,,CCM,Campaign to Elect James M. Hoops,,,,,,195 Old Creek Drive,,Napoleon,OH,43545,P2024,,2023-10-23,1000.00,,P-2024 State House 81 OH,011,,,,Hoops,James,M,,,H,OH,81,,,,,,,,
SB29,C00148031,B857783,,,CCM,Dr. Terry Johnson for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,P2024,,2023-10-23,750.00,,P-2024 State Senate 14 OH,011,,,,Johnson,Terry,,,,S,OH,14,,,,,,,,
SB29,C00148031,B857780,,,CCM,Friends of George Lang,,,,,,7727 Foxboro Drive,,West Chester,OH,45069,P2024,,2023-10-23,1500.00,,P-2024 State Senate 04 OH,011,,,,Lang,George,F,,,S,OH,04,,,,,,,,
SB29,C00148031,B857795,,,CCM,McClain for Ohio,,,,,,7915 TH 136,,Nevada,OH,44849,P2024,,2023-10-23,750.00,,P-2024 State House 87 OH,011,,,,McClain,Riordan,,,,H,OH,87,,,,,,,,
SB29,C00148031,B857798,,,CCM,Miller for Ohio,,,,,,6170 Pleasant Chapel Road,,Newark,OH,43056,P2024,,2023-10-23,750.00,,P-2024 State House 69 OH,011,,,,Miller,Kevin,,,,H,OH,69,,,,,,,,
SB29,C00148031,B857800,,,CCM,Friends of Joe Miller,,,,,,433 Northpoint Blvd.,,Amherst,OH,44001,P2024,,2023-10-23,500.00,,P-2024 State House 53 OH,011,,,,Miller,Joe,,,,H,OH,53,,,,,,,,
SB29,C00148031,B857790,,,CCM,Sharon Ray For Representative,,,,,,283 Stratford Avenue,,Wadsworth,OH,44281,P2024,,2023-10-23,1000.00,,P-2024 State House 66 OH,011,,,,Ray,Sharon,A,,,H,OH,66,,,,,,,,
SB29,C00148031,B857784,,,CCM,Friends of Bill Reineke,,,,,,4679 Winterset Drive,,Columbus,OH,43220,P2024,,2023-10-23,750.00,,P-2024 State Senate 26 OH,011,,,,Reineke,Bill,,,,S,OH,26,,,,,,,,
SB29,C00148031,B857782,,,CCM,Citizens for McColley,,,,,,15 Lemans Drive,,Napoleon,OH,43545,P2026,,2023-10-23,2500.00,,P-2026 State Senate 1 OH,011,,,,Robert,McColley,,,,S,OH,01,,,,,,,,
SB29,C00148031,B857796,,,CCM,Citizens to Elect Allison Russo,,,,,,545 E. Town Street,,Columbus,OH,43215,P2024,,2023-10-23,1000.00,,P-2024 State House 7 OH,011,,,,Russo,Allison,,,,H,OH,07,,,,,,,,
SB29,C00148031,B857787,,,CCM,Stephens for Ohio,,,,,,4679 WINTERSET DRIVE,,Columbus,OH,43220,P2024,,2023-10-23,2500.00,,P-2024 State House 93 OH,011,,,,Stephens,Jason,,,,H,OH,93,,,,,,,,
SB29,C00148031,B857794,,,CCM,Friends of Stoltzfus,,,,,,4679 Winterset Drive,,Columbus,OH,43220,P2024,,2023-10-23,750.00,,P-2024 State House 50 OH,011,,,,Stoltzfus,Reggie,,,,H,OH,50,,,,,,,,
SB29,C00148031,B857799,,,CCM,Friends to Elect Terrence Upchurch,,,,,,1426 Clearaire Road,,Cleveland,OH,44110,P2024,,2023-10-23,500.00,,P-2024 State House 21 OH,011,,,,Upchurch,Terrence,,,,H,OH,21,,,,,,,,
SB29,C00148031,B857793,,,CCM,Friends of Andrea White,,,,,,4679 Winterset Drive,,Columbus,OH,43220,P2024,,2023-10-23,750.00,,P-2024 State House 36 OH,011,,,,White,Andrea,,,,H,OH,36,,,,,,,,
SB29,C00148031,B858514,,,CCM,Citizens for Rogers,,,,,,545 E. Town Street,,Columbus,OH,43215,P2024,,2023-10-30,500.00,,P-2024 State House 44 OH,011,,,,Rogers,Elgin,,,Jr.,H,OH,44,,,,,,,,
