form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00578609,500525764,,,ORG,A Taste Of Excellence,,,,,,16888 Pearl Rd,,Cleveland,OH,441366008,,,2024-07-03,3100.63,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500525767,,,ORG,A Taste Of Excellence,,,,,,16888 Pearl Rd,,Cleveland,OH,441366008,,,2024-08-06,6774.97,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500535428,,,ORG,A Taste Of Excellence,,,,,,16888 Pearl Rd,,Cleveland,OH,441366008,,,2024-09-10,3442.23,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500525765,,,ORG,Accessible Gourmet,,,,,,8000 Darbys Run,,Chagrin Falls,OH,440234838,,,2024-07-03,625.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500525768,,,ORG,Accessible Gourmet,,,,,,8000 Darbys Run,,Chagrin Falls,OH,440234838,,,2024-08-06,625.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500535429,,,ORG,Accessible Gourmet,,,,,,8000 Darbys Run,,Chagrin Falls,OH,440234838,,,2024-09-25,625.00,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500514311,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-03,1750.47,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500515088,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-07,1165.26,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500516857,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-10,6269.68,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500517280,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-14,3775.26,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500518064,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-17,6736.99,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500519288,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-21,6136.33,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500519520,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-24,9225.04,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500525830,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-28,4454.00,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500520187,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-07-31,3501.89,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500520566,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-04,4519.45,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500520969,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-07,4165.49,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500521547,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-11,5234.57,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500522156,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-14,6018.86,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500523390,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-18,5077.60,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500524352,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-21,6853.79,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500525011,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-25,5129.03,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500525434,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-28,7359.05,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500525869,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-08-31,5767.35,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500525870,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-01,464.36,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500526999,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-04,5450.42,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500527534,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-08,7781.38,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500528282,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-11,7389.79,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500529438,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-15,7866.65,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500530804,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-18,6322.49,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500531703,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-22,7423.55,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500532940,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-25,6889.11,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500534078,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-29,8158.32,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500535214,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-30,5667.58,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500525763,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-07-29,223.21,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500531225,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-08-26,195.73,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500535430,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-09-26,185.80,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500525831,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-07-09,23084.30,0.00,"Credit Card Payment, Below if Itemized",,,,,,,,,,,,,,,,,,,,
SB21B,C00578609,500536083,500525831,SB21B,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-07-09,39.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536087,500525831,SB21B,ORG,Courtyard By Marriott,,,,,,934 16Th St,,Denver,CO,802022902,,,2024-07-09,274.33,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536095,500525831,SB21B,ORG,Enterprise Rent-A-Car,,,,,,1753 W 5Th Ave,,Columbus,OH,432122320,,,2024-07-09,140.24,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536104,500525831,SB21B,ORG,Kroger,,,,,,1955 Henderson Rd,,Columbus,OH,432202401,,,2024-07-09,121.66,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536105,500525831,SB21B,ORG,Kroger,,,,,,1955 Henderson Rd,,Columbus,OH,432202401,,,2024-07-09,20.81,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536106,500525831,SB21B,ORG,Kroger,,,,,,1955 Henderson Rd,,Columbus,OH,432202401,,,2024-07-09,12.11,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536110,500525831,SB21B,ORG,Ladyfingers Catering,,,,,,12901 Old Henry Rd,# 4733,Louisville,KY,402234733,,,2024-07-09,1109.46,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536111,500525831,SB21B,ORG,Lavash Cafe,,,,,,2985 N High St,,Columbus,OH,432021103,,,2024-07-09,504.00,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536117,500525831,SB21B,ORG,Limelight Hotel,,,,,,355 S Monarch St,,Aspen,CO,816111846,,,2024-07-09,1.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536122,500525831,SB21B,ORG,Market Garden Brewery,,,,,,1947 W 25Th St,,Cleveland,OH,441133418,,,2024-07-09,486.00,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536123,500525831,SB21B,ORG,Market Garden Brewery,,,,,,1947 W 25Th St,,Cleveland,OH,441133418,,,2024-07-09,444.53,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536134,500525831,SB21B,ORG,ProFlowers.Com,,,,,,4840 Eastgate Mall,,San Diego,CA,921211977,,,2024-07-09,117.64,0.00,Gifts for Supporters,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536135,500525831,SB21B,ORG,ProFlowers.Com,,,,,,4840 Eastgate Mall,,San Diego,CA,921211977,,,2024-07-09,77.24,0.00,Gifts for Supporters,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536136,500525831,SB21B,ORG,ProFlowers.Com,,,,,,4840 Eastgate Mall,,San Diego,CA,921211977,,,2024-07-09,92.17,0.00,Gifts for Supporters,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536132,500525831,SB21B,ORG,Punch Bowl Social,,,,,,1086 W 11Th Pl,,Cleveland,OH,441135820,,,2024-07-09,2030.00,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536154,500525831,SB21B,ORG,The Junto,,,,,,77 BELLE St,,Columbus,OH,43215,,,2024-07-09,882.08,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536155,500525831,SB21B,ORG,The Junto,,,,,,77 BELLE St,,Columbus,OH,43215,,,2024-07-09,8988.55,0.00,Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536161,500525831,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-07-09,523.70,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00578609,500536162,500525831,SB21B,ORG,United Airlines,,,,,,PO Box 66100,,Chicago,IL,606660097,,,2024-07-09,8.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
