form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00741041,SB23.6963,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-04-05,825.72,,In-Kind: Staff Time,,,,H2PA18200,Lee,Summer,,,,H,PA,12,,,,,,,,
SB23,C00741041,SB23.6973,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-04-05,457.38,,In-Kind: Staff Time,,,,H0NY16143,Bowman,Jamaal,,,,H,NY,16,,,,,,,,
SB23,C00741041,SB23.6979,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-04-05,20.19,,In-Kind: Staff Time,,,,H8MO01143,Bush,Cori,,,,H,MO,01,,,,,,,,
SB23,C00741041,SB23.6966,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,G2024,,2024-04-24,1123.30,,In-Kind: Staff Time,,,,H2PA18200,Lee,Summer,,,,H,PA,12,,,,,,,,
SB23,C00741041,SB23.6975,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-04-24,20.19,,In-Kind: Staff Time,,,,H0NY16143,Bowman,Jamaal,,,,H,NY,16,,,,,,,,
SB23,C00741041,SB23.6981,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-04-24,93.36,,In-Kind: Staff Time,,,,H8MO01143,Bush,Cori,,,,H,MO,01,,,,,,,,
SB23,C00741041,SB23.6977,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-05-06,710.31,,In-Kind: Staff Time,,,,H0NY16143,Bowman,Jamaal,,,,H,NY,16,,,,,,,,
SB23,C00741041,SB23.7270,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-05-06,10.09,,In-Kind: Staff Time,,,,H8MI13250,Tlaib,Rashida,,,,H,MI,12,,,,,,,,
SB23,C00741041,SB23.7274,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-05-06,10.09,,In-Kind: Staff Time,,,,H8MN05239,Omar,Ilhan,,,,H,MN,05,,,,,,,,
SB23,C00741041,SB23.7268,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-05-23,664.93,,In-Kind: Staff Time,,,,H0NY16143,Bowman,Jamaal,,,,H,NY,16,,,,,,,,
SB23,C00741041,SB23.7272,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-05-23,10.09,,In-Kind: Staff Time,,,,H8MI13250,Tlaib,Rashida,,,,H,MI,12,,,,,,,,
SB23,C00741041,SB23.7276,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-05-23,10.09,,In-Kind: Staff Time,,,,H8MN05239,Omar,Ilhan,,,,H,MN,05,,,,,,,,
SB23,C00741041,SB23.7279,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-05-23,32.29,,In-Kind: Staff Time,,,,H8MO01143,Bush,Cori,,,,H,MO,01,,,,,,,,
SB23,C00741041,SB23.7281,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-06-04,170.46,,In-Kind: Staff Time,,,,H8MO01143,Bush,Cori,,,,H,MO,01,,,,,,,,
SB23,C00741041,SB23.7283,,,ORG,IfNotNow Movement,,,,,,PO Box 170285,,Brooklyn,NY,11217,P2024,,2024-06-04,909.28,,In-Kind: Staff Time,,,,H0NY16143,Bowman,Jamaal,,,,H,NY,16,,,,,,,,
SB23,C00741041,SB23.6950,,,CCM,Ilhan for Congress,,,,,,PO Box 33079,,Washington,DC,20033,P2024,,2024-05-14,200.00,,Contribution to Federal Committee,,C00680934,Ilhan for Congress,H8MN05239,Omar,Ilhan,,,,H,MN,05,,,,,,,,
SB23,C00741041,SB23.6951,,,CCM,Rashida Tlaib for Congress,,,,,,PO Box 32777,,Detroit,MI,48232,P2024,,2024-05-14,200.00,,Contribution to Federal Committee,,C00668608,Rashida Tlaib for Congress,H8MI13250,Tlaib,Rashida,,,,H,MI,12,,,,,,,,
SB23,C00741041,SB23.6953,,,CCM,Summer Lee for Congress,,,,,,PO Box 15320,,Washington,DC,20003,G2024,,2024-05-22,1000.00,,Contribution to Federal Committee,,C00791780,Summer Lee for Congress,H2PA18200,Lee,Summer,,,,H,PA,12,,,,,,,,
