form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00002089,500025226,,,COM,Allen Buansi for NC,,,,,,5530 Munford Rd,Ste 105,Raleigh,NC,276122638,G2024,,2024-08-15,500.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025227,,,COM,Allison for House,,,,,,4200 Pepperton Dr,,Raleigh,NC,276061736,G2024,,2024-08-15,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025200,,,COM,Ann Howard Campaign,,,,,,1812 West Ave,,Austin,TX,787011016,G2024,,2024-08-08,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025176,,,COM,ARIZONA STATE COUNCIL PAC,,,,,,1951 W Camelback Rd,Ste 335,Phoenix,AZ,850153458,,,2024-08-07,500.00,0.00,Non-Federal Committee Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025230,,,ORG,Atlanta DSA,,,,,,PO Box 54206,,Atlanta,GA,303080206,,,2024-08-08,1250.00,0.00,Non-Federal Committee Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025240,,,ORG,Averie for All Campaign,,,,,,819 N ARAPAHO Rd,Ste 24B,Richardson,TX,,G2024,,2024-08-15,750.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025294,,,ORG,Berg for Minnesota,,,,,,PO Box 1851,,Burnsville,MN,553370851,P2024,,2024-08-08,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025296,,,ORG,Birkholz for Texas,,,,,,PO Box 1772,,Round Rock,TX,786801772,G2024,,2024-08-15,750.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025267,,,ORG,Bobby Powell Jr Campaign,,,,,,9200 Belvedere Rd,Ste 202,West Palm Beach,FL,334113632,P2024,,2024-08-13,1000.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
SB29,C00002089,500025295,,,ORG,Carlos Barrera Campaign,,,,,,PO Box 5674,,Austin,TX,787635674,G2024,,2024-08-08,250.00,0.00,Non-Federal Candidate Contrib,011,,,,,,,,,,,,,,,,,,,
