form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002089,500025177,,,CCM,Alma Adams for Congress,,,,,,PO Box 31473,,Charlotte,NC,282311473,G2024,,2024-08-13,5000.00,0.00,Federal Candidate Contribution,011,C00546358,,,Adams,Alma,,,,H,NC,12,,,,,,,,
SB23,C00002089,500025218,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,G2024,,2024-08-01,4000.00,0.00,Federal Candidate Contribution,011,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00002089,500025204,,,CCM,COHEN FOR CONGRESS,,,,,,349 Kenilworth Pl,,Memphis,TN,381125405,G2024,,2024-08-08,4000.00,0.00,Federal Candidate Contribution,011,C00422980,,,Cohen,Steve,I,,,H,TN,09,,,,,,,,
SB23,C00002089,500025310,,,PAC,COMMON GOOD PAC,,,,,,PO Box 669,,Glen Cove,NY,115420669,,,2024-08-27,5000.00,0.00,Federal Committee Contribution,011,C00669929,COMMON GOOD PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500025206,,,CCM,Cori Bush for Congress,,,,,,75 N Oaks Plz,,Saint Louis,MO,631212911,,,2024-08-05,3500.00,0.00,Federal Candidate Contribution,011,C00638767,,,Bush,Cori,,,,H,MO,01,,,,,,,,
SB23,C00002089,500025207,,,CCM,Cori Bush for Congress,,,,,,75 N Oaks Plz,,Saint Louis,MO,631212911,P2024,,2024-08-06,500.00,0.00,Federal Candidate Contribution,011,C00638767,,,Bush,Cori,,,,H,MO,01,,,,,,,,
SB23,C00002089,500025208,,,CCM,Cori Bush for Congress,,,,,,75 N Oaks Plz,,Saint Louis,MO,631212911,P2024,,2024-08-06,1000.00,0.00,Federal Candidate Contribution,011,C00638767,,,Bush,Cori,,,,H,MO,01,,,,,,,,
SB23,C00002089,500025190,,,CCM,Deborah Ross for Congress,,,,,,PO Box 28258,,Raleigh,NC,276118258,G2024,,2024-08-13,5000.00,0.00,Federal Candidate Contribution,011,C00589820,,,Ross,Deborah,,,,H,NC,02,,,,,,,,
SB23,C00002089,500025184,,,CCM,DIANA DEGETTE FOR CONGRESS INC,,,,,,PO Box 61337,,Denver,CO,802068337,G2024,,2024-08-15,500.00,0.00,Federal Candidate Contribution,011,C00311639,,,DEGETTE,DIANA LOUISE,,,,H,CO,01,,,,,,,,
SB23,C00002089,500025186,,,CCM,Donald Norcross For Congress,,,,,,PO Box 160,,Collingswood,NJ,081080160,G2024,,2024-08-27,2900.00,0.00,Federal Candidate Contribution,011,C00558320,,,Norcross,Donald,,,,H,NJ,01,,,,,,,,
SB23,C00002089,500025193,,,CCM,Dr. Kim Schrier for Congress,,,,,,PO Box 2728,,Issaquah,WA,980270125,G2024,,2024-08-01,4000.00,0.00,Federal Candidate Contribution,011,C00652628,,,Schrier,Kim,,Dr.,,H,WA,08,,,,,,,,
SB23,C00002089,500025192,,,CCM,Elaine Marshall Committee,,,,,,324 S Wilmington St,,Raleigh,NC,276011847,G2024,,2024-08-15,5000.00,0.00,Non-Federal Candidate Contrib,011,C00466763,,,Marshall,Elaine,,,,S,NC,,,,,,,,,
SB23,C00002089,500025251,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,P2024,,2024-08-01,5000.00,0.00,Federal Candidate Contribution,011,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,,,,,,,,,
SB23,C00002089,500025252,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,P2024,,2024-08-01,5000.00,0.00,Federal Candidate Contribution,011,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,,,,,,,,,
SB23,C00002089,500025309,,,PAC,GREAT CHAIN PAC,,,,,,PO Box 2113,,Kingston,NY,124022113,,,2024-08-27,2500.00,0.00,Federal Committee Contribution,011,C00832576,GREAT CHAIN PAC,,,,,,,,,,,,,,,,,
SB23,C00002089,500025205,,,CCM,Jason Crow for Congress,,,,,,8547 E Arapahoe Rd,Unit P J,Greenwood Village,CO,801121430,G2024,,2024-08-15,500.00,0.00,Federal Candidate Contribution,011,C00637363,,,Crow,Jason,,,,H,CO,06,,,,,,,,
SB23,C00002089,500025199,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO Box 7142,,Boulder,CO,803067142,G2024,,2024-08-15,500.00,0.00,Federal Candidate Contribution,011,C00648253,,,NEGUSE,JOE,,,,H,CO,02,,,,,,,,
SB23,C00002089,500025221,,,CCM,JOSH RILEY FOR CONGRESS,,,,,,PO Box 6806,,Ithaca,NY,148516806,G2024,,2024-08-01,2500.00,0.00,Federal Candidate Contribution,011,C00793760,,,RILEY,JOSH,,,,H,NY,22,,,,,,,,
SB23,C00002089,500025169,,,CCM,KAINE FOR VIRGINIA,,,,,,2106 N Hamilton St,Ste C,Richmond,VA,232304120,G2024,,2024-08-13,5000.00,0.00,Federal Candidate Contribution,011,C00495358,,,KAINE,TIMOTHY MICHAEL,,,,S,VA,,,,,,,,,
SB23,C00002089,500025242,,,CCM,KARLA MAY FOR U.S. SENATE,,,,,,PO Box 21339,,Saint Louis,MO,631150439,P2024,,2024-08-06,1000.00,0.00,Federal Candidate Contribution,011,C00846915,,,May,Karla,,,,S,MO,00,,,,,,,,
SB23,C00002089,500025243,,,CCM,KARLA MAY FOR U.S. SENATE,,,,,,PO Box 21339,,Saint Louis,MO,631150439,P2024,,2024-08-06,500.00,0.00,Federal Candidate Contribution,011,C00846915,,,May,Karla,,,,S,MO,00,,,,,,,,
SB23,C00002089,500025203,,,CCM,KLOBUCHAR FOR MINNESOTA,,,,,,PO Box 4146,,Saint Paul,MN,551040146,P2024,,2024-08-06,2500.00,0.00,Federal Candidate Contribution,011,C00431353,,,Klobuchar,Amy,,,,S,MN,,,,,,,,,
SB23,C00002089,500025235,,,CCM,MANNION FOR NEW YORK,,,,,,PO Box 11131,,Syracuse,NY,132181131,G2024,,2024-08-01,5000.00,0.00,Federal Candidate Contribution,011,C00845461,,,Mannion,John,W,,,H,NY,22,,,,,,,,
SB23,C00002089,500025246,,,CCM,MISSY FOR CONGRESS,,,,,,PO Box 55418,,Virginia Beach,VA,234719418,G2024,,2024-08-13,5000.00,0.00,Federal Candidate Contribution,011,C00849836,,,SMASAL,MISSY,,,,H,VA,02,,,,,,,,
SB23,C00002089,500025178,,,CCM,MOORE FOR CONGRESS,,,,,,PO Box 16646,,Milwaukee,WI,532160646,G2024,,2024-08-13,2500.00,0.00,Federal Candidate Contribution,011,C00397505,,,Moore,Gwendolynne,,,,H,WI,04,,,,,,,,
SB23,C00002089,500025231,,,PAC,Our Fight Our Future,,,,,,6000 Lonesome Valley Trl,,Austin,TX,787313748,,,2024-08-08,5000.00,0.00,Federal Committee Contribution,011,C00811216,Our Fight Our Future,,,,,,,,,,,,,,,,,
