form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00552851,E4456C4FF1F044C399E9,,,ORG,ALLEGIANCE DIRECT LLC,,,,,,15 N KING ST,STE 205,LEESBURG,VA,201762830,P2024,,2024-03-15,12756.02,2024-03-15,35934.45,IE- CRANE- DIRECT MAIL PRODUCTION,,,S,H2AZ01354,CRANE,ELI,,,,H,02,AZ,BROWN,MEGAN,,,,2024-04-19,,
SE,C00552851,E7E1A23EF24704F5BB68,,,ORG,ALLEGIANCE DIRECT LLC,,,,,,15 N KING ST,STE 205,LEESBURG,VA,201762830,P2024,,2024-03-15,12756.02,2024-03-15,29396.30,IE- GOOD- DIRECT MAIL PRODUCTION,,,S,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,BROWN,MEGAN,,,,2024-04-19,,
SE,C00552851,EBF3C4481B6704E938A8,,,ORG,ALLEGIANCE DIRECT LLC,,,,,,15 N KING ST,STE 205,LEESBURG,VA,201762830,P2024,,2024-03-15,12756.02,2024-03-15,29838.36,IE- PERRY- DIRECT MAIL PRODUCTION,,,S,H2PA04135,PERRY,SCOTT,,,,H,10,PA,BROWN,MEGAN,,,,2024-04-19,,
SE,C00552851,ED4DCA5CF0EA541CC8F0,,,ORG,ENVISION MARKETING,,,,,,148 GRAVES MILL RD,,LYNCHBURG,VA,245024202,P2024,,2024-03-05,14753.88,2024-03-04,22790.38,IE- CRANE- DIRECT MAIL PRODUCTION,,,S,H2AZ01354,CRANE,ELI,,,,H,02,AZ,BROWN,MEGAN,,,,2024-04-19,,
SE,C00552851,EFBFB215E758F4234928,,,ORG,ENVISION MARKETING,,,,,,148 GRAVES MILL RD,,LYNCHBURG,VA,245024202,P2024,,2024-03-05,14753.88,2024-03-04,16224.38,IE- GOOD- DIRECT MAIL PRODUCTION,,,S,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,BROWN,MEGAN,,,,2024-04-19,,
SE,C00552851,ED27D541C9491497EBCC,,,ORG,ENVISION MARKETING,,,,,,148 GRAVES MILL RD,,LYNCHBURG,VA,245024202,P2024,,2024-03-05,14753.89,2024-03-04,16670.74,IE- PERRY- DIRECT MAIL PRODUCTION,,,S,H2PA04135,PERRY,SCOTT,,,,H,10,PA,BROWN,MEGAN,,,,2024-04-19,,
SE,C00552851,E7A54CCC152EA417E95D,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2024-03-06,0.25,2024-03-06,25.25,IE- GOSAR - DONATION PROCESSING,,C00552851,S,,GOSAR,PAUL,,,,H,09,AZ,BROWN,MEGAN,,,,2024-04-19,,
SE,C00552851,EBE0D0AC0183644739D8,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2024-03-06,0.25,2024-03-06,20.25,IE- DONALDS - DONATION PROCESSING,,C00552851,S,H0FL19205,DONALDS,BYRON,,,,H,19,FL,BROWN,MEGAN,,,,2024-04-19,,
SE,C00552851,EAA9D903FDFB247B6B32,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2024-03-06,0.25,2024-03-06,5.25,IE- MILLER - DONATION PROCESSING,,C00552851,S,H0IL15129,MILLER,MARY,,,,H,15,IL,BROWN,MEGAN,,,,2024-04-19,,
SE,C00552851,EA3800D61ACF949A6934,,,PAC,HOUSE FREEDOM FUND,,,,,,300 INDEPENDENCE AVENUE SE,,WASHINGTON,DC,200031021,P2024,,2024-03-06,56.20,2024-03-06,16280.58,IE- GOOD - DONATION PROCESSING,,C00552851,S,H0VA05160,GOOD,ROBERT,G,,,H,05,VA,BROWN,MEGAN,,,,2024-04-19,,
