form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00325332,88093068,,,ORG,PayPal,,,,,,P.O. Box 45950,,Omaha,NE,68145,,,2023-12-04,144.99,0.00,Processing Fees,001,,,,,,,,,,,,,,,,,,,Processing Fees
SB21b,C00325332,88093701,,,ORG,PayPal,,,,,,P.O. Box 45950,,Omaha,NE,68145,,,2023-12-04,58.29,0.00,Processing Fees,001,,,,,,,,,,,,,,,,,,,Processing Fees
SB21b,C00325332,88093702,,,ORG,PayPal,,,,,,P.O. Box 45950,,Omaha,NE,68145,,,2023-12-03,144.99,0.00,Processing Fees,001,,,,,,,,,,,,,,,,,,,Processing Fees
SB21b,C00325332,88093703,,,ORG,PayPal,,,,,,P.O. Box 45950,,Omaha,NE,68145,,,2023-12-04,101.64,0.00,Processing Fees,001,,,,,,,,,,,,,,,,,,,Processing Fees
SB21b,C00325332,88093704,,,ORG,PayPal,,,,,,P.O. Box 45950,,Omaha,NE,68145,,,2023-12-04,87.19,0.00,Processing Fees,001,,,,,,,,,,,,,,,,,,,Processing Fees
SB21b,C00325332,88093705,,,ORG,PayPal,,,,,,P.O. Box 45950,,Omaha,NE,68145,,,2023-12-04,72.74,0.00,Processing Fees,001,,,,,,,,,,,,,,,,,,,Processing Fees
SB21b,C00325332,88093722,,,ORG,PayPal,,,,,,P.O. Box 45950,,Omaha,NE,68145,,,2023-12-04,144.99,0.00,Processing Fees,001,,,,,,,,,,,,,,,,,,,Processing Fees
SB21b,C00325332,88093821,,,ORG,PayPal,,,,,,P.O. Box 45950,,Omaha,NE,68145,,,2023-12-04,58.29,0.00,Processing Fees,001,,,,,,,,,,,,,,,,,,,Processing Fees
SB21b,C00325332,88093824,,,ORG,PayPal,,,,,,P.O. Box 45950,,Omaha,NE,68145,,,2023-12-04,72.74,0.00,Processing Fees,001,,,,,,,,,,,,,,,,,,,Processing Fees
SB21b,C00325332,88093882,,,ORG,PayPal,,,,,,P.O. Box 45950,,Omaha,NE,68145,,,2023-12-04,87.19,0.00,Processing Fees,001,,,,,,,,,,,,,,,,,,,Processing Fees
