form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00265546,SB29.19590,,,CCM,BOBBY HANIG COMMITTEE,,,,,,102 ORCHARD LANE,,POWELLS POINT,NC,27966,G2024,,2024-10-02,6400.00,,CONTRIBUTION,011,,BOBBY HANIG COMMITTEE,,HANIG,BOBBY,,,,H,NC,06,,,,,,,,
SB29,C00265546,SB29.19546,,,CCM,CAMPAIGN TO ELECT JASON SMITH DISTRICT ATTORNEY,,,,,,81 ONE MILE ROAD,,HAMPSTEAD,NC,28443,G2024,,2024-10-01,2000.00,,CONTRIBUTION,011,,CAMPAIGN TO ELECT JASON SMITH DISTRICT ATTORNEY,,SMITH,JASON,,,,,,,,,,,,,,
SB29,C00265546,SB29.19610,,,CCM,CARLA CUNNINGHAM CAMPAIGN COMMITTEE,,,,,,1400 SANSBERRY ROAD,,CHARLOTTE,NC,28262,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,CARLA CUNNINGHAM CAMPAIGN COMMITTEE,,CUNNINGHAM,CARLA,,,,H,NC,,,,,,,,,
SB29,C00265546,SB29.19550,,,CCM,CELESTE FOR NC HOUSE,,,,,,9705 ASHLEY PLACE,,EMERALD ISLE,NC,28594,G2024,,2024-10-01,2200.00,,CONTRIBUTION,011,,CELESTE FOR NC HOUSE,,CAIRNS,CELESTE,,,,H,NC,13,,,,,,,,
SB29,C00265546,SB29.19592,,,CCM,CHRIS HUMPHREY COMMITTEE,,,,,,1308 PAR DRIVE,,KINSTON,NC,28504,G2024,,2024-10-02,6400.00,,CONTRIBUTION,011,,CHRIS HUMPHREY COMMITTEE,,HUMPHREY,CHRIS,,,,H,NC,12,,,,,,,,
SB29,C00265546,SB29.19558,,,CCM,CITIZENS FOR BUCK NEWTON,,,,,,415 SUNSET ROAD,,WILSON,NC,27893,G2024,,2024-10-01,3200.00,,CONTRIBUTION,011,,CITIZENS FOR BUCK NEWTON,,NEWTON,BUCK,,,,S,NC,04,,,,,,,,
SB29,C00265546,SB29.19554,,,CCM,CITIZENS TO ELECT NORMAN SANDERSON,,,,,,269 BENNETT ROAD #4,,ARAPAHOE,NC,28510,G2024,,2024-10-01,3200.00,,CONTRIBUTION,011,,CITIZENS TO ELECT NORMAN SANDERSON,,SANDERSON,NORMAN,,,,S,NC,02,,,,,,,,
SB29,C00265546,SB29.19651,,,CCM,COMMISSION TO ELECT CHRIS FREEMAN,,,,,,304 CUNNINGHAM MILL ROAD,,REIDSVILLE,NC,27320,G2024,,2024-10-11,6400.00,,CONTRIBUTION,011,,COMMISSION TO ELECT CHRIS FREEMAN,,FREEMAN,CHRIS,,,,,,,,,,,,,,
SB29,C00265546,SB29.19648,,,CCM,COMMISSION TO ELECT VALERIE ZACHARY,,,,,,721 WEST MAIN STREET,,YADKINVILLE,NC,27055,G2024,,2024-10-11,6400.00,,CONTRIBUTION,011,,COMMISSION TO ELECT VALERIE ZACHARY,,ZACHARY,VALERIE,,,,,,,,,,,,,,
SB29,C00265546,SB29.19575,,,CCM,COMMITTEE TO ELECT AMY GALEY,,,,,,233 FLOYD SCOTT LANE,,BURLINGTON,NC,27217,G2024,,2024-10-02,6400.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT AMY GALEY,,GALEY,AMY,,,,S,NC,24,,,,,,,,
SB29,C00265546,SB29.19570,,,CCM,COMMITTEE TO ELECT BENTON SAWREY,,,,,,5 WARRICK PLACE,,CLAYTON,NC,27527,G2024,,2024-10-02,3200.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT BENTON SAWREY,,SAWREY,BENTON,,,,S,NC,10,,,,,,,,
SB29,C00265546,SB29.19576,,,CCM,COMMITTEE TO ELECT BILL WARD TO NC HOUSE,,,,,,1713 WEST MAIN STREET,,ELIZABETH CITY,NC,27909,G2024,,2024-10-02,6400.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT BILL WARD TO NC HOUSE,,WARD,BILL,,,,H,NC,05,,,,,,,,
SB29,C00265546,SB29.19608,,,CCM,COMMITTEE TO ELECT BRENDEN JONES,,,,,,607 HICKMAN ROAD,,TABOR CITY,NC,28463,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT BRENDEN JONES,,JONES,BRENDEN,,,,H,NC,46,,,,,,,,
SB29,C00265546,SB29.19601,,,CCM,COMMITTEE TO ELECT BRIAN BIGGS,,,,,,5424 FINCH FARM ROAD,,TRINITY,NC,27370,G2024,,2024-10-03,3200.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT BRIAN BIGGS,,BIGGS,BRIAN,,,,H,NC,70,,,,,,,,
SB29,C00265546,SB29.19609,,,CCM,COMMITTEE TO ELECT DONNY LAMBETH,,,,,,4627 SOUTH MAIN STREET,,WINSTON SALEM,NC,27127,G2024,,2024-10-03,3200.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT DONNY LAMBETH,,LAMBETH,DONNY,,,,H,NC,75,,,,,,,,
SB29,C00265546,SB29.19606,,,CCM,COMMITTEE TO ELECT ERIN PARE,,,,,,5300 LAKE EAGLE EDGE DRIVE,,HOLLY SPRINGS,NC,27540,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT ERIN PARE,,PARE,ERIN,,,,H,NC,37,,,,,,,,
SB29,C00265546,SB29.19597,,,CCM,COMMITTEE TO ELECT JAKE JOHNSON,,,,,,46 LYNNBROOK WAY,,COLUMBUS,NC,28722,G2024,,2024-10-03,3200.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT JAKE JOHNSON,,JOHNSON,JAKE,,,,H,NC,,,,,,,,,
SB29,C00265546,SB29.19604,,,CCM,COMMITTEE TO ELECT JEFF ZENGER,,,,,,7830 GRAPEVINE ROAD,,LEWISVILLE,NC,27023,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT JEFF ZENGER,,ZENGER,JEFF,,,,H,NC,74,,,,,,,,
SB29,C00265546,SB29.19605,,,CCM,COMMITTEE TO ELECT KARL GILLESPIE,,,,,,552 CORBIN ROAD,,FRANKLIN,NC,28734,G2024,,2024-10-03,3200.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT KARL GILLESPIE,,GILLESPIE,KARL,,,,H,NC,,,,,,,,,
SB29,C00265546,SB29.19621,,,CCM,COMMITTEE TO ELECT MCNEELY FOR NC HOUSE,,,,,,191 NEW STERLING ROAD,,STONY POINT,NC,28678,G2024,,2024-10-03,3200.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT MCNEELY FOR NC HOUSE,,MCNEELY,JEFF,,,,H,NC,84,,,,,,,,
SB29,C00265546,SB29.19598,,,CCM,COMMITTEE TO ELECT MIKE CLAMPITT,,,,,,1154 TOOT HOLLOW ROAD,,BRYSON CITY,NC,28713,G2024,,2024-10-03,4000.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT MIKE CLAMPITT,,CLAMPITT,MIKE,,,,H,NC,,,,,,,,,
SB29,C00265546,SB29.19607,,,CCM,COMMITTEE TO ELECT RAY PICKETT,,,,,,536 SOURWOOD LANE,,BLOWING ROCK,NC,28605,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT RAY PICKETT,,PICKETT,RAY,,,,H,NC,93,,,,,,,,
SB29,C00265546,SB29.19572,,,CCM,COMMITTEE TO ELECT VICKIE SAWYER,,,,,,107 LIGHTSHIP DRIVE,,MOORESVILLE,NC,28117,G2024,,2024-10-02,3200.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT VICKIE SAWYER,,SAWYER,VICKIE,,,,,,,,,,,,,,
SB29,C00265546,SB29.19573,,,CCM,COMMITTEE TO ELECT YA LIU,,,,,,10030 GREEN LEVEL CHURCH ROAD,,CARY,NC,275198195,G2024,,2024-10-02,2000.00,,CONTRIBUTION,011,,COMMITTEE TO ELECT YA LIU,,LIU,YA,,,,H,NC,21,,,,,,,,
SB29,C00265546,SB29.19599,,,CCM,COMMITTEE TO JARVIS,,,,,,470 OLD NC HIGHWAY 75,,LEXINGTON,NC,27295,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,COMMITTEE TO JARVIS,,JARVIS,STEVE,,,,S,NC,30,,,,,,,,
SB29,C00265546,SB29.19611,,,CCM,CYNTHIA FOR NC,,,,,,1428 CANTERBURY ROAD,,RALEIGH,NC,27608,G2024,,2024-10-03,2000.00,,CONTRIBUTION,011,,CYNTHIA FOR NC,,BALL,CYNTHIA,,,,H,NC,49,,,,,,,,
SB29,C00265546,SB29.19638,,,CCM,DAN BISHOP FOR ATTORNEY GENERAL,,,,,,4941 CHARLTON LANE,,CHARLOTTE,NC,28210,G2024,,2024-10-11,6400.00,,CONTRIBUTION,011,,DAN BISHOP FOR ATTORNEY GENERAL,,BISHOP,DAN,,,,,,,,,,,,,,
SB29,C00265546,SB29.19596,,,CCM,DANNY BRITT FOR NC SENATE,,,,,,1101 NORTH WALNUT STREET,,LUMBERTON,NC,28358,G2024,,2024-10-03,2000.00,,CONTRIBUTION,011,,DANNY BRITT FOR NC SENATE,,BRITT,DANNY,,,,,,,,,,,,,,
SB29,C00265546,SB29.19642,,,CCM,DAVE BOLIEK FOR AUDITORS,,,,,,17 TREVISO PLACE,,DURHAM,NC,27707,G2024,,2024-10-11,3200.00,,CONTRIBUTION,011,,DAVE BOLIEK FOR AUDITORS,,BOLIEK,DAVE,,,,,,,,,,,,,,
SB29,C00265546,SB29.19632,,,CCM,DAVID WILLIS FOR NC,,,,,,1004 SHINNECOCK LANE,,MARVIN,NC,28173,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,DAVID WILLIS FOR NC,,WILLIS,DAVID,,,,H,NC,68,,,,,,,,
SB29,C00265546,SB29.19581,,,CCM,DAVIS FOR NC HOUSE,,,,,,7111 EAST CREEKS EDGE DRIVE,,WILMINGTON,NC,28409,G2024,,2024-10-02,2000.00,,CONTRIBUTION,011,,DAVIS FOR NC HOUSE,,DAVIS,TED,,,,H,NC,20,,,,,,,,
SB29,C00265546,SB29.19628,,,CCM,DIANE WHEATLEY FOR NC HOUSE 43,,,,,,9774 RAMSEY STREET,,LINDEN,NC,28356,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,DIANE WHEATLEY FOR NC HOUSE 43,,WHEATLEY,DIANE,,,,H,NC,43,,,,,,,,
SB29,C00265546,SB29.19630,,,CCM,DONNA WHITE FOR NC HOUSE 26,,,,,,1330 W MAIN STREET,,CLAYTON,NC,27520,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,DONNA WHITE FOR NC HOUSE 26,,WHITE,DONNA,,,,H,NC,26,,,,,,,,
SB29,C00265546,SB29.19618,,,CCM,DONNIE LOFTIS FOR NC HOUSE,,,,,,1849 GASTON DAY SCHOOL ROAD,,GASTONIA,NC,28056,G2024,,2024-10-03,2000.00,,CONTRIBUTION,011,,DONNIE LOFTIS FOR NC HOUSE,,LOFTIS,DONNIE,,,,H,NC,,,,,,,,,
SB29,C00265546,SB29.19661,,,CCM,ELAINE MARSHALL CAMPAIGN,,,,,,3700 BARON COOPER PASS,UNIT 202,RALEIGH,NC,276124195,G2024,,2024-10-11,3200.00,,CONTRIBUTION,011,,ELAINE MARSHALL CAMPAIGN,,MARSHALL,ELAINE,,,,,,,,,,,,,,
SB29,C00265546,SB29.19602,,,CCM,ELECT BRIAN ECHEVARRIA,,,,,,3940 BALMORAL AVE,,HARRISBURG,NC,28075,G2024,,2024-10-03,3200.00,,CONTRIBUTION,011,,ELECT BRIAN ECHEVARRIA,,ECHEVARRIA,BRIAN,,,,H,NC,73,,,,,,,,
SB29,C00265546,SB29.19583,,,CCM,ELECT ED GOODWIN,,,,,,1015 MACEDONIA ROAD,,EDENTON,NC,27932,G2024,,2024-10-02,2000.00,,CONTRIBUTION,011,,ELECT ED GOODWIN,,GOODWIN,ED,,,,H,NC,01,,,,,,,,
SB29,C00265546,SB29.19678,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-10-11,149.39,,FACEBOOK AD RAN OCT 6 TO OCT 11,004,,,,LINDSEY,LAURA,,,,,,,,,,,,,,
SB29,C00265546,SB29.19680,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-10-11,144.58,,FACEBOOK AD RAN OCT 6 TO OCT 11,004,,,,ALMOND,JONATHON,,,,H,NC,73,,,,,,,,
SB29,C00265546,SB29.19682,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-10-11,142.45,,FACEBOOK AD RAN OCT 6 TO OCT 11,004,,,,HUNEYCUTT,CODY,,,,H,NC,67,,,,,,,,
SB29,C00265546,SB29.19684,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-10-11,147.30,,FACEBOOK AD RAN OCT 6 TO OCT 11,004,,,,CAMPBELL,GRANT,,,,H,NC,83,,,,,,,,
SB29,C00265546,SB29.19686,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-10-11,115.41,,FACEBOOK AD RAN OCT 6 TO OCT 11,004,,,,WOOLDRIDGE,JASON,,,,,,,,,,,,,,
SB29,C00265546,SB29.19687,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-10-11,60.05,,FACEBOOK AD RAN OCT 6 TO OCT 11,004,,,,SMITH,JASON,,,,,,,,,,,,,,
SB29,C00265546,SB29.19688,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-10-15,148.67,,FACEBOOK AD RAN OCT 11 TO OCT 15,004,,,,GRUVER,BOB,,,,,,,,,,,,,,
SB29,C00265546,SB29.19689,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-10-15,93.35,,FACEBOOK AD RAN OCT 11 TO OCT 15,004,,,,WOOLDRIDGE,JASON,,,,,,,,,,,,,,
SB29,C00265546,SB29.19690,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-10-15,149.06,,FACEBOOK AD RAN OCT 11 TO OCT 15,004,,,,HUNEYCUTT,CODY,,,,H,NC,67,,,,,,,,
SB29,C00265546,SB29.19691,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-10-15,72.88,,FACEBOOK AD RAN OCT 11 TO OCT 15,004,,,,SMITH,JASON,,,,,,,,,,,,,,
SB29,C00265546,SB29.19692,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-10-15,145.63,,FACEBOOK AD RAN OCT 11 TO OCT 15,004,,,,ALMOND,JONATHON,,,,H,NC,73,,,,,,,,
SB29,C00265546,SB29.19693,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-10-15,144.43,,FACEBOOK AD RAN OCT 11 TO OCT 15,004,,,,LINDSEY,LAURA,,,,,,,,,,,,,,
SB29,C00265546,SB29.19694,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-10-15,145.98,,FACEBOOK AD RAN OCT 11 TO OCT 15,004,,,,CAMPBELL,GRANT,,,,H,NC,83,,,,,,,,
SB29,C00265546,SB29.19587,,,CCM,FRIENDS FOR SYDNEY BATCH,,,,,,1001 WADE AVE,SUITE 323,RALEIGH,NC,276053323,G2024,,2024-10-02,2000.00,,CONTRIBUTION,011,,FRIENDS FOR SYDNEY BATCH,,BATCH,SYDNEY,,,,H,NC,37,,,,,,,,
SB29,C00265546,SB29.19563,,,CCM,FRIENDS OF ELECT BOB BRINSON,,,,,,5012 LAKESHORE DRIVE,,NEW BERN,NC,28562,G2024,,2024-10-01,2800.00,,CONTRIBUTION,011,,FRIENDS OF ELECT BOB BRINSON,,BRINSON,BOB,,,,S,NC,03,,,,,,,,
SB29,C00265546,SB29.19633,,,CCM,FRIENDS OF JACQUELINE TURNER,,,,,,615 RIVERSIDE DRIVE,,LYNCHBURG,VA,24503,G2024,,2024-10-11,5000.00,,CONTRIBUTION,011,,FRIENDS OF JACQUELINE TURNER,,TURNER,JACQUELINE,,,,,,,,,,,,,,
SB29,C00265546,SB29.19584,,,CCM,FRIENDS OF TED ALEXANDER,,,,,,409 BEAUMONDE AVE,,SHELBY,NC,28150,G2024,,2024-10-02,3200.00,,CONTRIBUTION,011,,FRIENDS OF TED ALEXANDER,,ALEXANDER,TED,,,,S,NC,44,,,,,,,,
SB29,C00265546,SB29.19585,,,CCM,FRIENDS OF VAL APPLEWHITE,,,,,,5813 MONDAVI PLACE,,FAYETTEVILLE,NC,28314,G2024,,2024-10-02,2000.00,,CONTRIBUTION,011,,FRIENDS OF VAL APPLEWHITE,,APPLEWHITE,VAL,,,,,,,,,,,,,,
SB29,C00265546,SB29.19595,,,CCM,HUGH BLACKWELL FOR NC HOUSE,,,,,,321 MOUNTIAN VIEW AVE SE,,VALDESE,NC,28690,G2024,,2024-10-03,6400.00,,CONTRIBUTION,011,,HUGH BLACKWELL FOR NC HOUSE,,BLACKWELL,HUGH,,,,H,NC,86,,,,,,,,
SB29,C00265546,SB29.19658,,,CCM,HUNT FOR NC,,,,,,514 DANIEL'S STREET #286,,RALEIGH,NC,27605,G2024,,2024-10-11,6400.00,,CONTRIBUTION,011,,HUNT FOR NC,,HUNT,RACHEL,,,,,,,,,,,,,,
SB29,C00265546,SB29.19569,,,CCM,JIM BURGIN FOR SENATE COMMITTEE,,,,,,6099 NC 55 W,,ANGIER,NC,27501,G2024,,2024-10-02,3200.00,,CONTRIBUTION,011,,JIM BURGIN FOR SENATE COMMITTEE,,BURGIN,JIM,,,,S,NC,12,,,,,,,,
SB29,C00265546,SB29.19582,,,CCM,JIMMY DIXON FOR HD4,,,,,,427 WEST TRADE ROAD,,MT. OLIVE,NC,28365,G2024,,2024-10-02,6400.00,,CONTRIBUTION,011,,JIMMY DIXON FOR HD4,,DIXON,JIMMY,,,,H,NC,04,,,,,,,,
SB29,C00265546,SB29.19616,,,CCM,JOE JOHN NC HOUSE 40 COMMITTEE,,,,,,11800 BLACK HORSE RUN,,RALEIGH,NC,27613,G2024,,2024-10-03,5000.00,,CONTRIBUTION,011,,JOE JOHN NC HOUSE 40 COMMITTEE,,JOHN,JOE,,,,H,NC,40,,,,,,,,
SB29,C00265546,SB29.19667,,,CCM,JOIN TOM MURRY FOR NC,,,,,,403 COMMONS WALK CIRCLE,,CARY,NC,27519,G2024,,2024-10-11,6400.00,,CONTRIBUTION,011,,JOIN TOM MURRY FOR NC,,MURRY,TOM,,,,,,,,,,,,,,
SB29,C00265546,SB29.19654,,,CCM,JUDGE JEFFERSON GRIFFIN FOR NC SUPREME COURT,,,,,,116 ARBORVITAE DRIVE,,PINK KNOLL SHORES,NC,28512,G2024,,2024-10-11,6400.00,,CONTRIBUTION,011,,JUDGE JEFFERSON GRIFFIN FOR NC SUPREME COURT,,GRIFFIN,JEFFERSON,,,,,,,,,,,,,,
SB29,C00265546,SB29.19589,,,CCM,LISA GRAFSTEIN CAMPAIGN,,,,,,5717 TIMBER RIDGE DRIVE,,RALEIGH,NC,27609,G2024,,2024-10-02,2000.00,,CONTRIBUTION,011,,LISA GRAFSTEIN CAMPAIGN,,GRAFSTEIN,LISA,,,,S,NC,13,,,,,,,,
SB29,C00265546,SB29.19670,,,CCM,LUKE FARLEY FOR NC LABOR COMMISSIONER,,,,,,219 WEST DREWRY LANE,,RALEIGH,NC,27609,G2024,,2024-10-14,6400.00,,CONTRIBUTION,011,,LUKE FARLEY FOR NC LABOR COMMISSIONER,,FARLEY,LUKE,,,,,,,,,,,,,,
SB29,C00265546,SB29.19646,,,CCM,MIKE CAUSEY CAMPAIGN,,,,,,2876 CAUSEY LAKE ROAD,,GREENSBORO,NC,27406,G2024,,2024-10-11,3200.00,,CONTRIBUTION,011,,MIKE CAUSEY CAMPAIGN,,CAUSEY,MIKE,,,,,,,,,,,,,,
