form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00647966,SE.5939,,,ORG,Berea Printing Company,,,,,,188 Front Street,,Berea,OH,44017,G2024,,2024-07-03,362.07,2024-07-03,499.71,Postcards,,C00647966,S,H4PA10104,STELSON,JANELLE,,,,H,10,PA,Guernsey,Sherwood,,,,2024-10-12,
SE,C00647966,SE.5859,,,ORG,Berea Printing Company,,,,,,188 Front Street,,Berea,OH,44017,G2024,,2024-07-10,157.60,2024-07-10,167702.24,Postcards,,C00647966,S,P80000722,BIDEN,JOSEPH R JR,,,,P,00,DC,Guernsey,Sherwood,,,,2024-10-12,
SE,C00647966,SE.6266,,,ORG,Berea Printing Company,,,,,,188 Front Street,,Berea,OH,44017,G2024,,2024-07-15,444.55,2024-07-15,168275.54,Postcards,,C00647966,S,P80000722,BIDEN,JOSEPH R JR,,,,P,00,DC,Guernsey,Sherwood,,,,2024-10-12,
SE,C00647966,SE.6267,,,ORG,Berea Printing Company,,,,,,188 Front Street,,Berea,OH,44017,G2024,,2024-07-15,63.55,2024-07-15,63.55,Postcards,,C00647966,S,S6PA00217,CASEY,ROBERT P. JR.,,,,S,00,PA,Guernsey,Sherwood,,,,2024-10-12,
SE,C00647966,SE.6270,,,ORG,Berea Printing Company,,,,,,188 Front Street,,Berea,OH,44017,G2024,,2024-07-17,285.20,2024-07-17,168560.74,Postcards,,C00647966,S,P80000722,BIDEN,JOSEPH R JR,,,,P,00,DC,Guernsey,Sherwood,,,,2024-10-12,
SE,C00647966,SE.6271,,,ORG,Berea Printing Company,,,,,,188 Front Street,,Berea,OH,44017,G2024,,2024-07-17,415.49,2024-07-17,1614.57,Postcards,,C00647966,S,H4PA14106,DZIADOS,CHRISTOPHER RYAN,,,,H,14,PA,Guernsey,Sherwood,,,,2024-10-12,
SE,C00647966,SE.5861,,,ORG,Berea Printing Company,,,,,,188 Front Street,,Berea,OH,44017,G2024,,2024-07-19,211.77,2024-07-19,168772.51,Postcards,,C00647966,S,P80000722,BIDEN,JOSEPH R JR,,,,P,00,DC,Guernsey,Sherwood,,,,2024-10-12,
SE,C00647966,SE.6273,,,ORG,Berea Printing Company,,,,,,188 Front Street,,Berea,OH,44017,G2024,,2024-07-22,205.91,2024-07-22,1093.84,Postcards,,C00647966,S,H8PA15229,WILD,SUSAN,,,,H,07,PA,Guernsey,Sherwood,,,,2024-10-12,
SE,C00647966,SE.6275,,,ORG,Berea Printing Company,,,,,,188 Front Street,,Berea,OH,44017,G2024,,2024-07-23,163.97,2024-07-23,1778.54,Postcards,,C00647966,S,H4PA14106,DZIADOS,CHRISTOPHER RYAN,,,,H,14,PA,Guernsey,Sherwood,,,,2024-10-12,
SE,C00647966,SE.6276,,,ORG,Berea Printing Company,,,,,,188 Front Street,,Berea,OH,44017,G2024,,2024-07-23,163.97,2024-07-23,378.44,Postcards,,C00647966,O,H8PA05071,THOMPSON,GLENN MR.,,,,H,15,PA,Guernsey,Sherwood,,,,2024-10-12,
